ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-09-12,1,24.110,OAK,@,GNB,L 24-28,*
2,1999,1999-09-19,2,24.117,OAK,@,MIN,W 22-17,*
3,1999,1999-09-26,3,24.124,OAK,,CHI,W 24-17,*
4,1999,1999-10-03,4,24.131,OAK,@,SEA,L 21-22,*
5,1999,1999-10-10,5,24.138,OAK,,DEN,L 13-16,*
6,1999,1999-10-17,6,24.145,OAK,@,BUF,W 20-14,*
7,1999,1999-10-24,7,24.152,OAK,,NYJ,W 24-23,*
8,1999,1999-10-31,8,24.159,OAK,,MIA,L 9-16,*
9,1999,1999-12-19,14,24.208,OAK,,TAM,W 45-0,
10,1999,1999-12-26,15,24.215,OAK,@,SDG,L 20-23,
11,1999,2000-01-02,16,24.222,OAK,@,KAN,W 41-38,*
12,2001,2001-10-21,5,26.149,TEN,@,DET,W 27-24,
13,2001,2001-12-02,11,26.191,TEN,@,CLE,W 31-15,
14,2001,2001-12-09,12,26.198,TEN,@,MIN,L 24-42,
15,2001,2001-12-16,13,26.205,TEN,,GNB,W 26-20,*
16,2001,2001-12-22,14,26.211,TEN,@,OAK,W 13-10,*
17,2002,2002-09-08,1,27.106,TEN,,PHI,W 27-24,*
18,2002,2002-09-15,2,27.113,TEN,@,DAL,L 13-21,*
19,2002,2002-09-22,3,27.120,TEN,,CLE,L 28-31,*
20,2002,2002-09-29,4,27.127,TEN,@,OAK,L 25-52,*
21,2002,2002-10-06,5,27.134,TEN,,WAS,L 14-31,*
22,2002,2002-10-13,6,27.141,TEN,,JAX,W 23-14,*
23,2002,2002-10-27,7,27.155,TEN,@,CIN,W 30-24,*
24,2002,2002-11-03,8,27.162,TEN,@,IND,W 23-15,*
25,2002,2002-11-10,9,27.169,TEN,,HOU,W 17-10,*
26,2002,2002-11-17,10,27.176,TEN,,PIT,W 31-23,*
27,2002,2002-11-24,11,27.183,TEN,@,BAL,L 12-13,*
28,2002,2002-12-01,12,27.190,TEN,@,NYG,W 32-29,*
29,2002,2002-12-08,13,27.197,TEN,,IND,W 27-17,*
30,2002,2002-12-16,14,27.205,TEN,,NWE,W 24-7,*
31,2002,2002-12-22,15,27.211,TEN,@,JAX,W 28-10,*
32,2002,2002-12-29,16,27.218,TEN,@,HOU,W 13-3,*
33,2003,2003-09-07,1,28.105,DAL,,ATL,L 13-27,
34,2003,2003-09-15,2,28.113,DAL,@,NYG,W 35-32,
35,2003,2003-09-28,3,28.126,DAL,@,NYJ,W 17-6,
36,2003,2003-10-05,4,28.133,DAL,,ARI,W 24-7,
37,2003,2003-10-12,5,28.140,DAL,,PHI,W 23-21,
38,2003,2003-10-19,6,28.147,DAL,@,DET,W 38-7,
39,2003,2003-10-26,7,28.154,DAL,@,TAM,L 0-16,
