ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
25,1952,1952-11-23,9,26.271,CLE,,PHI,L 20-28,9,78,8.67,0,2,1,0.50,0,0,0,,0,0,,,,,,,0,
26,1952,1952-11-30,10,26.278,CLE,@,WAS,W 48-24,7,23,3.29,0,0,0,,0,0,0,,0,0,,,,,,,0,
27,1952,1952-12-07,11,26.285,CLE,@,CRD,W 10-0,5,32,6.40,0,0,0,,0,0,0,,0,0,,,,,,,0,
28,1952,1952-12-14,12,26.292,CLE,@,NYG,L 34-37,4,20,5.00,1,2,23,11.50,0,0,0,,0,0,,,,,,,1,
29,1953,1953-09-27,1,27.213,CLE,@,GNB,W 27-0,6,22,3.67,1,3,9,3.00,0,0,0,,0,0,,,,,,,1,
30,1953,1953-10-04,2,27.220,CLE,@,CRD,W 27-7,2,12,6.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
31,1953,1953-10-10,3,27.226,CLE,,PHI,W 37-13,3,36,12.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
32,1953,1953-10-18,4,27.234,CLE,@,WAS,W 30-14,3,6,2.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
33,1953,1953-10-25,5,27.241,CLE,@,NYG,W 7-0,14,55,3.93,0,0,0,,0,0,0,,0,0,,,,,,,0,
34,1953,1953-11-01,6,27.248,CLE,,WAS,W 27-3,3,6,2.00,0,1,11,11.00,0,0,0,,0,0,,,,,,,0,
35,1953,1953-11-08,7,27.255,CLE,,PIT,W 34-16,4,17,4.25,1,1,32,32.00,0,0,0,,0,0,,,,,,,1,
36,1953,1953-11-15,8,27.262,CLE,,SFO,W 23-21,3,4,1.33,0,0,0,,0,0,0,,0,0,,,,,,,0,
37,1953,1953-11-22,9,27.269,CLE,@,PIT,W 20-16,2,11,5.50,0,0,0,,0,0,0,,0,0,,,,,,,0,
38,1953,1953-11-29,10,27.276,CLE,,CRD,W 27-16,2,19,9.50,0,1,12,12.00,0,0,0,,0,0,,,,,,,0,
39,1953,1953-12-06,11,27.283,CLE,,NYG,W 62-14,3,3,1.00,1,1,22,22.00,1,0,0,,0,0,,,,,,,2,
40,1953,1953-12-13,12,27.290,CLE,@,PHI,L 27-42,1,4,4.00,0,2,23,11.50,1,0,0,,0,0,,,,,,,1,
41,1960,1960-11-13,9,34.261,DEN,@,DTX,L 7-34,0,0,,0,4,32,8.00,0,0,0,,0,0,0,,0,0,,,0,0
42,1960,1960-11-20,10,34.268,DEN,@,HOU,L 10-20,0,0,,0,6,56,9.33,1,0,0,,0,0,0,,0,0,,,1,6
43,1960,1960-11-27,11,34.275,DEN,,BUF,T 38-38,0,0,,0,4,51,12.75,0,0,0,,0,0,0,,0,0,,,0,0
44,1960,1960-12-04,12,34.282,DEN,,NYT,L 27-30,0,0,,0,5,54,10.80,0,0,0,,0,0,0,,0,0,,,0,0
45,1960,1960-12-10,13,34.288,DEN,@,LAC,L 33-41,0,0,,0,3,70,23.33,0,0,0,,0,0,0,,0,0,,,0,0
46,1960,1960-12-17,14,34.295,DEN,@,OAK,L 10-48,4,13,3.25,0,7,87,12.43,0,0,0,,0,0,0,,0,0,,,0,0
