ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1991,1991-09-01,1,22.298,CHI,,MIN,W 10-6,0,0,,0,,,,,,,,0,0,,0,,
2,1991,1991-09-08,2,22.305,CHI,@,TAM,W 21-20,1,2,2.00,0,,0,0,,0,,,0,0,,0,0,0
3,1991,1991-09-23,4,22.320,CHI,,NYJ,W 19-13,3,11,3.67,0,,0,0,,0,,,0,0,,0,0,0
4,1991,1991-09-29,5,22.326,CHI,@,BUF,L 20-35,0,0,,0,,,,,,,,0,0,,0,,
5,1991,1991-10-06,6,22.333,CHI,,WAS,L 7-20,1,5,5.00,0,,0,0,,0,,,0,0,,0,0,0
6,1991,1991-10-17,7,22.344,CHI,@,GNB,W 10-0,2,2,1.00,0,,0,0,,0,,,0,0,,0,0,0
7,1991,1991-10-27,8,22.354,CHI,@,NOR,W 20-17,0,0,,0,,,,,,,,0,0,,0,,
8,1991,1991-11-03,9,22.361,CHI,,DET,W 20-10,0,0,,0,,,,,,,,0,0,,0,,
9,1991,1991-11-11,10,23.004,CHI,@,MIN,W 34-17,0,0,,0,,,,,,,,0,0,,0,,
10,1991,1991-11-17,11,23.010,CHI,@,IND,W 31-17,0,0,,0,,0,0,,0,,,1,0,0.00,0,0,0
11,1991,1991-11-24,12,23.017,CHI,,MIA,L 13-16,0,0,,0,,,,,,,,0,0,,0,,
12,1991,1991-11-28,13,23.021,CHI,@,DET,L 6-16,0,0,,0,,,,,,,,0,0,,0,,
13,1991,1991-12-08,14,23.031,CHI,,GNB,W 27-13,5,10,2.00,0,,0,0,,0,,,0,0,,0,0,0
14,1991,1991-12-14,15,23.037,CHI,,TAM,W 27-0,3,6,2.00,0,,0,0,,0,,,0,0,,0,0,0
15,1991,1991-12-23,16,23.046,CHI,@,SFO,L 14-52,0,0,,0,,0,0,,0,,,1,13,13.00,0,0,0
16,1992,1992-09-06,1,23.304,CHI,,DET,W 27-24,4,23,5.75,0,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0
17,1992,1992-09-13,2,23.311,CHI,@,NOR,L 6-28,3,22,7.33,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
18,1992,1992-09-21,3,23.319,CHI,,NYG,L 14-27,0,0,,0,,0,0,,0,0.0%,,1,4,4.00,0,0,0
19,1992,1992-09-27,4,23.325,CHI,,ATL,W 41-31,3,2,0.67,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
20,1992,1992-10-04,5,23.332,CHI,@,MIN,L 20-21,1,0,0.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
21,1992,1992-10-18,6,23.346,CHI,,TAM,W 31-14,2,9,4.50,1,,0,0,,0,0.0%,,1,20,20.00,0,1,6
22,1992,1992-10-25,7,23.353,CHI,@,GNB,W 30-10,5,31,6.20,1,1,1,13,13.00,0,100.0%,13.00,2,50,25.00,0,1,6
23,1992,1992-11-02,8,23.361,CHI,,MIN,L 10-38,3,24,8.00,0,5,4,31,7.75,0,80.0%,6.20,0,1,,0,0,0
24,1992,1992-11-08,9,24.001,CHI,,CIN,L 28-31,10,72,7.20,1,,0,0,,0,0.0%,,4,166,41.50,1,2,12
25,1992,1992-11-15,10,24.008,CHI,@,TAM,L 17-20,13,64,4.92,0,5,4,23,5.75,0,80.0%,4.60,1,23,23.00,0,0,0
26,1992,1992-11-22,11,24.015,CHI,,GNB,L 3-17,2,9,4.50,0,,0,0,,0,0.0%,,3,66,22.00,0,0,0
27,1992,1992-11-29,12,24.022,CHI,@,CLE,L 14-27,4,6,1.50,0,1,1,10,10.00,0,100.0%,10.00,2,33,16.50,0,0,0
28,1992,1992-12-07,13,24.030,CHI,@,HOU,L 7-24,9,35,3.89,0,3,1,30,30.00,0,33.3%,10.00,4,50,12.50,0,0,0
29,1992,1992-12-13,14,24.036,CHI,,PIT,W 30-6,16,47,2.94,1,1,1,0,0.00,0,100.0%,0.00,1,14,14.00,0,1,6
30,1992,1992-12-20,15,24.043,CHI,@,DET,L 3-16,8,43,5.38,0,5,2,21,10.50,0,40.0%,4.20,1,22,22.00,0,0,0
31,1992,1992-12-27,16,24.050,CHI,@,DAL,L 14-27,7,-5,-0.71,0,2,1,6,6.00,0,50.0%,3.00,3,62,20.67,0,0,0
32,1993,1993-09-05,1,24.302,CHI,,NYG,L 20-26,7,13,1.86,0,5,4,26,6.50,0,80.0%,5.20,0,0,,0,0,0
33,1993,1993-09-12,2,24.309,CHI,@,MIN,L 7-10,0,0,,0,,0,0,,0,0.0%,,,,,,0,
