ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-24,3,23.027,GNB,@,DET,W 31-24,,,,,,,,,,,,,
2,2006,2006-10-02,4,23.035,GNB,@,PHI,L 9-31,,,,,,,,,,,,,
3,2006,2006-10-08,5,23.041,GNB,,STL,L 20-23,,,,,,,,,,,,,
4,2006,2006-10-22,6,23.055,GNB,@,MIA,W 34-24,,,,,,,,,,,,,
5,2006,2006-10-29,7,23.062,GNB,,ARI,W 31-14,,,,,,,,,,,,,
6,2006,2006-11-05,8,23.069,GNB,@,BUF,L 10-24,,,,,,,,,,,,,
7,2006,2006-11-12,9,23.076,GNB,@,MIN,W 23-17,,,,,,,,,,,,,
8,2006,2006-11-19,10,23.083,GNB,,NWE,L 0-35,,,,,,,,,,,,,
9,2006,2006-11-27,11,23.091,GNB,@,SEA,L 24-34,,,,,,,,,,,,,
10,2006,2006-12-03,12,23.097,GNB,,NYJ,L 10-38,,,,,,,,,,,,,
11,2006,2006-12-10,13,23.104,GNB,@,SFO,W 30-19,,,,,,,,,,,,,
12,2006,2006-12-17,14,23.111,GNB,,DET,W 17-9,,,,,,,,,,,,,
13,2006,2006-12-21,15,23.115,GNB,,MIN,W 9-7,,,,,,,,,,,,,
14,2006,2006-12-31,16,23.125,GNB,@,CHI,W 26-7,,,,,,,,,,,,,
15,2007,2007-09-09,1,24.012,GNB,,PHI,W 16-13,,,,,,,,,,,,,
16,2007,2007-09-16,2,24.019,GNB,@,NYG,W 35-13,,,,,,,,,,,,,
17,2007,2007-09-23,3,24.026,GNB,,SDG,W 31-24,,,,,,,,,,,,,
18,2007,2007-09-30,4,24.033,GNB,@,MIN,W 23-16,,,,,,,,,,,,,
19,2007,2007-10-07,5,24.040,GNB,,CHI,L 20-27,,,,,,,,,,,,,
20,2007,2007-10-14,6,24.047,GNB,,WAS,W 17-14,,,,,,,,,,,,,
21,2007,2007-10-29,7,24.062,GNB,@,DEN,W 19-13,,,,,,,,,,,,,
22,2007,2007-11-04,8,24.068,GNB,@,KAN,W 33-22,,,,,,,,,,,,,
