ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1953,1953-09-27,1,22.196,PIT,@,DET,L 21-38,,6,11,54.55,56,1,0,99.1,0,0,5.09,6.91,0,0,,0
2,1953,1953-10-17,4,22.216,PIT,@,PHI,L 7-23,,1,4,25.00,-5,0,0,39.6,0,0,-1.25,-1.25,1,15,15.00,0
3,1953,1953-10-24,5,22.223,PIT,,GNB,W 31-14,,0,3,0.00,0,0,1,0.0,0,0,0.00,-15.00,0,0,,0
4,1953,1953-11-01,6,22.231,PIT,,PHI,L 7-35,,2,4,50.00,15,0,1,19.8,0,0,3.75,-7.50,0,0,,0
5,1955,1955-10-30,6,24.229,PIT,@,PHI,L 0-24,,6,9,66.67,56,0,0,83.6,0,0,6.22,6.22,0,0,,0
6,1955,1955-11-13,8,24.243,PIT,,DET,L 28-31,,9,15,60.00,121,1,1,80.1,0,0,8.07,6.40,2,-7,-3.50,1
7,1955,1955-11-20,9,24.250,PIT,@,CLE,L 14-41,,5,13,38.46,71,1,1,50.5,0,0,5.46,3.54,2,10,5.00,0
8,1955,1955-11-27,10,24.257,PIT,,WAS,L 14-23,,2,2,100.00,9,0,0,85.4,0,0,4.50,4.50,0,0,,0
9,1955,1955-12-04,11,24.264,PIT,,CLE,L 7-30,,2,4,50.00,23,0,1,28.1,0,0,5.75,-5.50,2,-4,-2.00,0
10,1956,1956-09-30,1,25.199,PIT,,WAS,W 30-13,*,6,10,60.00,83,1,0,120.0,0,0,8.30,10.30,4,12,3.00,1
11,1956,1956-10-06,2,25.205,PIT,,CLE,L 10-14,*,13,25,52.00,153,0,0,70.9,0,0,6.12,6.12,7,40,5.71,0
12,1956,1956-10-14,3,25.213,PIT,,PHI,L 21-35,*,17,34,50.00,276,3,3,70.2,0,0,8.12,5.91,4,10,2.50,0
13,1956,1956-10-21,4,25.220,PIT,@,NYG,L 10-38,*,10,25,40.00,76,1,0,61.4,0,0,3.04,3.84,3,6,2.00,0
14,1956,1956-10-28,5,25.227,PIT,@,CLE,W 24-16,*,12,19,63.16,227,2,3,100.0,0,0,11.95,6.95,3,4,1.33,0
15,1956,1956-11-04,6,25.234,PIT,,NYG,L 14-17,*,13,31,41.94,142,0,1,42.7,0,0,4.58,3.13,4,2,0.50,0
16,1956,1956-11-11,7,25.241,PIT,@,PHI,L 7-14,*,12,30,40.00,93,0,2,20.6,0,0,3.10,0.10,1,1,1.00,1
17,1956,1956-11-18,8,25.248,PIT,,CRD,W 14-7,*,4,16,25.00,58,0,3,2.6,0,0,3.63,-4.81,1,2,2.00,0
18,1956,1956-11-25,9,25.255,PIT,@,CRD,L 27-38,*,14,33,42.42,174,2,3,41.7,0,0,5.27,2.39,10,80,8.00,0
19,1956,1956-12-02,10,25.262,PIT,,RAM,W 30-13,,3,4,75.00,17,1,0,121.9,0,0,4.25,9.25,0,0,,0
20,1956,1956-12-09,11,25.269,PIT,@,DET,L 7-45,*,11,28,39.29,109,0,3,11.5,0,0,3.89,-0.93,1,-4,-4.00,0
21,1956,1956-12-16,12,25.276,PIT,@,WAS,W 23-0,*,9,20,45.00,177,2,1,89.0,0,0,8.85,8.60,1,-1,-1.00,0
22,1957,1957-10-20,4,26.219,CRD,@,WAS,W 44-14,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
23,1957,1957-10-27,5,26.226,CRD,,CLE,L 7-17,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,0,0,,0
24,1957,1957-11-10,7,26.240,CRD,@,NYG,L 14-27,,6,11,54.55,74,0,0,75.6,0,0,6.73,6.73,3,11,3.67,0
25,1957,1957-11-24,8,26.254,CRD,,NYG,L 21-28,,7,20,35.00,146,1,2,38.7,0,0,7.30,3.80,0,0,,0
26,1957,1957-12-01,9,26.261,CRD,@,CLE,L 0-31,,2,5,40.00,18,0,1,10.8,0,0,3.60,-5.40,0,0,,0
27,1957,1957-12-08,10,26.268,CRD,,CHI,L 6-14,,0,5,0.00,0,0,1,0.0,0,0,0.00,-9.00,1,-1,-1.00,0
