ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,24.224,PIT,,HOU,L 7-19,,,,,
2,1970,1970-09-27,2,24.231,PIT,@,DEN,L 13-16,,,,,
3,1970,1970-10-03,3,24.237,PIT,@,CLE,L 7-15,,,,,
4,1970,1970-10-11,4,24.245,PIT,,BUF,W 23-10,,,,,
5,1970,1970-10-18,5,24.252,PIT,@,HOU,W 7-3,0,0,1,19,0
6,1970,1970-10-25,6,24.259,PIT,@,OAK,L 14-31,,,,,
7,1970,1970-11-02,7,24.267,PIT,,CIN,W 21-10,,,,,
8,1970,1970-11-08,8,24.273,PIT,,NYJ,W 21-17,,,,,
9,1970,1970-11-29,11,24.294,PIT,,CLE,W 28-9,1,6,1,30,1
10,1970,1970-12-06,12,24.301,PIT,,GNB,L 12-20,,,,,
11,1970,1970-12-13,13,24.308,PIT,@,ATL,L 16-27,,,,,
12,1970,1970-12-20,14,24.315,PIT,@,PHI,L 20-30,,,,,
13,1971,1971-10-18,5,25.252,PIT,@,KAN,L 16-38,,,,,
14,1971,1971-12-12,13,25.307,PIT,@,CIN,W 21-13,,,,,
15,1971,1971-12-19,14,25.314,PIT,,RAM,L 14-23,,,,,
16,1972,1972-09-17,1,26.222,PIT,,OAK,W 34-28,0,0,2,16,0
17,1972,1972-09-24,2,26.229,PIT,@,CIN,L 10-15,,,,,
18,1972,1972-10-01,3,26.236,PIT,@,STL,W 25-19,,,,,
19,1972,1972-10-08,4,26.243,PIT,@,DAL,L 13-17,,,,,
20,1972,1972-10-15,5,26.250,PIT,,HOU,W 24-7,,,,,
21,1972,1972-10-22,6,26.257,PIT,,NWE,W 33-3,,,,,
22,1972,1972-10-29,7,26.264,PIT,@,BUF,W 38-21,,,,,
23,1972,1972-11-05,8,26.271,PIT,,CIN,W 40-17,,,,,
24,1972,1972-11-27,11,26.293,STL,@,MIA,L 10-31,,,,,
25,1972,1972-12-03,12,26.299,STL,,DAL,L 6-27,,,,,
26,1972,1972-12-10,13,26.306,STL,,RAM,W 24-14,,,,,
27,1972,1972-12-17,14,26.313,STL,,PHI,W 24-23,,,,,
