ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1983,1983-09-18,3,23.213,NYJ,@,NWE,L 13-23,0,0,,0,0,0,,0,,,
2,1983,1983-10-09,6,23.234,NYJ,@,CLE,L 7-10,0,0,,0,0,0,,0,,,
3,1983,1983-10-16,7,23.241,NYJ,,MIA,L 14-32,0,0,,0,2,13,6.50,0,0,0,0
4,1983,1983-10-30,9,23.255,NYJ,@,SFO,W 27-13,0,0,,0,0,0,,0,,,
5,1983,1983-11-06,10,23.262,NYJ,,BAL,L 14-17,0,0,,0,0,0,,0,,,
6,1983,1983-11-13,11,23.269,NYJ,,BUF,L 17-24,3,57,19.00,0,0,0,,0,0,0,0
7,1983,1983-11-21,12,23.277,NYJ,@,NOR,W 31-28,0,0,,0,0,0,,0,,,
8,1983,1983-11-27,13,23.283,NYJ,,NWE,W 26-3,0,0,,0,0,0,,0,,,
9,1983,1983-12-04,14,23.290,NYJ,@,BAL,W 10-6,0,0,,0,0,0,,0,,,
10,1983,1983-12-10,15,23.296,NYJ,,PIT,L 7-34,0,0,,0,0,0,,0,,,
11,1983,1983-12-16,16,23.302,NYJ,@,MIA,L 14-34,0,0,,0,0,0,,0,,,
12,1984,1984-09-02,1,24.198,NYJ,@,IND,W 23-14,0,0,,0,0,0,,0,,,
13,1984,1984-09-06,2,24.202,NYJ,,PIT,L 17-23,0,0,,0,0,0,,0,,,
14,1984,1984-09-16,3,24.212,NYJ,,CIN,W 43-23,0,0,,0,0,0,,0,,,
15,1984,1984-09-23,4,24.219,NYJ,@,BUF,W 28-26,0,0,,0,0,0,,0,,,
16,1984,1984-09-30,5,24.226,NYJ,,NWE,L 21-28,0,0,,0,0,0,,0,,,
17,1984,1984-10-07,6,24.233,NYJ,@,KAN,W 17-16,0,0,,0,0,0,,0,,,
18,1984,1984-10-14,7,24.240,NYJ,@,CLE,W 24-20,0,0,,0,0,0,,0,,,
19,1984,1984-10-21,8,24.247,NYJ,,KAN,W 28-7,0,0,,0,0,0,,0,,,
20,1984,1984-11-04,10,24.261,NYJ,,MIA,L 17-31,0,0,,0,0,0,,0,,,
21,1984,1984-11-11,11,24.268,NYJ,,IND,L 5-9,0,0,,0,0,0,,0,,,
22,1984,1984-11-18,12,24.275,NYJ,@,HOU,L 20-31,0,0,,0,0,0,,0,,,
23,1984,1984-11-26,13,24.283,NYJ,@,MIA,L 17-28,2,34,17.00,0,0,0,,0,1,25,0
24,1984,1984-12-02,14,24.289,NYJ,,NYG,L 10-20,0,0,,0,0,0,,0,,,
25,1984,1984-12-08,15,24.295,NYJ,,BUF,W 21-17,0,0,,0,1,8,8.00,0,0,0,0
26,1984,1984-12-16,16,24.303,NYJ,@,TAM,L 21-41,0,0,,0,0,0,,0,,,
27,1985,1985-10-14,6,25.239,NYJ,,MIA,W 23-7,,,,,,,,,,,
28,1985,1985-10-20,7,25.245,NYJ,@,NWE,L 13-20,,,,,,,,,,,
29,1985,1985-10-27,8,25.252,NYJ,,SEA,W 17-14,0,0,,0,0,0,,0,1,14,0
30,1985,1985-11-03,9,25.259,NYJ,@,IND,W 35-17,,,,,,,,,,,
31,1985,1985-11-10,10,25.266,NYJ,@,MIA,L 17-21,0,0,,0,0,0,,0,1,0,0
32,1985,1985-11-17,11,25.273,NYJ,,TAM,W 62-28,,,,,,,,,,,
33,1985,1985-11-24,12,25.280,NYJ,,NWE,W 16-13,,,,,,,,,,,
34,1985,1985-11-28,13,25.284,NYJ,@,DET,L 20-31,0,0,,0,0,0,,0,1,0,0
35,1985,1985-12-08,14,25.294,NYJ,@,BUF,W 27-7,,,,,,,,,,,
36,1985,1985-12-14,15,25.300,NYJ,,CHI,L 6-19,,,,,,,,,,,
37,1985,1985-12-22,16,25.308,NYJ,,CLE,W 37-10,,,,,,,,,,,
38,1986,1986-09-07,1,26.202,NYJ,@,BUF,W 28-24,,,,,,,,,,,
39,1986,1986-09-11,2,26.206,NYJ,,NWE,L 6-20,,,,,,,,,,,
40,1986,1986-09-21,3,26.216,NYJ,,MIA,W 51-45,,,,,,,,,,,
41,1986,1986-09-28,4,26.223,NYJ,@,IND,W 26-7,,,,,,,,,,,
42,1986,1986-10-05,5,26.230,NYJ,,BUF,W 14-13,,,,,,,,,,,
