ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1993,1993-09-05,1,24.100,BUF,,NWE,W 38-14,4,11,2.75,0,,0,0,,0,0.0%,,0,0,,0,0,0
2,1993,1993-09-12,2,24.107,BUF,@,DAL,W 13-10,2,4,2.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
3,1993,1993-09-26,3,24.121,BUF,,MIA,L 13-22,0,0,,0,,,,,,0.0%,,0,0,,0,,
4,1993,1993-10-03,4,24.128,BUF,,NYG,W 17-14,0,0,,0,,,,,,0.0%,,0,0,,0,,
5,1993,1993-10-11,5,24.136,BUF,,HOU,W 35-7,0,0,,0,,,,,,0.0%,,0,0,,0,,
6,1993,1993-10-24,6,24.149,BUF,@,NYJ,W 19-10,1,0,0.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
7,1993,1993-11-01,7,24.157,BUF,,WAS,W 24-10,0,0,,0,,,,,,0.0%,,0,0,,0,,
8,1993,1993-11-07,8,24.163,BUF,@,NWE,W 13-10,0,0,,0,,,,,,0.0%,,0,0,,0,,
9,1993,1993-11-15,9,24.171,BUF,@,PIT,L 0-23,0,0,,0,,,,,,0.0%,,0,0,,0,,
10,1993,1993-11-21,10,24.177,BUF,,IND,W 23-9,1,5,5.00,0,,0,0,,0,0.0%,,1,10,10.00,0,0,0
11,1993,1993-11-28,11,24.184,BUF,@,KAN,L 7-23,0,0,,0,,,,,,0.0%,,0,0,,0,,
12,1993,1993-12-05,12,24.191,BUF,,RAI,L 24-25,0,0,,0,,,,,,0.0%,,0,0,,0,,
13,1993,1994-01-02,16,24.219,BUF,@,IND,W 30-10,3,16,5.33,0,,0,0,,0,0.0%,,0,0,,0,0,0
14,1994,1994-09-04,1,25.099,BUF,,NYJ,L 3-23,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
15,1994,1994-09-26,4,25.121,BUF,,DEN,W 27-20,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
16,1994,1994-10-02,5,25.127,BUF,@,CHI,L 13-20,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
17,1994,1994-10-09,6,25.134,BUF,,MIA,W 21-11,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
18,1994,1994-10-16,7,25.141,BUF,,IND,L 17-27,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
19,1994,1994-10-30,8,25.155,BUF,,KAN,W 44-10,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
20,1994,1994-11-06,9,25.162,BUF,@,NYJ,L 17-22,0,0,,0,0,0,0,,0,0.0%,,3,57,19.00,0,0,0
21,1994,1994-11-14,10,25.170,BUF,@,PIT,L 10-23,0,0,,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0
22,1994,1994-11-20,11,25.176,BUF,,GNB,W 29-20,0,0,,0,0,0,0,,0,0.0%,,2,28,14.00,0,0,0
23,1994,1994-11-24,12,25.180,BUF,@,DET,L 21-35,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
24,1994,1994-12-04,13,25.190,BUF,@,MIA,W 42-31,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
25,1994,1994-12-18,15,25.204,BUF,,NWE,L 17-41,0,0,,0,1,1,26,26.00,1,100.0%,26.00,0,0,,0,1,6
26,1994,1994-12-24,16,25.210,BUF,@,IND,L 9-10,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
27,1995,1995-10-29,8,26.154,CAR,@,NWE,W 20-17,,,,,,,,,,0.0%,,,,,,,
28,1995,1995-11-05,9,26.161,CAR,@,SFO,W 13-7,,,,,,,,,,0.0%,,,,,,,
