ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2015,2015-09-20,2,23.107,HOU,@,CAR,L 17-24,,0,0,0,,0,0.0%,
2,2015,2015-09-27,3,23.114,HOU,,TAM,W 19-9,,0,0,0,,0,0.0%,
3,2015,2015-10-04,4,23.121,HOU,@,ATL,L 21-48,,0,0,0,,0,0.0%,
4,2015,2015-10-08,5,23.125,HOU,,IND,L 20-27,*,0,0,0,,0,0.0%,
5,2015,2015-10-18,6,23.135,HOU,@,JAX,W 31-20,,0,0,0,,0,0.0%,
6,2015,2015-10-25,7,23.142,HOU,@,MIA,L 26-44,,0,0,0,,0,0.0%,
7,2015,2015-11-01,8,23.149,HOU,,TEN,W 20-6,,0,0,0,,0,0.0%,
8,2015,2015-11-16,9,23.164,HOU,@,CIN,W 10-6,,0,0,0,,0,0.0%,
9,2015,2015-11-22,10,23.170,HOU,,NYJ,W 24-17,*,0,0,0,,0,0.0%,
10,2015,2015-11-29,11,23.177,HOU,,NOR,W 24-6,,0,0,0,,0,0.0%,
11,2015,2015-12-06,12,23.184,HOU,@,BUF,L 21-30,*,1,1,7,7.00,0,100.0%,7.00
12,2015,2015-12-13,13,23.191,HOU,,NWE,L 6-27,,0,0,0,,0,0.0%,
13,2015,2015-12-20,14,23.198,HOU,@,IND,W 16-10,*,0,0,0,,0,0.0%,
14,2015,2015-12-27,15,23.205,HOU,@,TEN,W 34-6,,0,0,0,,0,0.0%,
15,2015,2016-01-03,16,23.212,HOU,,JAX,W 30-6,,0,0,0,,0,0.0%,
16,2016,2016-09-11,1,24.098,HOU,,CHI,W 23-14,,0,0,0,,0,0.0%,
17,2016,2016-09-18,2,24.105,HOU,,KAN,W 19-12,,0,0,0,,0,0.0%,
18,2016,2016-10-02,4,24.119,HOU,,TEN,W 27-20,*,0,0,0,,0,0.0%,
19,2016,2016-10-09,5,24.126,HOU,@,MIN,L 13-31,,0,0,0,,0,0.0%,
20,2016,2016-10-16,6,24.133,HOU,,IND,W 26-23,*,0,0,0,,0,0.0%,
21,2016,2016-10-24,7,24.141,HOU,@,DEN,L 9-27,*,0,0,0,,0,0.0%,
22,2016,2016-10-30,8,24.147,HOU,,DET,W 20-13,,0,0,0,,0,0.0%,
23,2016,2016-11-13,9,24.161,HOU,@,JAX,W 24-21,,0,0,0,,0,0.0%,
24,2016,2016-11-21,10,24.169,HOU,@,OAK,L 20-27,,0,0,0,,0,0.0%,
25,2016,2016-11-27,11,24.175,HOU,,SDG,L 13-21,,0,0,0,,0,0.0%,
26,2016,2016-12-04,12,24.182,HOU,@,GNB,L 13-21,,0,0,0,,0,0.0%,
27,2016,2016-12-11,13,24.189,HOU,@,IND,W 22-17,,0,0,0,,0,0.0%,
28,2016,2016-12-18,14,24.196,HOU,,JAX,W 21-20,,0,0,0,,0,0.0%,
29,2016,2016-12-24,15,24.202,HOU,,CIN,W 12-10,,0,0,0,,0,0.0%,
30,2016,2017-01-01,16,24.210,HOU,@,TEN,L 17-24,,0,0,0,,0,0.0%,
31,2017,2017-09-10,1,25.097,HOU,,JAX,L 7-29,*,0,0,0,,0,0.0%,
32,2017,2017-09-14,2,25.101,HOU,@,CIN,W 13-9,,0,0,0,,0,0.0%,
33,2017,2017-09-24,3,25.111,HOU,@,NWE,L 33-36,,0,0,0,,0,0.0%,
34,2017,2017-10-08,5,25.125,HOU,,KAN,L 34-42,,0,0,0,,0,0.0%,
35,2017,2017-10-15,6,25.132,HOU,,CLE,W 33-17,,0,0,0,,0,0.0%,
36,2017,2017-11-05,8,25.153,HOU,,IND,L 14-20,*,0,0,0,,0,0.0%,
37,2017,2017-11-19,10,25.167,HOU,,ARI,W 31-21,*,0,0,0,,0,0.0%,
38,2017,2017-11-27,11,25.175,HOU,@,BAL,L 16-23,,0,0,0,,0,0.0%,
39,2017,2017-12-03,12,25.181,HOU,@,TEN,L 13-24,,0,0,0,,0,0.0%,
40,2017,2017-12-10,13,25.188,HOU,,SFO,L 16-26,*,0,0,0,,0,0.0%,
41,2018,2018-09-16,2,26.103,HOU,@,TEN,L 17-20,,0,0,0,,0,0.0%,
42,2018,2018-09-23,3,26.110,HOU,,NYG,L 22-27,,0,0,0,,0,0.0%,
