ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-23,3,24.111,BUF,@,NWE,L 7-38,,,,,,,
2,2007,2007-09-30,4,24.118,BUF,,NYJ,W 17-14,,,,,,,
3,2007,2007-10-08,5,24.126,BUF,,DAL,L 24-25,,,,,,,
4,2007,2007-10-21,6,24.139,BUF,,BAL,W 19-14,,,,,,,
5,2007,2007-10-28,7,24.146,BUF,@,NYJ,W 13-3,,,,,,,
6,2007,2007-11-04,8,24.153,BUF,,CIN,W 33-21,,,,,,,
7,2007,2007-11-11,9,24.160,BUF,@,MIA,W 13-10,,,,,,,
8,2007,2007-11-18,10,24.167,BUF,,NWE,L 10-56,,,,,,,
9,2007,2007-11-25,11,24.174,BUF,@,JAX,L 14-36,,,,,,,
10,2007,2007-12-02,12,24.181,BUF,@,WAS,W 17-16,,,,,,,
11,2007,2007-12-09,13,24.188,BUF,,MIA,W 38-17,,,,,,,
12,2007,2007-12-16,14,24.195,BUF,@,CLE,L 0-8,,,,,,,
13,2007,2007-12-23,15,24.202,BUF,,NYG,L 21-38,,,,,,,
14,2007,2007-12-30,16,24.209,BUF,@,PHI,L 9-17,,,,,,,
15,2008,2008-09-07,1,25.095,BUF,,SEA,W 34-10,,0.0,0,0,0,0,0
16,2008,2008-09-14,2,25.102,BUF,@,JAX,W 20-16,,,,,,,
17,2008,2008-09-21,3,25.109,BUF,,OAK,W 24-23,,,,,,,
18,2008,2008-09-28,4,25.116,BUF,@,STL,W 31-14,,0.0,0,0,0,0,0
19,2008,2008-10-05,5,25.123,BUF,@,ARI,L 17-41,,0.0,0,0,0,0,0
20,2008,2008-10-19,6,25.137,BUF,,SDG,W 23-14,,,,,,,
21,2008,2008-10-26,7,25.144,BUF,@,MIA,L 16-25,,0.0,0,0,0,0,0
22,2008,2008-11-02,8,25.151,BUF,,NYJ,L 17-26,,0.0,0,0,0,0,0
23,2008,2008-11-09,9,25.158,BUF,@,NWE,L 10-20,,,,,,,
24,2008,2008-11-17,10,25.166,BUF,,CLE,L 27-29,,,,,,,
25,2008,2008-11-23,11,25.172,BUF,@,KAN,W 54-31,,0.0,0,0,0,0,0
26,2008,2008-11-30,12,25.179,BUF,,SFO,L 3-10,,0.0,0,0,0,0,0
27,2008,2008-12-07,13,25.186,BUF,,MIA,L 3-16,,0.0,0,1,0,0,0
28,2008,2008-12-14,14,25.193,BUF,@,NYJ,L 27-31,,,,,,,
29,2008,2008-12-21,15,25.200,BUF,@,DEN,W 30-23,,0.0,0,2,0,0,0
30,2008,2008-12-28,16,25.207,BUF,,NWE,L 0-13,,,,,,,
31,2009,2009-09-14,1,26.102,BUF,@,NWE,L 24-25,,0.0,0,0,0,0,0
32,2009,2009-09-20,2,26.108,BUF,,TAM,W 33-20,,0.0,0,1,0,0,0
33,2009,2009-09-27,3,26.115,BUF,,NOR,L 7-27,,0.0,0,1,0,0,0
34,2009,2009-10-04,4,26.122,BUF,@,MIA,L 10-38,,0.0,1,0,0,0,0
35,2009,2009-10-11,5,26.129,BUF,,CLE,L 3-6,,0.0,0,1,0,0,0
36,2009,2009-10-18,6,26.136,BUF,@,NYJ,W 16-13,,0.0,0,1,1,0,0
