ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
17,1980,1980-09-07,1,23.189,NYG,@,STL,W 41-35,9,174,19.33,4,0,0,,0,0,0,,0,4,24
18,1980,1980-09-14,2,23.196,NYG,,WAS,L 21-23,7,63,9.00,0,0,0,,0,0,0,,0,0,0
19,1980,1980-09-22,3,23.204,NYG,@,PHI,L 3-35,2,25,12.50,0,0,0,,0,0,0,,0,0,0
20,1980,1980-09-28,4,23.210,NYG,,RAM,L 7-28,3,26,8.67,0,0,0,,0,0,0,,0,0,0
21,1980,1980-10-05,5,23.217,NYG,@,DAL,L 3-24,2,23,11.50,0,0,0,,0,0,0,,0,0,0
22,1980,1980-10-12,6,23.224,NYG,,PHI,L 16-31,2,15,7.50,0,0,0,,0,0,0,,0,0,0
23,1980,1980-10-19,7,23.231,NYG,@,SDG,L 7-44,1,9,9.00,0,0,0,,0,0,0,,0,0,0
24,1980,1980-10-26,8,23.238,NYG,,DEN,L 9-14,3,51,17.00,0,0,0,,0,0,0,,0,0,0
25,1980,1980-11-02,9,23.245,NYG,@,TAM,L 13-30,2,22,11.00,0,0,0,,0,0,0,,0,0,0
26,1980,1980-11-09,10,23.252,NYG,,DAL,W 38-35,4,68,17.00,1,0,0,,0,0,0,,0,1,6
27,1980,1980-11-16,11,23.259,NYG,,GNB,W 27-21,6,119,19.83,3,0,0,,0,0,0,,0,3,18
28,1980,1980-11-23,12,23.266,NYG,@,SFO,L 0-12,2,14,7.00,0,0,0,,0,0,0,,0,0,0
29,1980,1980-11-30,13,23.273,NYG,,STL,L 7-23,1,6,6.00,0,0,0,,0,0,0,,0,0,0
30,1980,1980-12-07,14,23.280,NYG,@,SEA,W 27-21,3,114,38.00,2,0,0,,0,0,0,,0,2,12
31,1980,1980-12-13,15,23.286,NYG,@,WAS,L 13-16,3,34,11.33,0,0,0,,0,0,0,,0,0,0
32,1980,1980-12-21,16,23.294,NYG,,OAK,L 17-33,2,14,7.00,0,0,0,,0,0,0,,0,0,0
33,1981,1981-09-06,1,24.188,NYG,,PHI,L 10-24,3,26,8.67,0,0,0,,0,0,0,,0,0,0
34,1981,1981-09-13,2,24.195,NYG,@,WAS,W 17-7,0,0,,0,,,,,,,,,,
35,1981,1981-09-20,3,24.202,NYG,,NOR,W 20-7,2,28,14.00,0,0,0,,0,0,0,,0,0,0
36,1981,1981-09-27,4,24.209,NYG,@,DAL,L 10-18,3,38,12.67,0,0,0,,0,0,0,,0,0,0
37,1981,1981-10-04,5,24.216,NYG,,GNB,L 14-27,2,27,13.50,1,0,0,,0,0,0,,0,1,6
38,1981,1981-10-11,6,24.223,NYG,,STL,W 34-14,1,22,22.00,1,0,0,,0,0,0,,0,1,6
39,1981,1981-10-18,7,24.230,NYG,@,SEA,W 32-0,0,0,,0,,,,,,,,,,
40,1981,1981-10-25,8,24.237,NYG,@,ATL,W 27-24,1,12,12.00,0,0,0,,0,0,0,,0,0,0
41,1981,1981-11-01,9,24.244,NYG,,NYJ,L 7-26,0,0,,0,,,,,,,,,,
42,1981,1981-11-08,10,24.251,NYG,@,GNB,L 24-26,0,0,,0,,,,,,,,,,
43,1981,1981-11-15,11,24.258,NYG,,WAS,L 27-30,2,65,32.50,0,0,0,,0,0,0,,0,0,0
44,1981,1981-11-22,12,24.265,NYG,@,PHI,W 20-10,3,56,18.67,0,0,0,,0,0,0,,0,0,0
45,1981,1981-11-29,13,24.272,NYG,@,SFO,L 10-17,2,40,20.00,0,0,0,,0,0,0,,0,0,0
46,1981,1981-12-06,14,24.279,NYG,,RAM,W 10-7,0,0,,0,,,,,,,,,,
47,1981,1981-12-13,15,24.286,NYG,@,STL,W 20-10,1,11,11.00,0,0,0,,0,0,0,,0,0,0
48,1981,1981-12-19,16,24.292,NYG,,DAL,W 13-10,2,35,17.50,0,0,0,,0,0,0,,0,0,0
49,1982,1982-09-12,1,25.194,NYG,,ATL,L 14-16,5,86,17.20,2,0,0,,0,0,0,,0,2,12
50,1982,1982-09-20,2,25.202,NYG,,GNB,L 19-27,1,44,44.00,0,0,0,,0,0,0,,0,0,0
51,1982,1982-11-21,3,25.264,NYG,,WAS,L 17-27,0,0,,0,,,,,,,,,,
52,1982,1982-11-25,4,25.268,NYG,@,DET,W 13-6,2,13,6.50,0,0,0,,0,0,0,,0,0,0
53,1982,1982-12-05,5,25.278,NYG,,HOU,W 17-14,3,75,25.00,0,0,0,,0,0,0,,0,0,0
54,1982,1982-12-11,6,25.284,NYG,,PHI,W 23-7,5,79,15.80,1,0,0,,0,0,0,,0,1,6
55,1982,1982-12-19,7,25.292,NYG,@,WAS,L 14-15,3,36,12.00,0,0,0,,0,0,0,,0,0,0
56,1982,1982-12-26,8,25.299,NYG,@,STL,L 21-24,4,55,13.75,0,0,0,,0,0,0,,0,0,0
57,1982,1983-01-02,9,25.306,NYG,@,PHI,W 26-24,2,38,19.00,1,0,0,,0,0,0,,0,1,6
58,1983,1983-09-04,1,26.186,NYG,,RAM,L 6-16,4,44,11.00,0,0,0,,0,0,0,,0,0,0
59,1983,1983-09-11,2,26.193,NYG,@,ATL,W 16-13,4,36,9.00,1,0,0,,0,0,0,,0,1,6
60,1983,1983-09-18,3,26.200,NYG,@,DAL,L 13-28,4,124,31.00,0,0,0,,0,0,0,,0,0,0
61,1983,1983-09-26,4,26.208,NYG,,GNB,W 27-3,4,59,14.75,1,0,0,,0,0,0,,0,1,6
62,1983,1983-10-02,5,26.214,NYG,,SDG,L 34-41,9,159,17.67,1,0,0,,0,0,0,,0,1,6
63,1983,1983-10-09,6,26.221,NYG,,PHI,L 13-17,3,52,17.33,0,0,0,,0,0,0,,0,0,0
64,1983,1983-10-16,7,26.228,NYG,@,KAN,L 17-38,8,111,13.88,0,0,0,,0,0,0,,0,0,0
65,1983,1983-10-24,8,26.236,NYG,@,STL,T 20-20,2,9,4.50,0,0,0,,0,0,0,,0,0,0
66,1983,1983-10-30,9,26.242,NYG,,DAL,L 20-38,3,33,11.00,0,0,0,,0,0,0,,0,0,0
67,1983,1983-11-07,10,26.250,NYG,@,DET,L 9-15,5,45,9.00,0,0,0,,0,0,0,,0,0,0
68,1983,1983-11-13,11,26.256,NYG,,WAS,L 17-33,8,145,18.13,2,0,0,,0,0,0,,0,2,12
69,1983,1983-11-20,12,26.263,NYG,@,PHI,W 23-0,4,43,10.75,0,0,0,,0,0,0,,0,0,0
70,1983,1983-11-27,13,26.270,NYG,@,RAI,L 12-27,5,134,26.80,0,0,0,,0,0,0,,0,0,0
71,1983,1983-12-04,14,26.277,NYG,,STL,L 6-10,1,4,4.00,0,0,0,,0,0,0,,0,0,0
72,1983,1983-12-11,15,26.284,NYG,,SEA,L 12-17,8,81,10.13,0,0,0,,0,0,0,,0,0,0
73,1983,1983-12-17,16,26.290,NYG,@,WAS,L 22-31,6,60,10.00,0,0,0,,0,0,0,,0,0,0
74,1984,1984-09-02,1,27.184,NYG,,PHI,W 28-27,2,33,16.50,0,0,0,,0,0,0,,0,0,0
75,1984,1984-09-09,2,27.191,NYG,,DAL,W 28-7,2,20,10.00,0,0,0,,0,0,0,,0,0,0
76,1984,1984-09-16,3,27.198,NYG,@,WAS,L 14-30,2,31,15.50,0,0,0,,0,0,0,,0,0,0
77,1984,1984-09-23,4,27.205,NYG,,TAM,W 17-14,0,0,,0,,,,,,,,,,
78,1984,1984-09-30,5,27.212,NYG,@,RAM,L 12-33,9,112,12.44,1,0,0,,0,0,0,,0,1,6
79,1984,1984-10-08,6,27.220,NYG,,SFO,L 10-31,4,51,12.75,0,0,0,,0,0,0,,0,0,0
80,1984,1984-10-14,7,27.226,NYG,@,ATL,W 19-7,3,34,11.33,0,0,0,,0,0,0,,0,0,0
81,1984,1984-10-21,8,27.233,NYG,@,PHI,L 10-24,4,57,14.25,0,0,0,,0,0,0,,0,0,0
82,1984,1984-10-28,9,27.240,NYG,,WAS,W 37-13,7,128,18.29,1,0,0,,0,0,0,,0,1,6
83,1984,1984-11-04,10,27.247,NYG,@,DAL,W 19-7,3,39,13.00,0,0,0,,0,0,0,,0,0,0
84,1984,1984-11-11,11,27.254,NYG,@,TAM,L 17-20,2,24,12.00,0,0,0,,0,0,0,,0,0,0
85,1984,1984-12-15,16,27.288,NYG,,NOR,L 3-10,0,0,,0,,,,,,,,,,
86,1985,1985-11-24,12,28.267,STL,,NYG,L 3-34,1,8,8.00,0,0,0,,0,0,0,,0,0,0
87,1985,1985-11-28,13,28.271,STL,@,DAL,L 17-35,1,12,12.00,0,0,0,,0,0,0,,0,0,0
88,1985,1985-12-08,14,28.281,STL,,NOR,W 28-16,0,0,,0,,,,,,,,,,
89,1985,1985-12-15,15,28.288,STL,@,RAM,L 14-46,0,0,,0,,,,,,,,,,
90,1985,1985-12-21,16,28.294,STL,,WAS,L 16-27,1,2,2.00,0,0,0,,0,0,0,,0,0,0
