ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
38,1999,1999-12-19,14,24.138,DEN,,SEA,W 36-30,*,,0,0,1.0,,,0,0,0
39,1999,2000-01-02,16,24.152,DEN,,SDG,L 6-12,*,,0,0,1.0,,,0,0,0
40,2000,2000-09-04,1,25.032,DEN,@,STL,L 36-41,*,,,,,,,,,
41,2000,2000-09-10,2,25.038,DEN,,ATL,W 42-14,*,,0,0,1.5,,,0,0,0
42,2000,2000-09-17,3,25.045,DEN,@,OAK,W 33-24,*,,,,,,,,,
43,2000,2000-09-24,4,25.052,DEN,,KAN,L 22-23,,,,,,,,,,
44,2000,2000-10-01,5,25.059,DEN,,NWE,L 19-28,,,0,0,1.5,,,0,0,0
45,2000,2000-10-08,6,25.066,DEN,@,SDG,W 21-7,*,,0,0,3.0,,,0,0,0
46,2000,2000-10-15,7,25.073,DEN,,CLE,W 44-10,*,,0,0,1.0,,,0,0,0
47,2000,2000-10-22,8,25.080,DEN,@,CIN,L 21-31,*,,,,,,,,,
48,2000,2000-11-05,9,25.094,DEN,@,NYJ,W 30-23,*,,,,,,,,,
49,2000,2000-11-13,10,25.102,DEN,,OAK,W 27-24,,,0,0,1.0,,,0,0,0
50,2000,2000-11-19,11,25.108,DEN,,SDG,W 38-37,,,0,0,1.0,,,0,0,0
51,2000,2000-11-26,12,25.115,DEN,@,SEA,W 38-31,,,,,,,,,,
52,2000,2000-12-03,13,25.122,DEN,@,NOR,W 38-23,,,0,0,2.0,,,0,0,0
53,2000,2000-12-10,14,25.129,DEN,,SEA,W 31-24,,,,,,,,,,
54,2000,2000-12-17,15,25.136,DEN,@,KAN,L 7-20,,,,,,,,,,
55,2000,2000-12-23,16,25.142,DEN,,SFO,W 38-9,,,0,0,1.0,,,0,0,0
56,2001,2001-09-10,1,26.038,DEN,,NYG,W 31-20,*,,0,0,1.0,,,0,0,0
57,2001,2001-09-23,2,26.051,DEN,@,ARI,W 38-17,*,,0,0,1.0,,,0,0,0
58,2001,2001-09-30,3,26.058,DEN,,BAL,L 13-20,*,,,,,,,,,
59,2001,2001-10-07,4,26.065,DEN,,KAN,W 20-6,*,,0,0,1.0,,,0,0,0
60,2001,2001-10-14,5,26.072,DEN,@,SEA,L 21-34,*,,,,,,,,,
61,2001,2001-10-21,6,26.079,DEN,@,SDG,L 10-27,*,,,,,,,,,
62,2001,2001-10-28,7,26.086,DEN,,NWE,W 31-20,*,,0,0,1.0,,,0,0,0
63,2001,2001-11-05,8,26.094,DEN,@,OAK,L 28-38,*,,,,,,,,,
64,2001,2001-11-11,9,26.100,DEN,,SDG,W 26-16,*,,0,0,1.0,,,0,0,0
65,2001,2001-11-18,10,26.107,DEN,,WAS,L 10-17,*,,,,,,,,,
66,2001,2001-11-22,11,26.111,DEN,@,DAL,W 26-24,*,,,,,,,,,
67,2001,2001-12-02,12,26.121,DEN,@,MIA,L 10-21,*,,,,,,,,,
68,2001,2001-12-09,13,26.128,DEN,,SEA,W 20-7,*,,0,0,1.0,,,0,0,0
69,2001,2001-12-16,14,26.135,DEN,@,KAN,L 23-26,*,,0,0,1.0,,,0,0,0
70,2001,2001-12-30,15,26.149,DEN,,OAK,W 23-17,*,,,,,,,,,
71,2001,2002-01-06,16,26.156,DEN,@,IND,L 10-29,*,,,,,,,,,
72,2002,2002-09-08,1,27.036,DEN,,STL,W 23-16,*,,0,0,1.0,,,0,0,0
73,2002,2002-09-15,2,27.043,DEN,@,SFO,W 24-14,*,,0,0,1.0,,,0,0,0
74,2002,2002-09-22,3,27.050,DEN,,BUF,W 28-23,*,,0,0,1.0,,,0,0,0
75,2002,2002-09-30,4,27.058,DEN,@,BAL,L 23-34,*,,,,,,,,,
76,2002,2002-10-06,5,27.064,DEN,,SDG,W 26-9,*,,,,,,,,,
77,2002,2002-10-13,6,27.071,DEN,,MIA,L 22-24,*,,0,0,1.0,,,0,0,0
78,2002,2002-10-20,7,27.078,DEN,@,KAN,W 37-34,*,,0,0,2.0,,,0,0,0
79,2002,2002-10-27,8,27.085,DEN,@,NWE,W 24-16,*,,0,0,1.0,,,0,0,0
80,2002,2002-11-11,9,27.100,DEN,,OAK,L 10-34,*,,,,,,,,,
81,2002,2002-11-17,10,27.106,DEN,@,SEA,W 31-9,*,,0,0,1.5,,,0,0,0
82,2002,2002-11-24,11,27.113,DEN,,IND,L 20-23,*,,,,,,,,,
83,2002,2002-12-01,12,27.120,DEN,@,SDG,L 27-30,*,,,,,,,,,
84,2002,2002-12-08,13,27.127,DEN,@,NYJ,L 13-19,*,,,,,,,,,
85,2002,2002-12-15,14,27.134,DEN,,KAN,W 31-24,*,,,,,,,,,
86,2002,2002-12-22,15,27.141,DEN,@,OAK,L 16-28,*,,,,,,,,,
87,2002,2002-12-29,16,27.148,DEN,,ARI,W 37-7,*,,0,0,0.5,,,0,0,0
88,2003,2003-09-07,1,28.035,DEN,@,CIN,W 30-10,*,,0,0,1.0,,,0,0,0
89,2003,2003-09-14,2,28.042,DEN,@,SDG,W 37-13,*,,,,,,,,,
90,2003,2003-09-22,3,28.050,DEN,,OAK,W 31-10,*,,,,,,,,,
91,2003,2003-09-28,4,28.056,DEN,,DET,W 20-16,*,,0,0,1.0,,,0,0,0
92,2003,2003-10-05,5,28.063,DEN,@,KAN,L 23-24,*,,,,,,,,,
93,2003,2003-10-12,6,28.070,DEN,,PIT,W 17-14,*,,0,0,2.0,,,0,0,0
94,2003,2003-10-19,7,28.077,DEN,@,MIN,L 20-28,*,,0,0,1.0,,,0,0,0
95,2003,2003-10-26,8,28.084,DEN,@,BAL,L 6-26,*,,,,,,,,,
96,2003,2003-11-03,9,28.092,DEN,,NWE,L 26-30,*,,,,,,,,,
97,2003,2003-11-16,10,28.105,DEN,,SDG,W 37-8,*,,,,,,,,,
98,2003,2003-11-23,11,28.112,DEN,,CHI,L 10-19,*,,0,0,2.0,,,0,0,0
99,2003,2003-11-30,12,28.119,DEN,@,OAK,W 22-8,*,,,,,,,,,
100,2003,2003-12-07,13,28.126,DEN,,KAN,W 45-27,*,,,,,,,,,
101,2003,2003-12-14,14,28.133,DEN,,CLE,W 23-20,*,,,,,,,,,
102,2003,2003-12-21,15,28.140,DEN,@,IND,W 31-17,*,,0,0,1.5,,,0,0,0
103,2003,2003-12-28,16,28.147,DEN,@,GNB,L 3-31,*,,,,,,,,,
104,2004,2004-09-12,1,29.040,DEN,,KAN,W 34-24,*,,,,,,,,,
105,2004,2005-01-02,16,29.152,DEN,,IND,W 33-14,,,,,,,,,,
106,2005,2005-09-11,1,30.039,DEN,@,MIA,L 10-34,*,,,,,,,,,
107,2005,2005-09-18,2,30.046,DEN,,SDG,W 20-17,*,,,,,,,,,
108,2005,2005-09-26,3,30.054,DEN,,KAN,W 30-10,*,,,,,,,,,
109,2005,2005-10-02,4,30.060,DEN,@,JAX,W 20-7,*,,,,,,,,,
110,2005,2005-10-09,5,30.067,DEN,,WAS,W 21-19,*,,,,,,,,,
111,2005,2005-10-16,6,30.074,DEN,,NWE,W 28-20,*,,,,,,,,,
112,2005,2005-10-23,7,30.081,DEN,@,NYG,L 23-24,*,,,,,,,,,
113,2005,2005-10-30,8,30.088,DEN,,PHI,W 49-21,*,,0,0,1.0,,,0,0,0
114,2005,2005-11-13,9,30.102,DEN,@,OAK,W 31-17,*,,0,0,1.0,,,0,0,0
115,2005,2005-11-20,10,30.109,DEN,,NYJ,W 27-0,*,,,,,,,,,
116,2005,2005-11-24,11,30.113,DEN,@,DAL,W 24-21,*,,0,0,1.0,,,0,0,0
117,2005,2005-12-04,12,30.123,DEN,@,KAN,L 27-31,*,,,,,,,,,
118,2005,2005-12-11,13,30.130,DEN,,BAL,W 12-10,*,,,,,,,,,
119,2005,2005-12-17,14,30.136,DEN,@,BUF,W 28-17,*,,,,,,,,,
120,2005,2005-12-24,15,30.143,DEN,,OAK,W 22-3,*,,,,,,,,,
121,2005,2005-12-31,16,30.150,DEN,@,SDG,W 23-7,*,,0,0,1.0,,,0,0,0
122,2006,2006-09-10,1,31.038,BAL,@,TAM,W 27-0,*,,,,,,,,,
123,2006,2006-09-17,2,31.045,BAL,,OAK,W 28-6,*,,0,0,1.0,,,0,0,0
124,2006,2006-09-24,3,31.052,BAL,@,CLE,W 15-14,*,,0,0,1.5,,,0,0,0
125,2006,2006-10-01,4,31.059,BAL,,SDG,W 16-13,*,,,,,,,,,
126,2006,2006-10-09,5,31.067,BAL,@,DEN,L 3-13,*,,,,,,,,,
127,2006,2006-10-15,6,31.073,BAL,,CAR,L 21-23,*,,,,,,,,,
128,2006,2006-10-29,7,31.087,BAL,@,NOR,W 35-22,*,,0,0,1.0,,,0,0,0
129,2006,2006-11-05,8,31.094,BAL,,CIN,W 26-20,*,,0,0,1.0,,,0,0,0
130,2006,2006-11-12,9,31.101,BAL,@,TEN,W 27-26,*,,,,,,,,,
131,2006,2006-11-19,10,31.108,BAL,,ATL,W 24-10,*,,0,0,2.0,,,0,0,0
132,2006,2006-11-26,11,31.115,BAL,,PIT,W 27-0,*,,0,0,2.0,,,0,0,0
133,2006,2006-11-30,12,31.119,BAL,@,CIN,L 7-13,*,,,,,,,,,
134,2006,2006-12-10,13,31.129,BAL,@,KAN,W 20-10,*,,0,0,1.5,,,0,0,0
135,2006,2006-12-17,14,31.136,BAL,,CLE,W 27-17,*,,0,0,2.0,,,0,0,0
136,2006,2006-12-24,15,31.143,BAL,@,PIT,W 31-7,*,,,,,,,,,
137,2006,2006-12-31,16,31.150,BAL,,BUF,W 19-7,*,,0,0,1.0,,,0,0,0
138,2007,2007-09-10,1,32.038,BAL,@,CIN,L 20-27,*,,,,,,,,,
139,2007,2007-09-16,2,32.044,BAL,,NYJ,W 20-13,*,,0,0,1.0,,,0,0,0
140,2007,2007-11-05,8,32.094,BAL,@,PIT,L 7-38,,,,,,,,,,
141,2007,2007-11-11,9,32.100,BAL,,CIN,L 7-21,,,0,0,1.0,,,0,0,0
142,2007,2007-11-18,10,32.107,BAL,,CLE,L 30-33,,,,,,,,,,
143,2008,2008-09-07,1,33.035,BAL,,CIN,W 17-10,*,,0,0,0.0,0,1,0,0,0
144,2008,2008-09-21,2,33.049,BAL,,CLE,W 28-10,*,,0,0,1.0,1,0,0,0,0
145,2008,2008-09-29,3,33.057,BAL,@,PIT,L 20-23,*,,0,0,0.0,0,1,0,0,0
146,2008,2008-10-05,4,33.063,BAL,,TEN,L 10-13,*,,0,0,0.0,1,1,0,0,0
147,2008,2008-10-12,5,33.070,BAL,@,IND,L 3-31,*,,0,0,1.0,2,2,0,0,0
148,2008,2008-10-19,6,33.077,BAL,@,MIA,W 27-13,*,,,,,,,,,
149,2008,2008-10-26,7,33.084,BAL,,OAK,W 29-10,*,,0,0,0.0,3,0,0,0,0
150,2008,2008-11-02,8,33.091,BAL,@,CLE,W 37-27,*,,0,0,1.0,2,1,0,0,0
151,2008,2008-11-09,9,33.098,BAL,@,HOU,W 41-13,*,,0,0,1.0,1,1,0,0,0
152,2008,2008-11-16,10,33.105,BAL,@,NYG,L 10-30,*,,0,0,0.0,0,1,0,0,0
153,2008,2008-11-23,11,33.112,BAL,,PHI,W 36-7,*,,0,0,0.5,3,0,0,0,0
154,2008,2008-11-30,12,33.119,BAL,@,CIN,W 34-3,*,,0,0,0.0,2,1,0,0,0
155,2008,2008-12-07,13,33.126,BAL,,WAS,W 24-10,*,,0,0,0.0,1,0,0,0,0
156,2008,2008-12-14,14,33.133,BAL,,PIT,L 9-13,*,,0,0,0.0,2,0,0,0,0
157,2008,2008-12-20,15,33.139,BAL,@,DAL,W 33-24,*,,,,,,,,,
158,2008,2008-12-28,16,33.147,BAL,,JAX,W 27-7,*,,,,,,,,,
159,2009,2009-09-13,1,34.041,BAL,,KAN,W 38-24,*,,0,0,1.0,1,0,0,0,0
160,2009,2009-09-20,2,34.048,BAL,@,SDG,W 31-26,*,,0,0,0.0,1,0,0,0,0
161,2009,2009-09-27,3,34.055,BAL,,CLE,W 34-3,*,,0,0,1.0,2,0,0,0,0
162,2009,2009-10-04,4,34.062,BAL,@,NWE,L 21-27,*,,0,0,1.0,2,3,0,0,0
163,2009,2009-10-11,5,34.069,BAL,,CIN,L 14-17,*,,0,0,0.0,1,0,0,0,0
164,2009,2009-10-18,6,34.076,BAL,@,MIN,L 31-33,,,0,0,1.0,2,0,0,0,0
165,2009,2009-11-01,7,34.090,BAL,,DEN,W 30-7,,,0,0,0.0,1,0,0,0,0
166,2009,2009-11-08,8,34.097,BAL,@,CIN,L 7-17,,,0,0,0.0,0,4,0,0,0
167,2009,2009-11-16,9,34.105,BAL,@,CLE,W 16-0,,,0,0,1.0,3,0,0,0,0
168,2009,2009-11-22,10,34.111,BAL,,IND,L 15-17,,,0,0,0.0,1,2,0,0,0
169,2009,2009-11-29,11,34.118,BAL,,PIT,W 20-17,*,,0,0,0.0,1,1,0,0,0
170,2009,2009-12-07,12,34.126,BAL,@,GNB,L 14-27,,,0,0,1.0,1,0,0,0,0
171,2009,2009-12-13,13,34.132,BAL,,DET,W 48-3,,,0,0,0.0,1,0,0,0,0
172,2009,2009-12-20,14,34.139,BAL,,CHI,W 31-7,,,0,0,0.0,2,0,0,0,0
173,2009,2009-12-27,15,34.146,BAL,@,PIT,L 20-23,*,,0,0,0.5,0,2,0,0,0
174,2009,2010-01-03,16,34.153,BAL,@,OAK,W 21-13,,,0,0,0.0,1,0,0,0,0
175,2010,2010-09-13,1,35.041,BAL,@,NYJ,W 10-9,,,,,,,,,,
176,2010,2010-09-19,2,35.047,BAL,@,CIN,L 10-15,,,,,,,,,,
177,2010,2010-09-26,3,35.054,BAL,,CLE,W 24-17,,,,,,,,,,
178,2010,2010-10-03,4,35.061,NYJ,@,BUF,W 38-14,,,0,0,0.0,0,0,0,0,0
179,2010,2010-10-11,5,35.069,NYJ,,MIN,W 29-20,,,0,0,0.0,0,0,0,0,0
180,2010,2010-10-17,6,35.075,NYJ,@,DEN,W 24-20,,,0,0,0.0,1,0,0,0,0
181,2010,2010-10-31,7,35.089,NYJ,,GNB,L 0-9,,,,,,,,,,
182,2010,2010-11-07,8,35.096,NYJ,@,DET,W 23-20,,,0,0,0.0,0,1,0,0,0
183,2010,2010-11-14,9,35.103,NYJ,@,CLE,W 26-20,,,,,,,,,,
184,2010,2010-11-21,10,35.110,NYJ,,HOU,W 30-27,,,,,,,,,,
185,2010,2010-11-25,11,35.114,NYJ,,CIN,W 26-10,,1,0,2,1.0,2,0,0,0,0
186,2010,2010-12-06,12,35.125,NYJ,@,NWE,L 3-45,,,,,,,,,,
187,2010,2010-12-12,13,35.131,NYJ,,MIA,L 6-10,,,,,,,,,,
