ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-10-25,8,22.185,RAM,@,SFO,L 17-20,0,0,,0,,,,
2,1981,1981-11-01,9,22.192,RAM,,DET,W 20-13,1,17,17.00,0,0.0,0,0,0
3,1981,1981-11-08,10,22.199,RAM,,NOR,L 13-21,0,0,,0,,,,
4,1981,1981-11-15,11,22.206,RAM,@,CIN,L 10-24,0,0,,0,,,,
5,1981,1981-11-22,12,22.213,RAM,,SFO,L 31-33,0,0,,0,,,,
6,1981,1981-11-29,13,22.220,RAM,@,PIT,L 0-24,0,0,,0,,,,
7,1981,1981-12-06,14,22.227,RAM,@,NYG,L 7-10,0,0,,0,,,,
8,1981,1981-12-14,15,22.235,RAM,,ATL,W 21-16,0,0,,0,,,,
9,1981,1981-12-20,16,22.241,RAM,,WAS,L 7-30,0,0,,0,,,,
10,1982,1982-09-12,1,23.142,RAM,@,GNB,L 23-35,,,,,,,,
11,1982,1982-09-19,2,23.149,RAM,,DET,L 14-19,,,,,,,,
12,1982,1982-11-21,3,23.212,RAM,@,ATL,L 17-34,,,,,,,,
13,1982,1982-11-28,4,23.219,RAM,,KAN,W 20-14,0,0,,0,1.0,0,0,0
14,1982,1982-12-02,5,23.223,RAM,,SFO,L 24-30,,,,,,,,
15,1982,1982-12-12,6,23.233,RAM,,DEN,L 24-27,,,,,,,,
16,1983,1983-09-04,1,24.134,RAM,@,NYG,W 16-6,,,,,,,,
17,1983,1983-09-11,2,24.141,RAM,,NOR,W 30-27,,,,,,,,
18,1983,1983-09-18,3,24.148,RAM,@,GNB,L 24-27,,,,,,,,
19,1983,1983-09-25,4,24.155,RAM,@,NYJ,L 24-27,,,,,,,,
20,1983,1983-10-02,5,24.162,RAM,,DET,W 21-10,,,,,,,,
21,1983,1983-10-09,6,24.169,RAM,@,SFO,W 10-7,,,,,,,,
22,1983,1983-10-16,7,24.176,RAM,,ATL,W 27-21,,,,,,,,
23,1983,1983-10-23,8,24.183,RAM,,SFO,L 35-45,,,,,,,,
24,1983,1983-10-30,9,24.190,RAM,@,MIA,L 14-30,,,,,,,,
25,1983,1983-11-06,10,24.197,RAM,,CHI,W 21-14,,,,,,,,
26,1983,1983-11-14,11,24.205,RAM,@,ATL,W 36-13,,,,,,,,
27,1983,1983-11-20,12,24.211,RAM,,WAS,L 20-42,,,,,,,,
28,1983,1983-11-27,13,24.218,RAM,,BUF,W 41-17,,,,,,,,
29,1983,1983-12-04,14,24.225,RAM,@,PHI,L 9-13,,,,,,,,
30,1983,1983-12-11,15,24.232,RAM,,NWE,L 7-21,,,,,,,,
31,1983,1983-12-18,16,24.239,RAM,@,NOR,W 26-24,,,,,,,,
32,1984,1984-09-03,1,25.133,RAM,,DAL,L 13-20,0,0,,0,1.0,0,0,0
33,1984,1984-09-09,2,25.139,RAM,,CLE,W 20-17,,,,,,,,
34,1984,1984-09-16,3,25.146,RAM,@,PIT,L 14-24,,,,,,,,
35,1984,1984-09-23,4,25.153,RAM,@,CIN,W 24-14,,,,,,,,
36,1984,1984-09-30,5,25.160,RAM,,NYG,W 33-12,,,,,,,,
37,1984,1984-10-07,6,25.167,RAM,,ATL,L 28-30,,,,,,,,
38,1984,1984-10-14,7,25.174,RAM,@,NOR,W 28-10,,,,,,,,
39,1984,1984-10-22,8,25.182,RAM,@,ATL,W 24-10,,,,,,,,
40,1984,1984-10-28,9,25.188,RAM,,SFO,L 0-33,,,,,,,,
41,1984,1984-11-04,10,25.195,RAM,@,STL,W 16-13,,,,,,,,
42,1984,1984-11-11,11,25.202,RAM,,CHI,W 29-13,,,,,,,,
43,1984,1984-11-18,12,25.209,RAM,@,GNB,L 6-31,,,,,,,,
44,1984,1984-11-25,13,25.216,RAM,@,TAM,W 34-33,,,,,,,,
45,1984,1984-12-02,14,25.223,RAM,,NOR,W 34-21,0,0,,0,1.5,0,0,0
46,1984,1984-12-09,15,25.230,RAM,,HOU,W 27-16,0,0,,0,1.0,0,0,0
47,1984,1984-12-14,16,25.235,RAM,@,SFO,L 16-19,,,,,,,,
48,1985,1985-09-23,3,26.153,RAM,@,SEA,W 35-24,,,,,,,,
49,1985,1985-09-29,4,26.159,RAM,,ATL,W 17-6,,,,,,,,
50,1985,1985-10-06,5,26.166,RAM,,MIN,W 13-10,,,,,,,,
51,1985,1985-10-13,6,26.173,RAM,@,TAM,W 31-27,,,,,,,,
52,1985,1985-10-20,7,26.180,RAM,@,KAN,W 16-0,,,,,,,,
53,1985,1985-10-27,8,26.187,RAM,,SFO,L 14-28,,,,,,,,
54,1985,1985-11-03,9,26.194,RAM,,NOR,W 28-10,,,,,,,,
55,1985,1985-11-10,10,26.201,RAM,@,NYG,L 19-24,,,,,,,,
56,1985,1985-11-17,11,26.208,RAM,@,ATL,L 14-30,,,,,,,,
57,1985,1985-11-24,12,26.215,RAM,,GNB,W 34-17,,,,,,,,
58,1985,1985-12-01,13,26.222,RAM,@,NOR,L 3-29,,,,,,,,
59,1985,1985-12-09,14,26.230,RAM,@,SFO,W 27-20,,,,,,,,
60,1985,1985-12-15,15,26.236,RAM,,STL,W 46-14,,,,,,,,
61,1985,1985-12-23,16,26.244,RAM,,RAI,L 6-16,,,,,,,,
62,1986,1986-09-07,1,27.137,RAM,@,STL,W 16-10,,,,,,,,
63,1986,1986-09-14,2,27.144,RAM,,SFO,W 16-13,,,,,,,,
64,1986,1986-09-21,3,27.151,RAM,@,IND,W 24-7,,,,,,,,
65,1986,1986-09-28,4,27.158,RAM,@,PHI,L 20-34,,,,,,,,
66,1986,1986-10-05,5,27.165,RAM,,TAM,W 26-20,,,,,,,,
67,1986,1986-10-12,6,27.172,RAM,@,ATL,L 14-26,,,,,,,,
68,1986,1986-10-19,7,27.179,RAM,,DET,W 14-10,,,,,,,,
69,1986,1986-10-26,8,27.186,RAM,,ATL,W 14-7,,,,,,,,
70,1986,1986-11-03,9,27.194,RAM,@,CHI,W 20-17,0,0,,0,1.0,0,0,0
71,1986,1986-11-09,10,27.200,RAM,@,NOR,L 0-6,,,,,,,,
72,1986,1986-11-16,11,27.207,RAM,,NWE,L 28-30,0,0,,0,1.0,0,0,0
73,1986,1986-11-23,12,27.214,RAM,,NOR,W 26-13,,,,,,,,
74,1986,1986-11-30,13,27.221,RAM,@,NYJ,W 17-3,,,,,,,,
75,1986,1986-12-14,15,27.235,RAM,,MIA,L 31-37,,,,,,,,
76,1986,1986-12-19,16,27.240,RAM,@,SFO,L 14-24,,,,,,,,
77,1987,1987-09-13,1,28.143,RAM,@,HOU,L 16-20,,,,,,,,
78,1987,1987-09-20,2,28.150,RAM,,MIN,L 16-21,,,,,,,,
79,1987,1987-10-04,3,28.164,RAM,@,NOR,L 10-37,,,,,,,,
80,1987,1987-10-11,4,28.171,RAM,,PIT,W 31-21,0,0,,0,1.0,0,0,0
81,1987,1987-10-18,5,28.178,RAM,@,ATL,L 20-24,0,0,,0,1.0,0,0,0
82,1987,1987-10-26,6,28.186,RAM,@,CLE,L 17-30,,,,,,,,
83,1987,1987-11-01,7,28.192,RAM,,SFO,L 10-31,0,0,,0,1.0,0,0,0
84,1987,1987-11-08,8,28.199,RAM,,NOR,L 14-31,,,,,,,,
85,1987,1987-11-15,9,28.206,RAM,@,STL,W 27-24,,,,,,,,
86,1987,1987-11-23,10,28.214,RAM,@,WAS,W 30-26,,,,,,,,
87,1987,1987-11-29,11,28.220,RAM,,TAM,W 35-3,,,,,,,,
88,1987,1987-12-06,12,28.227,RAM,@,DET,W 37-16,,,,,,,,
89,1987,1987-12-13,13,28.234,RAM,,ATL,W 33-0,,,,,,,,
90,1987,1987-12-21,14,28.242,RAM,,DAL,L 21-29,,,,,,,,
91,1987,1987-12-27,15,28.248,RAM,@,SFO,L 0-48,,,,,,,,
92,1988,1988-10-02,5,29.162,RAM,,PHO,L 27-41,,,,,,,,
93,1988,1988-10-09,6,29.169,RAM,@,ATL,W 33-0,,,,,,,,
94,1988,1988-10-16,7,29.176,RAM,,SFO,L 21-24,,,,,,,,
95,1988,1988-10-23,8,29.183,RAM,,SEA,W 31-10,,,,,,,,
96,1988,1988-10-30,9,29.190,RAM,@,NOR,W 12-10,,,,,,,,
97,1988,1988-11-06,10,29.197,RAM,@,PHI,L 24-30,,,,,,,,
98,1988,1988-11-13,11,29.204,RAM,,NOR,L 10-14,,,,,,,,
99,1988,1988-11-20,12,29.211,RAM,,SDG,L 24-38,,,,,,,,
100,1988,1988-11-27,13,29.218,RAM,@,DEN,L 24-35,,,,,,,,
101,1988,1988-12-05,14,29.226,RAM,,CHI,W 23-3,,,,,,,,
102,1988,1988-12-11,15,29.232,RAM,,ATL,W 22-7,0,0,,0,0.0,1,20,0
103,1988,1988-12-18,16,29.239,RAM,@,SFO,W 38-16,0,0,,0,1.0,0,0,0
104,1989,1989-09-10,1,30.140,KAN,@,DEN,L 20-34,,,,,,,,
105,1989,1989-09-17,2,30.147,KAN,,RAI,W 24-19,,,,,,,,
106,1989,1989-09-24,3,30.154,KAN,@,SDG,L 6-21,,,,,,,,
107,1989,1989-10-01,4,30.161,KAN,,CIN,L 17-21,,,,,,,,
108,1989,1989-10-22,7,30.182,KAN,,DAL,W 36-28,,,,,,,,
109,1989,1989-10-29,8,30.189,KAN,@,PIT,L 17-23,,,,,,,,
110,1989,1989-11-19,11,30.210,KAN,@,CLE,T 10-10,,,,,,,,
111,1989,1989-11-26,12,30.217,KAN,,HOU,W 34-0,0,0,,0,0.5,0,0,0
112,1989,1989-12-03,13,30.224,KAN,,MIA,W 26-21,,,,,,,,
113,1989,1989-12-10,14,30.231,KAN,@,GNB,W 21-3,,,,,,,,
114,1989,1989-12-17,15,30.238,KAN,,SDG,L 13-20,,,,,,,,
115,1989,1989-12-24,16,30.245,KAN,@,MIA,W 27-24,,,,,,,,
116,1990,1990-09-09,1,31.139,KAN,,MIN,W 24-21,,,,,,,,
117,1990,1990-09-17,2,31.147,KAN,@,DEN,L 23-24,,,,,,,,
118,1990,1990-09-23,3,31.153,KAN,@,GNB,W 17-3,,,,,,,,
119,1990,1990-09-30,4,31.160,KAN,,CLE,W 34-0,,,,,,,,
120,1990,1990-10-07,5,31.167,KAN,@,IND,L 19-23,,,,,,,,
121,1990,1990-10-14,6,31.174,KAN,,DET,W 43-24,,,,,,,,
122,1990,1990-10-21,7,31.181,KAN,@,SEA,L 7-19,,,,,,,,
123,1990,1990-11-04,8,31.195,KAN,,RAI,W 9-7,,,,,,,,
124,1990,1990-11-11,9,31.202,KAN,,SEA,L 16-17,,,,,,,,
125,1990,1990-11-18,10,31.209,KAN,,SDG,W 27-10,,,,,,,,
126,1990,1990-11-25,11,31.216,KAN,@,RAI,W 27-24,,,,,,,,
127,1990,1990-12-02,12,31.223,KAN,@,NWE,W 37-7,0,0,,0,1.0,0,0,0
128,1990,1990-12-09,13,31.230,KAN,,DEN,W 31-20,,,,,,,,
129,1990,1990-12-16,14,31.237,KAN,,HOU,L 10-27,,,,,,,,
130,1990,1990-12-23,15,31.244,KAN,@,SDG,W 24-21,,,,,,,,
131,1990,1990-12-29,16,31.250,KAN,@,CHI,W 21-10,,,,,,,,
132,1991,1991-09-29,5,32.159,NYG,@,DAL,L 16-21,,,,,,,,
133,1991,1991-10-06,6,32.166,NYG,,PHO,W 20-9,,,,,,,,
134,1991,1991-10-14,7,32.174,NYG,@,PIT,W 23-20,,,,,,,,
135,1991,1991-10-27,8,32.187,NYG,,WAS,L 13-17,,,,,,,,
