ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1994,1994-12-04,13,25.031,WAS,@,TAM,L 21-26,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
2,1994,1994-12-18,15,25.045,WAS,,TAM,L 14-17,,,0,0,,0,0.0%,,,,,,,,,,,,,,,
3,1994,1994-12-24,16,25.051,WAS,@,RAM,W 24-21,,,0,0,,0,0.0%,,,,,,,,,,,,,,,
4,1995,1995-09-03,1,25.304,WAS,,ARI,W 27-7,,1,1,73,73.00,1,100.0%,73.00,1,26,26.00,0,0,0,,0,0,0,,0,1,6
5,1995,1995-09-10,2,25.311,WAS,,OAK,L 8-20,,4,3,68,22.67,0,75.0%,17.00,1,3,3.00,0,1,12,12.00,0,0,0,,0,0,0
6,1995,1995-09-17,3,25.318,WAS,@,DEN,L 31-38,,1,1,7,7.00,1,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,1,6
7,1995,1995-09-24,4,25.325,WAS,@,TAM,L 6-14,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,0
8,1995,1995-10-01,5,25.332,WAS,,DAL,W 27-23,,1,1,41,41.00,0,100.0%,41.00,0,0,,0,0,0,,0,0,0,,0,0,0
9,1995,1995-10-08,6,25.339,WAS,@,PHI,L 34-37,,6,4,25,6.25,0,66.7%,4.17,1,3,3.00,0,0,0,,0,0,0,,0,0,0
10,1995,1995-10-15,7,25.346,WAS,@,ARI,L 20-24,,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,25,,0,0,,,0,0,0
11,1995,1995-10-22,8,25.353,WAS,,DET,W 36-30,,7,2,24,12.00,0,28.6%,3.43,0,0,,0,0,0,,0,0,0,,0,0,0
12,1995,1995-10-29,9,25.360,WAS,,NYG,L 15-24,,12,7,135,19.29,0,58.3%,11.25,2,6,3.00,0,1,36,36.00,0,0,0,,0,0,0
13,1995,1995-11-05,10,26.002,WAS,@,KAN,L 3-24,,14,2,19,9.50,0,14.3%,1.36,0,0,,0,0,0,,0,0,0,,0,0,0
