ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1960,1960-09-25,1,24.251,CHI,@,GNB,W 17-14,0,0,,0,1,-2,-2.00,0,0,0
2,1961,1961-09-23,2,25.248,CHI,@,RAM,W 21-17,2,37,18.50,1,0,0,,0,1,6
3,1961,1961-10-01,3,25.256,CHI,@,GNB,L 0-24,2,31,15.50,0,0,0,,0,0,0
4,1961,1961-10-08,4,25.263,CHI,@,DET,W 31-17,2,105,52.50,1,0,0,,0,1,6
5,1961,1961-10-22,6,25.277,CHI,,SFO,W 31-0,2,33,16.50,1,0,0,,0,1,6
6,1961,1961-10-29,7,25.284,CHI,@,BAL,W 21-20,5,64,12.80,0,0,0,,0,0,0
7,1961,1961-11-12,9,25.298,CHI,,GNB,L 28-31,4,36,9.00,0,0,0,,0,0,0
8,1961,1961-11-19,10,25.305,CHI,@,SFO,L 31-41,1,16,16.00,1,0,0,,0,1,6
9,1961,1961-11-26,11,25.312,CHI,,RAM,W 28-24,3,27,9.00,0,0,0,,0,0,0
10,1962,1962-09-23,2,26.248,CHI,@,RAM,W 27-23,2,11,5.50,0,0,0,,0,0,0
11,1962,1962-10-14,5,26.269,CHI,,SFO,L 27-34,1,35,35.00,1,0,0,,0,1,6
12,1962,1962-10-21,6,26.276,CHI,,BAL,W 35-15,3,82,27.33,0,0,0,,0,0,0
13,1962,1962-11-11,9,26.297,CHI,,MIN,W 31-30,1,19,19.00,0,0,0,,0,0,0
14,1962,1962-11-25,11,26.311,CHI,@,BAL,W 57-0,2,14,7.00,0,0,0,,0,0,0
15,1962,1962-12-02,12,26.318,CHI,,NYG,L 24-26,2,12,6.00,0,0,0,,0,0,0
16,1962,1962-12-16,14,26.332,CHI,,DET,W 3-0,2,24,12.00,0,0,0,,0,0,0
17,1963,1963-09-15,1,27.240,CHI,@,GNB,W 10-3,1,15,15.00,0,0,0,,0,0,0
18,1963,1963-10-06,4,27.261,CHI,,BAL,W 10-3,3,42,14.00,0,0,0,,0,0,0
19,1963,1963-10-13,5,27.268,CHI,@,RAM,W 52-14,6,76,12.67,1,0,0,,0,1,6
20,1963,1963-10-20,6,27.275,CHI,@,SFO,L 14-20,3,33,11.00,1,0,0,,0,1,6
21,1963,1963-11-10,9,27.296,CHI,,RAM,W 6-0,2,18,9.00,0,0,0,,0,0,0
22,1963,1963-11-24,11,27.310,CHI,@,PIT,T 17-17,2,82,41.00,0,0,0,,0,0,0
23,1963,1963-12-01,12,27.317,CHI,,MIN,T 17-17,2,15,7.50,0,0,0,,0,0,0
24,1963,1963-12-08,13,27.324,CHI,,SFO,W 27-7,2,54,27.00,0,0,0,,0,0,0
