ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,22.273,PHI,,ARI,L 24-25,,,,,
2,1999,1999-09-19,2,22.280,PHI,,TAM,L 5-19,,,,,
3,1999,1999-09-26,3,22.287,PHI,@,BUF,L 0-26,,,,,
4,1999,1999-10-03,4,22.294,PHI,@,NYG,L 15-16,,,,,
5,1999,1999-10-10,5,22.301,PHI,,DAL,W 13-10,,,,,
6,1999,1999-10-17,6,22.308,PHI,@,CHI,W 20-16,,,,,
7,1999,1999-10-24,7,22.315,PHI,@,MIA,L 13-16,,,,,
8,1999,1999-10-31,8,22.322,PHI,,NYG,L 17-23,,,,,
9,1999,1999-11-07,9,22.329,PHI,@,CAR,L 7-33,,,,,
10,1999,1999-11-14,10,22.336,PHI,,WAS,W 35-28,,,,,
11,1999,1999-11-21,11,22.343,PHI,,IND,L 17-44,*,,,,
12,1999,1999-11-28,12,22.350,PHI,@,WAS,L 17-20,*,,,,
13,1999,1999-12-05,13,22.357,PHI,@,ARI,L 17-21,,,,,
14,1999,1999-12-12,14,22.364,PHI,@,DAL,L 10-20,*,,,,
15,1999,1999-12-19,15,23.006,PHI,,NWE,W 24-9,*,,,,
16,1999,2000-01-02,16,23.020,PHI,,STL,W 38-31,*,,,,
17,2000,2000-09-03,1,23.265,PHI,@,DAL,W 41-14,,,,,
18,2000,2000-09-10,2,23.272,PHI,,NYG,L 18-33,*,,,,
19,2000,2000-09-17,3,23.279,PHI,@,GNB,L 3-6,,,,,
20,2000,2000-09-24,4,23.286,PHI,@,NOR,W 21-7,*,,,,
21,2000,2000-10-01,5,23.293,PHI,,ATL,W 38-10,*,,,,
22,2000,2000-10-08,6,23.300,PHI,,WAS,L 14-17,*,,,,
23,2000,2000-10-15,7,23.307,PHI,@,ARI,W 33-14,*,,,,
24,2000,2000-10-22,8,23.314,PHI,,CHI,W 13-9,*,,,,
25,2000,2000-10-29,9,23.321,PHI,@,NYG,L 7-24,*,,,,
26,2000,2000-11-05,10,23.328,PHI,,DAL,W 16-13,*,,,,
27,2000,2000-11-12,11,23.335,PHI,@,PIT,W 26-23,,1.0,0,0,0
28,2000,2000-11-19,12,23.342,PHI,,ARI,W 34-9,,,,,
29,2000,2000-11-26,13,23.349,PHI,@,WAS,W 23-20,,,,,
30,2000,2000-12-03,14,23.356,PHI,,TEN,L 13-15,,,,,
31,2000,2000-12-10,15,23.363,PHI,@,CLE,W 35-24,*,,,,
32,2000,2000-12-24,16,24.011,PHI,,CIN,W 16-7,,,,,
33,2001,2001-09-09,1,24.270,PHI,,STL,L 17-20,,,,,
34,2001,2001-09-23,2,24.284,PHI,@,SEA,W 27-3,,,,,
