ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2001,2001-12-30,15,22.090,CIN,,PIT,W 26-23,,0,0,,0,0,0,0,,0,0.0%,,1,25,25.00,0,0,0,0.0,,
2,2001,2002-01-06,16,22.097,CIN,@,TEN,W 23-21,,0,0,,0,0,0,0,,0,0.0%,,3,54,18.00,0,0,0,0.0,,
3,2002,2002-09-15,2,22.349,CIN,@,CLE,L 7-20,,5,24,4.80,0,5,3,16,5.33,0,60.0%,3.20,2,35,17.50,0,0,0,0.0,,
4,2002,2002-10-06,5,23.005,CIN,@,IND,L 21-28,,,,,,,,,,,0.0%,,,,,,,,,,
5,2002,2002-10-27,7,23.026,CIN,,TEN,L 24-30,,0,0,,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0,0.0,,
6,2002,2002-12-01,12,23.061,CIN,,BAL,L 23-27,,4,10,2.50,0,3,1,3,3.00,0,33.3%,1.00,3,90,30.00,0,0,0,0.0,,
7,2002,2002-12-08,13,23.068,CIN,@,CAR,L 31-52,,5,8,1.60,0,2,2,15,7.50,0,100.0%,7.50,2,37,18.50,0,0,0,0.0,,
8,2002,2002-12-15,14,23.075,CIN,,JAX,L 15-29,,,,,,,,,,,0.0%,,,,,,,,,,
9,2002,2002-12-29,16,23.089,CIN,@,BUF,L 9-27,,3,25,8.33,0,0,0,0,,0,0.0%,,5,94,18.80,0,0,0,0.0,,
10,2003,2003-09-28,4,23.362,CIN,@,CLE,W 21-14,,15,51,3.40,0,4,4,11,2.75,0,100.0%,2.75,0,0,,0,0,0,0.0,,
11,2003,2003-10-05,5,24.004,CIN,@,BUF,L 16-22,*,20,69,3.45,1,2,1,10,10.00,0,50.0%,5.00,0,0,,0,1,6,0.0,,
12,2003,2003-10-19,6,24.018,CIN,,BAL,W 34-26,,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
13,2003,2003-10-26,7,24.025,CIN,,SEA,W 27-24,*,27,101,3.74,1,2,2,16,8.00,0,100.0%,8.00,0,0,,0,1,6,0.0,,
14,2003,2003-11-02,8,24.032,CIN,@,ARI,L 14-17,,8,34,4.25,1,1,0,0,,0,0.0%,0.00,2,23,11.50,0,1,6,0.0,,
15,2003,2003-11-09,9,24.039,CIN,,HOU,W 34-27,*,43,182,4.23,2,2,2,18,9.00,0,100.0%,9.00,0,0,,0,2,12,0.0,,
16,2003,2003-11-16,10,24.046,CIN,,KAN,W 24-19,*,22,165,7.50,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,,
17,2003,2003-11-23,11,24.053,CIN,@,SDG,W 34-27,*,17,55,3.24,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,0.0,,
18,2003,2003-11-30,12,24.060,CIN,@,PIT,W 24-20,,10,29,2.90,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
19,2003,2003-12-07,13,24.067,CIN,@,BAL,L 13-31,,4,10,2.50,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
20,2003,2003-12-14,14,24.074,CIN,,SFO,W 41-38,,21,174,8.29,2,2,2,8,4.00,0,100.0%,4.00,0,0,,0,2,12,0.0,,
21,2003,2003-12-21,15,24.081,CIN,@,STL,L 10-27,,11,30,2.73,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,,
22,2003,2003-12-28,16,24.088,CIN,,CLE,L 14-22,,14,52,3.71,2,2,2,25,12.50,0,100.0%,12.50,0,0,,0,2,12,0.0,,
23,2004,2004-09-12,1,24.347,CIN,@,NYJ,L 24-31,*,23,67,2.91,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,,
24,2004,2004-09-19,2,24.354,CIN,,MIA,W 16-13,*,22,67,3.05,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
25,2004,2004-09-26,3,24.361,CIN,,BAL,L 9-23,*,23,98,4.26,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
26,2004,2004-10-03,4,25.002,CIN,@,PIT,L 17-28,*,24,123,5.13,1,2,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,,
27,2004,2004-10-17,5,25.016,CIN,@,CLE,L 17-34,*,16,57,3.56,0,3,1,0,0.00,0,33.3%,0.00,0,0,,0,0,0,0.0,,
28,2004,2004-10-25,6,25.024,CIN,,DEN,W 23-10,*,24,119,4.96,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,,
29,2004,2004-10-31,7,25.030,CIN,@,TEN,L 20-27,*,17,57,3.35,1,3,2,4,2.00,0,66.7%,1.33,0,0,,0,1,6,0.0,,
30,2004,2004-11-07,8,25.037,CIN,,DAL,W 26-3,*,26,95,3.65,0,5,4,19,4.75,0,80.0%,3.80,0,0,,0,0,0,0.0,,
31,2004,2004-11-14,9,25.044,CIN,@,WAS,W 17-10,*,31,102,3.29,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,,
32,2004,2004-11-21,10,25.051,CIN,,PIT,L 14-19,*,16,62,3.88,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,0.0,,
33,2004,2004-11-28,11,25.058,CIN,,CLE,W 58-48,*,26,202,7.77,2,2,1,5,5.00,0,50.0%,2.50,0,0,,0,2,12,0.0,,
