ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1975,1975-09-21,1,24.332,CHI,,BAL,L 7-35,,,,
2,1975,1975-09-28,2,24.339,CHI,,PHI,W 15-13,,,,
3,1975,1975-10-05,3,24.346,CHI,@,MIN,L 3-28,,,,
4,1975,1975-10-12,4,24.353,CHI,@,DET,L 7-27,,,,
5,1975,1975-10-19,5,24.360,CHI,@,PIT,L 3-34,,,,
6,1975,1975-10-27,6,25.003,CHI,,MIN,L 9-13,,,,
7,1975,1975-11-02,7,25.009,CHI,,MIA,L 13-46,,,,
8,1975,1975-11-09,8,25.016,CHI,,GNB,W 27-14,,,,
9,1975,1975-11-16,9,25.023,CHI,@,SFO,L 3-31,,,,
10,1975,1975-11-23,10,25.030,CHI,@,RAM,L 10-38,,,,
11,1975,1975-11-30,11,25.037,CHI,@,GNB,L 7-28,,,,
12,1975,1975-12-07,12,25.044,CHI,,DET,W 25-21,,,,
13,1975,1975-12-14,13,25.051,CHI,,STL,L 20-34,1,6,6.00,0
14,1975,1975-12-21,14,25.058,CHI,@,NOR,W 42-17,,,,
15,1976,1976-09-12,1,25.324,CHI,,DET,W 10-3,,,,
16,1976,1976-09-19,2,25.331,CHI,@,SFO,W 19-12,,,,
17,1976,1976-09-26,3,25.338,CHI,,ATL,L 0-10,,,,
18,1976,1976-10-03,4,25.345,CHI,,WAS,W 33-7,,,,
19,1976,1976-10-10,5,25.352,CHI,@,MIN,L 19-20,,,,
20,1976,1976-10-17,6,25.359,CHI,@,RAM,L 12-20,,,,
21,1976,1976-10-24,7,26.000,CHI,@,DAL,L 21-31,,,,
22,1976,1976-10-31,8,26.007,CHI,,MIN,W 14-13,,,,
23,1976,1976-11-07,9,26.014,CHI,,OAK,L 27-28,,,,
24,1976,1976-11-14,10,26.021,CHI,,GNB,W 24-13,,,,
25,1976,1976-11-21,11,26.028,CHI,@,DET,L 10-14,,,,
26,1976,1976-11-28,12,26.035,CHI,@,GNB,W 16-10,,,,
27,1976,1976-12-05,13,26.042,CHI,@,SEA,W 34-7,,,,
28,1976,1976-12-12,14,26.049,CHI,,DEN,L 14-28,,,,
29,1977,1977-09-18,1,26.329,CHI,,DET,W 30-20,,,,
30,1977,1977-09-25,2,26.336,CHI,@,STL,L 13-16,,,,
31,1977,1977-10-02,3,26.343,CHI,,NOR,L 24-42,,,,
32,1977,1977-10-23,6,26.364,CHI,,ATL,L 10-16,,,,
33,1977,1977-10-30,7,27.006,CHI,@,GNB,W 26-0,,,,
34,1977,1977-11-06,8,27.013,CHI,@,HOU,L 0-47,,,,
35,1977,1977-11-13,9,27.020,CHI,,KAN,W 28-27,,,,
36,1977,1977-11-20,10,27.027,CHI,,MIN,W 10-7,,,,
37,1977,1977-11-24,11,27.031,CHI,@,DET,W 31-14,,,,
38,1977,1977-12-04,12,27.041,CHI,@,TAM,W 10-0,,,,
39,1977,1977-12-11,13,27.048,CHI,,GNB,W 21-10,,,,
40,1977,1977-12-18,14,27.055,CHI,@,NYG,W 12-9,,,,
41,1978,1978-09-10,2,27.321,CHI,@,SFO,W 16-13,,,,
42,1978,1978-09-17,3,27.328,CHI,@,DET,W 19-0,,,,
43,1978,1978-10-01,5,27.342,CHI,,OAK,L 19-25,,,,
44,1978,1978-10-08,6,27.349,CHI,@,GNB,L 14-24,,,,
45,1978,1978-10-16,7,27.357,CHI,@,DEN,L 7-16,,,,
46,1978,1978-10-22,8,27.363,CHI,@,TAM,L 19-33,,,,
47,1978,1978-10-29,9,28.005,CHI,,DET,L 17-21,,,,
48,1978,1978-11-05,10,28.012,CHI,,SEA,L 29-31,,,,
49,1978,1978-11-12,11,28.019,CHI,@,MIN,L 14-17,,,,
50,1978,1978-11-19,12,28.026,CHI,,ATL,W 13-7,,,,
51,1978,1978-11-26,13,28.033,CHI,,TAM,W 14-3,,,,
52,1978,1978-12-04,14,28.041,CHI,@,SDG,L 7-40,,,,
53,1978,1978-12-10,15,28.047,CHI,,GNB,W 14-0,,,,
54,1978,1978-12-16,16,28.053,CHI,@,WAS,W 14-10,,,,
55,1979,1979-11-26,13,29.033,SEA,,NYJ,W 30-7,,,,
56,1979,1979-12-02,14,29.039,SEA,@,KAN,L 21-37,,,,
57,1979,1979-12-08,15,29.045,SEA,,DEN,W 28-23,,,,
58,1979,1979-12-16,16,29.053,SEA,@,OAK,W 29-24,,,,
59,1980,1980-09-14,2,29.326,SEA,@,KAN,W 17-16,,,,
60,1980,1980-09-21,3,29.333,SEA,,NWE,L 31-37,,,,
61,1980,1980-09-28,4,29.340,SEA,@,WAS,W 14-0,,,,
62,1980,1980-10-05,5,29.347,SEA,@,HOU,W 26-7,,,,
63,1980,1980-10-12,6,29.354,SEA,,CLE,L 3-27,,,,
64,1980,1980-10-19,7,29.361,SEA,@,NYJ,W 27-17,,,,
65,1980,1980-10-26,8,30.002,SEA,@,OAK,L 14-33,,,,
66,1980,1980-11-02,9,30.009,SEA,,PHI,L 20-27,,,,
67,1980,1980-11-09,10,30.016,SEA,,KAN,L 30-31,,,,
68,1980,1980-11-17,11,30.024,SEA,,OAK,L 17-19,,,,
69,1980,1980-11-23,12,30.030,SEA,@,DEN,L 20-36,,,,
70,1980,1980-11-27,13,30.034,SEA,@,DAL,L 7-51,,,,
71,1980,1980-12-07,14,30.044,SEA,,NYG,L 21-27,,,,
72,1980,1980-12-13,15,30.050,SEA,@,SDG,L 14-21,,,,
73,1980,1980-12-21,16,30.058,SEA,,DEN,L 17-25,,,,
