ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1966,1966-09-25,3,24.010,DET,,ATL,W 28-10,1,4,4.00,0,0,0,,0
2,1966,1966-10-16,6,24.031,DET,@,BAL,L 14-45,0,0,,0,1,21,21.00,0
