ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1975,1975-09-21,1,23.158,GNB,,DET,L 16-30
2,1975,1975-10-05,3,23.172,GNB,,MIA,L 7-31
3,1975,1975-10-26,6,23.193,GNB,,PIT,L 13-16
4,1975,1975-11-02,7,23.200,GNB,,MIN,L 17-28
5,1975,1975-11-09,8,23.207,GNB,@,CHI,L 14-27
6,1975,1975-11-16,9,23.214,GNB,@,DET,L 10-13
7,1975,1975-11-23,10,23.221,GNB,,NYG,W 40-14
8,1975,1975-11-30,11,23.228,GNB,,CHI,W 28-7
9,1975,1975-12-07,12,23.235,GNB,@,MIN,L 3-24
10,1975,1975-12-14,13,23.242,GNB,@,RAM,L 5-22
11,1975,1975-12-21,14,23.249,GNB,,ATL,W 22-13
