ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,25.349,SDG,@,DAL,L 14-17,,,
2,1990,1990-09-16,2,25.356,SDG,,CIN,L 16-21,,,
3,1990,1990-09-23,3,25.363,SDG,@,CLE,W 24-14,1,5,0
4,1990,1990-09-30,4,26.005,SDG,,HOU,L 7-17,,,
5,1991,1991-09-01,1,26.341,GNB,,PHI,L 3-20,,,
6,1991,1991-09-08,2,26.348,GNB,@,DET,L 14-23,,,
7,1991,1991-09-15,3,26.355,GNB,,TAM,W 15-13,,,
8,1991,1991-09-22,4,26.362,GNB,@,MIA,L 13-16,,,
9,1991,1991-09-29,5,27.004,GNB,@,RAM,L 21-23,,,
10,1991,1991-10-06,6,27.011,GNB,,DAL,L 17-20,,,
11,1991,1991-10-17,7,27.022,GNB,,CHI,L 0-10,,,
12,1991,1991-10-27,8,27.032,GNB,@,TAM,W 27-0,,,
13,1991,1991-11-03,9,27.039,GNB,@,NYJ,L 16-19,,,
14,1991,1991-11-10,10,27.046,GNB,,BUF,L 24-34,,,
15,1991,1991-11-17,11,27.053,GNB,,MIN,L 21-35,,,
16,1991,1991-11-24,12,27.060,GNB,,IND,W 14-10,,,
17,1991,1991-12-01,13,27.067,GNB,@,ATL,L 31-35,,,
18,1991,1991-12-08,14,27.074,GNB,@,CHI,L 13-27,,,
19,1991,1991-12-15,15,27.081,GNB,,DET,L 17-21,,,
20,1991,1991-12-21,16,27.087,GNB,@,MIN,W 27-7,,,
