ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1990,1990-09-09,1,23.078,SDG,@,DAL,L 14-17,,,0,0,,0,,,,
2,1990,1990-09-16,2,23.085,SDG,,CIN,L 16-21,,,0,0,,0,,,,
3,1990,1990-09-23,3,23.092,SDG,@,CLE,W 24-14,,,0,0,,0,,,,
4,1990,1990-09-30,4,23.099,SDG,,HOU,L 7-17,,,2,34,17.00,0,,,0,0
5,1990,1990-10-07,5,23.106,SDG,@,PIT,L 14-36,,,0,0,,0,,,,
6,1990,1990-10-14,6,23.113,SDG,@,NYJ,W 39-3,,,0,0,,0,,,,
7,1990,1990-10-21,7,23.120,SDG,,RAI,L 9-24,,,3,52,17.33,0,,,0,0
8,1990,1990-10-28,8,23.127,SDG,,TAM,W 41-10,,,2,12,6.00,0,,,0,0
9,1990,1990-11-04,9,23.134,SDG,@,SEA,W 31-14,,,1,13,13.00,0,,,0,0
10,1990,1990-11-11,10,23.141,SDG,,DEN,W 19-7,,,3,34,11.33,0,,,0,0
11,1990,1990-11-18,11,23.148,SDG,@,KAN,L 10-27,,,1,2,2.00,1,,,1,6
12,1990,1990-11-25,12,23.155,SDG,,SEA,L 10-13,,,1,9,9.00,0,,,0,0
13,1990,1990-12-02,13,23.162,SDG,,NYJ,W 38-17,,,2,14,7.00,0,,,0,0
14,1990,1990-12-16,14,23.176,SDG,@,DEN,L 10-20,,,4,24,6.00,0,,,0,0
15,1990,1990-12-23,15,23.183,SDG,,KAN,L 21-24,,,2,27,13.50,0,,,0,0
16,1990,1990-12-30,16,23.190,SDG,@,RAI,L 12-17,,,2,19,9.50,0,,,0,0
17,1991,1991-09-01,1,24.070,SDG,@,PIT,L 20-26,,,2,12,6.00,0,,,0,0
18,1991,1991-09-08,2,24.077,SDG,@,SFO,L 14-34,,,2,23,11.50,0,,,0,0
19,1991,1991-09-15,3,24.084,SDG,,ATL,L 10-13,,,1,14,14.00,0,,,0,0
20,1991,1991-09-22,4,24.091,SDG,@,DEN,L 19-27,,,0,0,,0,,,,
21,1991,1991-09-29,5,24.098,SDG,,KAN,L 13-14,,,0,0,,0,,,,
22,1991,1991-10-06,6,24.105,SDG,@,RAI,W 21-13,,,0,0,,0,,,,
23,1991,1991-10-13,7,24.112,SDG,@,RAM,L 24-30,,,1,5,5.00,0,,,0,0
24,1991,1991-10-20,8,24.119,SDG,,CLE,L 24-30,,,5,22,4.40,0,,,0,0
25,1991,1991-10-27,9,24.126,SDG,@,SEA,L 9-20,,,2,7,3.50,0,,,0,0
26,1991,1991-11-10,10,24.140,SDG,,SEA,W 17-14,,,0,0,,0,,,,
27,1991,1991-11-17,11,24.147,SDG,,NOR,W 24-21,,,0,0,,0,,,,
28,1991,1991-11-24,12,24.154,SDG,@,NYJ,L 3-24,,,1,12,12.00,0,,,0,0
29,1991,1991-12-01,13,24.161,SDG,,RAI,L 7-9,,,0,0,,0,,,,
30,1991,1991-12-08,14,24.168,SDG,@,KAN,L 17-20,,,3,18,6.00,0,,,0,0
31,1991,1991-12-15,15,24.175,SDG,,MIA,W 38-30,,,3,21,7.00,0,,,0,0
32,1991,1991-12-22,16,24.182,SDG,,DEN,L 14-17,,,0,0,,0,,,,
33,1992,1992-09-06,1,25.075,SDG,,KAN,L 10-24,,5,4,25,6.25,0,80.0%,5.00,0,0
34,1992,1992-09-13,2,25.082,SDG,@,DEN,L 13-21,,6,3,24,8.00,0,50.0%,4.00,0,0
35,1992,1992-09-20,3,25.089,SDG,,PIT,L 6-23,,3,3,15,5.00,0,100.0%,5.00,0,0
36,1992,1992-09-27,4,25.096,SDG,@,HOU,L 0-27,,5,2,11,5.50,0,40.0%,2.20,0,0
37,1992,1992-10-04,5,25.103,SDG,,SEA,W 17-6,,1,1,14,14.00,0,100.0%,14.00,0,0
38,1992,1992-10-18,6,25.117,SDG,@,IND,W 34-14,,2,2,28,14.00,0,100.0%,14.00,0,0
39,1992,1992-10-25,7,25.124,SDG,,DEN,W 24-21,,5,4,104,26.00,1,80.0%,20.80,1,6
40,1992,1992-11-01,8,25.131,SDG,,IND,W 26-0,,2,2,10,5.00,0,100.0%,5.00,0,0
41,1992,1992-11-08,9,25.138,SDG,@,KAN,L 14-16,,9,4,52,13.00,1,44.4%,5.78,1,6
42,1992,1992-11-15,10,25.145,SDG,@,CLE,W 14-13,,3,1,16,16.00,0,33.3%,5.33,0,0
43,1992,1992-11-22,11,25.152,SDG,,TAM,W 29-14,,2,0,0,,0,0.0%,0.00,,
44,1992,1992-11-29,12,25.159,SDG,,RAI,W 27-3,,3,1,7,7.00,0,33.3%,2.33,0,0
