ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1974,1974-09-15,1,22.022,BAL,@,PIT,L 0-30,,,
2,1974,1974-09-22,2,22.029,BAL,,GNB,L 13-20,,,
3,1974,1974-09-29,3,22.036,BAL,@,PHI,L 10-30,,,
4,1974,1974-10-06,4,22.043,BAL,@,NWE,L 3-42,1,5,0
5,1974,1974-10-13,5,22.050,BAL,,BUF,L 14-27,,,
6,1974,1974-10-20,6,22.057,BAL,@,NYJ,W 35-20,,,
7,1974,1974-10-27,7,22.064,BAL,@,MIA,L 7-17,,,
8,1974,1974-11-03,8,22.071,BAL,,CIN,L 14-24,,,
9,1974,1974-11-10,9,22.078,BAL,,DEN,L 6-17,,,
10,1974,1974-11-17,10,22.085,BAL,@,ATL,W 17-7,,,
11,1974,1974-11-24,11,22.092,BAL,,NWE,L 17-27,,,
12,1974,1974-12-01,12,22.099,BAL,@,BUF,L 0-6,,,
13,1974,1974-12-08,13,22.106,BAL,,MIA,L 16-17,,,
14,1974,1974-12-15,14,22.113,BAL,,NYJ,L 38-45,,,
15,1975,1975-09-21,1,23.028,BAL,@,CHI,W 35-7,,,
16,1975,1975-09-28,2,23.035,BAL,,OAK,L 20-31,,,
17,1975,1975-10-05,3,23.042,BAL,@,RAM,L 13-24,,,
18,1975,1975-10-12,4,23.049,BAL,,BUF,L 31-38,,,
19,1975,1975-10-19,5,23.056,BAL,@,NWE,L 10-21,,,
20,1975,1975-10-26,6,23.063,BAL,@,NYJ,W 45-28,,,
21,1975,1975-11-02,7,23.070,BAL,,CLE,W 21-7,,,
22,1975,1975-11-09,8,23.077,BAL,@,BUF,W 42-35,,,
23,1975,1975-11-16,9,23.084,BAL,,NYJ,W 52-19,,,
24,1975,1975-11-23,10,23.091,BAL,@,MIA,W 33-17,,,
25,1975,1975-11-30,11,23.098,BAL,,KAN,W 28-14,,,
26,1975,1975-12-07,12,23.105,BAL,@,NYG,W 21-0,,,
27,1975,1975-12-14,13,23.112,BAL,,MIA,W 10-7,,,
28,1975,1975-12-21,14,23.119,BAL,,NWE,W 34-21,,,
29,1976,1976-09-12,1,24.019,BAL,@,NWE,W 27-13,,,
30,1976,1976-09-19,2,24.026,BAL,,CIN,W 28-27,,,
31,1976,1976-09-26,3,24.033,BAL,@,DAL,L 27-30,,,
32,1976,1976-10-03,4,24.040,BAL,,TAM,W 42-17,,,
33,1976,1976-10-10,5,24.047,BAL,,MIA,W 28-14,,,
34,1976,1976-10-17,6,24.054,BAL,@,BUF,W 31-13,,,
35,1976,1976-10-24,7,24.061,BAL,@,NYJ,W 20-0,,,
36,1976,1976-11-01,8,24.069,BAL,,HOU,W 38-14,,,
37,1976,1976-11-07,9,24.075,BAL,@,SDG,W 37-21,,,
38,1976,1976-11-14,10,24.082,BAL,,NWE,L 14-21,,,
39,1976,1976-11-22,11,24.090,BAL,@,MIA,W 17-16,,,
40,1976,1976-11-28,12,24.096,BAL,,NYJ,W 33-16,,,
41,1976,1976-12-04,13,24.102,BAL,@,STL,L 17-24,,,
42,1976,1976-12-12,14,24.110,BAL,,BUF,W 58-20,,,
43,1977,1977-09-18,1,25.025,BAL,@,SEA,W 29-14,,,
44,1977,1977-09-25,2,25.032,BAL,@,NYJ,W 20-12,,,
45,1977,1977-10-02,3,25.039,BAL,,BUF,W 17-14,,,
46,1977,1977-10-09,4,25.046,BAL,,MIA,W 45-28,,,
47,1977,1977-10-16,5,25.053,BAL,@,KAN,W 17-6,,,
48,1977,1977-10-23,6,25.060,BAL,@,NWE,L 3-17,,,
49,1977,1977-10-30,7,25.067,BAL,,PIT,W 31-21,,,
50,1977,1977-11-07,8,25.075,BAL,,WAS,W 10-3,,,
51,1977,1977-11-13,9,25.081,BAL,@,BUF,W 31-13,,,
52,1977,1977-11-20,10,25.088,BAL,,NYJ,W 33-12,,,
53,1977,1977-11-27,11,25.095,BAL,@,DEN,L 13-27,,,
54,1977,1977-12-05,12,25.103,BAL,@,MIA,L 6-17,,,
55,1977,1977-12-11,13,25.109,BAL,,DET,L 10-13,,,
56,1977,1977-12-18,14,25.116,BAL,,NWE,W 30-24,,,
57,1978,1978-11-19,12,26.087,DET,@,OAK,L 17-29,,,
58,1978,1978-12-03,14,26.101,DET,@,STL,L 14-21,,,
59,1978,1978-12-09,15,26.107,DET,,MIN,W 45-14,,,
60,1978,1978-12-17,16,26.115,DET,,SFO,W 33-14,,,
