ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
32,1996,1996-12-09,14,24.086,KAN,@,OAK,L 7-26,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
33,1996,1996-12-15,15,24.092,KAN,,IND,L 19-24,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,0,
34,1996,1996-12-22,16,24.099,KAN,@,BUF,L 9-20,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
35,1997,1997-09-14,3,25.000,KAN,,BUF,W 22-16,,0,0,,0,,0,0,,0,0.0%,,,,,,0,
36,1997,1997-09-21,4,25.007,KAN,@,CAR,W 35-14,,8,32,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
37,1997,1997-09-28,5,25.014,KAN,,SEA,W 20-17,,0,0,,0,0,0,0,,0,0.0%,,,,,,0,
38,1997,1997-10-05,6,25.021,KAN,@,MIA,L 14-17,,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
39,1997,1997-10-16,7,25.032,KAN,,SDG,W 31-3,,6,14,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
40,1997,1997-10-26,8,25.042,KAN,@,STL,W 28-20,,8,32,4.00,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0
41,1997,1997-11-03,9,25.050,KAN,,PIT,W 13-10,,8,38,4.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0
42,1997,1997-11-09,10,25.056,KAN,@,JAX,L 10-24,,5,16,3.20,0,0,0,0,,0,0.0%,,0,0,,0,0,0
43,1997,1997-11-16,11,25.063,KAN,,DEN,W 24-22,,3,-1,-0.33,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
44,1997,1997-11-23,12,25.070,KAN,@,SEA,W 19-14,,7,35,5.00,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
45,1997,1997-11-30,13,25.077,KAN,,SFO,W 44-9,,7,36,5.14,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0
46,1997,1997-12-07,14,25.084,KAN,,OAK,W 30-0,,24,85,3.54,1,1,1,0,0.00,0,100.0%,0.00,0,0,,0,1,6
47,1997,1997-12-14,15,25.091,KAN,@,SDG,W 29-7,,6,32,5.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
48,1997,1997-12-21,16,25.098,KAN,,NOR,W 25-13,,10,37,3.70,0,2,1,-5,-5.00,0,50.0%,-2.50,0,0,,0,0,0
49,1998,1998-09-06,1,25.357,KAN,,OAK,W 28-8,,24,115,4.79,1,0,0,0,,0,0.0%,,0,0,,0,1,6
50,1998,1998-09-13,2,25.364,KAN,@,JAX,L 16-21,,13,46,3.54,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0
51,1998,1998-09-20,3,26.006,KAN,,SDG,W 23-7,,30,87,2.90,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
52,1998,1998-09-27,4,26.013,KAN,@,PHI,W 24-21,,19,87,4.58,3,0,0,0,,0,0.0%,,0,0,,0,3,18
53,1998,1998-10-04,5,26.020,KAN,,SEA,W 17-6,,17,62,3.65,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
54,1998,1998-10-11,6,26.027,KAN,@,NWE,L 10-40,,6,6,1.00,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
55,1998,1998-10-26,7,26.042,KAN,,PIT,L 13-20,,13,47,3.62,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0
56,1998,1998-11-01,8,26.048,KAN,,NYJ,L 17-20,,6,17,2.83,1,0,0,0,,0,0.0%,,0,0,,0,1,6
57,1998,1998-11-08,9,26.055,KAN,@,SEA,L 12-24,,5,25,5.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
58,1998,1998-11-16,10,26.063,KAN,,DEN,L 7-30,,5,10,2.00,0,1,1,-8,-8.00,0,100.0%,-8.00,0,0,,0,0,0
59,1998,1998-11-22,11,26.069,KAN,@,SDG,L 37-38,,1,4,4.00,0,3,3,16,5.33,0,100.0%,5.33,0,0,,0,0,0
60,1998,1998-11-29,12,26.076,KAN,,ARI,W 34-24,,4,10,2.50,0,3,3,14,4.67,1,100.0%,4.67,0,0,,0,1,6
61,1998,1998-12-06,13,26.083,KAN,@,DEN,L 31-35,,3,5,1.67,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0
62,1998,1998-12-13,14,26.090,KAN,,DAL,W 20-17,,2,6,3.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
63,1998,1998-12-20,15,26.097,KAN,@,NYG,L 7-28,,,,,,,,,,,0.0%,,,,,,,
64,1998,1998-12-26,16,26.103,KAN,@,OAK,W 31-24,,,,,,,,,,,0.0%,,,,,,,
65,1999,1999-09-12,1,26.363,KAN,@,CHI,L 17-20,,,,,,,,,,,0.0%,,,,,,,
66,1999,1999-09-19,2,27.005,KAN,,DEN,W 26-10,,,,,,,,,,,0.0%,,,,,,,
67,1999,1999-09-26,3,27.012,KAN,,DET,W 31-21,,12,73,6.08,1,0,0,0,,0,0.0%,,0,0,,0,1,6
68,1999,1999-10-03,4,27.019,KAN,@,SDG,L 14-21,,10,31,3.10,0,0,0,0,,0,0.0%,,0,0,,0,0,0
69,1999,1999-10-10,5,27.026,KAN,,NWE,W 16-14,,15,52,3.47,1,4,4,12,3.00,0,100.0%,3.00,0,0,,0,1,6
70,1999,1999-10-21,6,27.037,KAN,@,BAL,W 35-8,,12,40,3.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
71,1999,1999-10-31,7,27.047,KAN,,SDG,W 34-0,,14,38,2.71,1,0,0,0,,0,0.0%,,0,0,,0,1,6
72,1999,1999-11-07,8,27.054,KAN,@,IND,L 17-25,*,12,64,5.33,1,3,2,6,3.00,0,66.7%,2.00,0,0,,0,1,6
73,1999,1999-11-14,9,27.061,KAN,@,TAM,L 10-17,,9,23,2.56,0,0,0,0,,0,0.0%,,0,0,,0,0,0
74,1999,1999-11-21,10,27.068,KAN,,SEA,L 19-31,,17,60,3.53,2,1,0,0,,0,0.0%,0.00,1,24,24.00,0,2,12
75,1999,1999-11-28,11,27.075,KAN,@,OAK,W 37-34,,9,27,3.00,1,3,3,23,7.67,0,100.0%,7.67,1,12,12.00,0,1,6
76,1999,1999-12-05,12,27.082,KAN,@,DEN,W 16-10,,13,66,5.08,0,0,0,0,,0,0.0%,,0,0,,0,0,0
77,1999,1999-12-12,13,27.089,KAN,,MIN,W 31-28,,13,55,4.23,1,0,0,0,,0,0.0%,,1,15,15.00,0,1,6
78,1999,1999-12-26,15,27.103,KAN,@,SEA,L 14-23,,5,14,2.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0
79,1999,2000-01-02,16,27.110,KAN,,OAK,L 38-41,,20,84,4.20,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
80,2000,2000-09-03,1,27.355,KAN,,IND,L 14-27,,6,-4,-0.67,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
81,2000,2000-11-05,9,28.052,KAN,@,OAK,L 31-49,,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
82,2000,2000-11-12,10,28.059,KAN,@,SFO,L 7-21,,6,16,2.67,1,0,0,0,,0,0.0%,,0,0,,0,1,6
83,2000,2000-11-19,11,28.066,KAN,,BUF,L 17-21,,5,9,1.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0
84,2000,2000-11-26,12,28.073,KAN,@,SDG,L 16-17,,4,3,0.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0
85,2000,2000-12-04,13,28.081,KAN,@,NWE,L 24-30,,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
86,2000,2000-12-10,14,28.087,KAN,,CAR,W 15-14,*,,,,,,,,,,0.0%,,,,,,,
87,2001,2001-09-09,1,28.360,WAS,@,SDG,L 3-30,*,1,8,8.00,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0
88,2001,2001-09-24,2,29.010,WAS,@,GNB,L 0-37,*,1,7,7.00,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0
89,2001,2001-09-30,3,29.016,WAS,,KAN,L 13-45,*,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
90,2001,2001-10-07,4,29.023,WAS,@,NYG,L 9-23,*,2,10,5.00,0,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0
91,2001,2001-10-15,5,29.031,WAS,@,DAL,L 7-9,*,0,0,,0,3,3,39,13.00,0,100.0%,13.00,0,0,,0,0,0
92,2001,2001-10-21,6,29.037,WAS,,CAR,W 17-14,*,,,,,1,,,,,0.0%,,,,,,,
93,2001,2001-10-28,7,29.044,WAS,,NYG,W 35-21,*,,,,,,,,,,0.0%,,,,,,,
94,2001,2001-11-04,8,29.051,WAS,,SEA,W 27-14,*,0,0,,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
95,2001,2001-11-18,9,29.065,WAS,@,DEN,W 17-10,*,,,,,,,,,,0.0%,,,,,,,
96,2001,2001-11-25,10,29.072,WAS,@,PHI,W 13-3,*,0,0,,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0
97,2001,2001-12-02,11,29.079,WAS,,DAL,L 14-20,*,0,0,,0,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0
98,2001,2001-12-09,12,29.086,WAS,@,ARI,W 20-10,*,2,3,1.50,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
99,2001,2001-12-16,13,29.093,WAS,,PHI,L 6-20,,,,,,,,,,,0.0%,,,,,,,
100,2001,2001-12-23,14,29.100,WAS,,CHI,L 15-20,*,0,0,,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
101,2001,2001-12-30,15,29.107,WAS,@,NOR,W 40-10,,2,2,1.00,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
102,2001,2002-01-06,16,29.114,WAS,,ARI,W 20-17,*,0,0,,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
