ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
39,2015,2015-11-02,8,25.181,IND,@,CAR,L 26-29,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
40,2015,2015-11-08,9,25.187,IND,,DEN,W 27-24,,2,2,18,9.00,1,100.0%,9.00,1,10,10.00,0,1,6,0.0,0,0
41,2015,2015-11-22,10,25.201,IND,@,ATL,W 24-21,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
42,2015,2015-11-29,11,25.208,IND,,TAM,W 25-12,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
43,2015,2015-12-06,12,25.215,IND,@,PIT,L 10-45,,0,0,0,,0,0.0%,,1,12,12.00,0,0,0,0.0,0,0
44,2015,2015-12-13,13,25.222,IND,@,JAX,L 16-51,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
45,2015,2015-12-20,14,25.229,IND,,HOU,L 10-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
46,2015,2015-12-27,15,25.236,IND,@,MIA,W 18-12,,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,0.0,0,0
47,2015,2016-01-03,16,25.243,IND,,TEN,W 30-24,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
48,2016,2016-09-11,1,26.129,IND,,DET,L 35-39,*,4,3,35,11.67,2,75.0%,8.75,0,0,,0,2,12,0.0,0,0
49,2016,2016-09-18,2,26.136,IND,@,DEN,L 20-34,*,5,4,37,9.25,0,80.0%,7.40,0,0,,0,0,0,0.0,0,0
50,2016,2016-09-25,3,26.143,IND,,SDG,W 26-22,*,6,6,65,10.83,0,100.0%,10.83,0,0,,0,0,0,0.0,0,0
51,2016,2016-10-02,4,26.150,IND,@,JAX,L 27-30,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
52,2016,2016-10-09,5,26.157,IND,,CHI,W 29-23,*,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,0.0,0,0
53,2016,2016-10-16,6,26.164,IND,@,HOU,L 23-26,,4,4,53,13.25,1,100.0%,13.25,0,0,,0,1,6,0.0,0,0
54,2016,2016-10-23,7,26.171,IND,@,TEN,W 34-26,*,10,9,78,8.67,1,90.0%,7.80,0,0,,0,1,6,0.0,0,0
55,2016,2016-10-30,8,26.178,IND,,KAN,L 14-30,*,3,2,36,18.00,0,66.7%,12.00,0,0,,0,0,0,0.0,0,0
56,2016,2016-11-06,9,26.185,IND,@,GNB,W 31-26,*,9,5,61,12.20,0,55.6%,6.78,0,0,,0,0,0,0.0,0,0
57,2016,2016-11-20,10,26.199,IND,,TEN,W 24-17,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
58,2016,2016-11-24,11,26.203,IND,,PIT,L 7-28,,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,0.0,0,0
59,2016,2016-12-05,12,26.214,IND,@,NYJ,W 41-10,*,4,4,30,7.50,0,100.0%,7.50,0,0,,0,0,0,0.0,0,0
60,2016,2016-12-11,13,26.220,IND,,HOU,L 17-22,*,6,5,55,11.00,0,83.3%,9.17,0,0,,0,0,0,0.0,0,0
61,2016,2016-12-18,14,26.227,IND,@,MIN,W 34-6,*,4,4,32,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
62,2016,2016-12-24,15,26.233,IND,@,OAK,L 25-33,*,7,5,46,9.20,0,71.4%,6.57,0,0,,0,0,0,0.0,0,0
63,2016,2017-01-01,16,26.241,IND,,JAX,W 24-20,*,5,2,10,5.00,1,40.0%,2.00,0,0,,0,1,6,0.0,0,0
64,2017,2017-09-10,1,27.128,IND,@,LAR,L 9-46,*,3,2,41,20.50,0,66.7%,13.67,0,0,,0,0,0,0.0,0,0
65,2017,2017-09-17,2,27.135,IND,,ARI,L 13-16,*,8,8,79,9.88,0,100.0%,9.88,0,0,,0,0,0,0.0,0,0
66,2017,2017-09-24,3,27.142,IND,,CLE,W 31-28,*,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0,0.0,0,0
67,2017,2017-10-01,4,27.149,IND,@,SEA,L 18-46,*,7,5,27,5.40,0,71.4%,3.86,0,0,,0,0,0,0.0,0,0
68,2017,2017-10-16,6,27.164,IND,@,TEN,L 22-36,*,11,7,50,7.14,1,63.6%,4.55,0,0,,0,1,6,0.0,0,0
69,2017,2017-10-22,7,27.170,IND,,JAX,L 0-27,*,7,6,44,7.33,0,85.7%,6.29,0,0,,0,0,0,0.0,0,0
70,2017,2017-10-29,8,27.177,IND,@,CIN,L 23-24,*,14,12,121,10.08,1,85.7%,8.64,0,0,,0,1,6,0.0,0,0
71,2017,2017-11-05,9,27.184,IND,@,HOU,W 20-14,*,9,8,63,7.88,0,88.9%,7.00,0,0,,0,0,0,0.0,0,0
72,2017,2017-11-12,10,27.191,IND,,PIT,L 17-20,*,5,2,9,4.50,0,40.0%,1.80,0,0,,0,0,0,0.0,0,0
73,2017,2017-11-26,11,27.205,IND,,TEN,L 16-20,*,8,7,94,13.43,0,87.5%,11.75,0,0,,0,0,0,0.0,0,0
74,2017,2017-12-03,12,27.212,IND,@,JAX,L 10-30,*,5,3,16,5.33,0,60.0%,3.20,0,0,,0,0,0,0.0,0,0
75,2017,2017-12-10,13,27.219,IND,@,BUF,L 7-13,*,3,2,4,2.00,1,66.7%,1.33,0,0,,0,1,6,0.0,0,0
76,2017,2017-12-14,14,27.223,IND,,DEN,L 13-25,*,8,7,47,6.71,0,87.5%,5.88,0,0,,0,0,0,0.0,0,0
77,2017,2017-12-23,15,27.232,IND,@,BAL,L 16-23,*,10,5,41,8.20,0,50.0%,4.10,0,0,,0,0,0,0.0,0,0
78,2017,2017-12-31,16,27.240,IND,,HOU,W 22-13,*,5,4,38,9.50,1,80.0%,7.60,0,0,,0,1,6,0.0,0,0
79,2018,2018-09-09,1,28.127,IND,,CIN,L 23-34,*,10,7,60,8.57,0,70.0%,6.00,0,0,,0,0,0,0.0,0,0
80,2018,2018-09-16,2,28.134,IND,@,WAS,W 21-9,*,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,0.0,0,0
