ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1980,1980-09-28,4,25.185,PIT,,CHI,W 38-3,,5,8,62.50,70,1,0,130.2,0,0,8.75,11.25,2,12,6.00,0,0,0
2,1980,1980-10-12,6,25.199,PIT,,CIN,L 16-17,,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0
3,1980,1980-10-20,7,25.207,PIT,,OAK,L 34-45,,6,11,54.55,85,1,1,72.2,0,0,7.73,5.45,0,0,,0,0,0
4,1980,1980-10-26,8,25.213,PIT,@,CLE,L 26-27,*,18,37,48.65,310,0,1,66.3,0,0,8.38,7.16,4,21,5.25,0,0,0
5,1980,1980-11-09,10,25.227,PIT,@,TAM,W 24-21,,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0
6,1980,1980-11-23,12,25.241,PIT,@,BUF,L 13-28,,3,4,75.00,28,0,0,93.7,0,0,7.00,7.00,1,2,2.00,0,0,0
7,1981,1981-09-20,3,26.177,PIT,,NYJ,W 38-10,,1,2,50.00,17,0,0,79.2,0,0,8.50,8.50,2,1,0.50,0,0,0
8,1981,1981-10-04,5,26.191,PIT,@,NOR,W 20-6,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,10,10.00,0,0,0
9,1982,1982-11-28,4,27.246,PIT,@,SEA,L 0-16,,9,20,45.00,73,0,3,15.2,0,0,3.65,-3.10,5,16,3.20,0,0,0
10,1982,1982-12-05,5,27.253,PIT,,KAN,W 35-14,,3,5,60.00,52,0,1,55.8,0,0,10.40,1.40,3,-3,-1.00,0,0,0
11,1982,1982-12-12,6,27.260,PIT,@,BUF,L 0-13,,2,10,20.00,29,0,1,0.0,1,8,2.90,-1.60,3,15,5.00,0,0,0
12,1982,1982-12-19,7,27.267,PIT,@,CLE,L 9-10,,0,0,,0,0,0,,0,,,,0,0,,0,,
13,1982,1982-12-26,8,27.274,PIT,,NWE,W 37-14,,0,0,,0,0,0,,0,,,,0,0,,0,,
14,1982,1983-01-02,9,27.281,PIT,,CLE,W 37-21,,0,0,,0,0,0,,0,,,,0,0,,0,,
15,1983,1983-09-04,1,28.161,PIT,,DEN,L 10-14,*,18,32,56.25,217,0,3,38.2,4,26,6.78,2.56,3,35,11.67,0,0,0
16,1983,1983-09-11,2,28.168,PIT,@,GNB,W 25-21,*,12,19,63.16,190,0,0,96.4,1,4,10.00,10.00,4,29,7.25,1,1,6
17,1983,1983-09-18,3,28.175,PIT,@,HOU,W 40-28,*,16,27,59.26,197,1,1,78.8,2,21,7.30,6.37,7,43,6.14,0,0,0
18,1983,1983-09-25,4,28.182,PIT,,NWE,L 23-28,*,21,35,60.00,265,2,3,67.0,5,27,7.57,4.86,5,50,10.00,0,0,0
19,1983,1983-10-02,5,28.189,PIT,,HOU,W 17-10,*,5,12,41.67,108,1,0,102.1,3,20,9.00,10.67,4,14,3.50,0,0,0
20,1983,1983-10-10,6,28.197,PIT,@,CIN,W 24-14,*,10,23,43.48,124,0,1,42.7,2,12,5.39,3.43,5,7,1.40,0,0,0
21,1983,1983-10-16,7,28.203,PIT,,CLE,W 44-17,*,14,18,77.78,194,1,0,130.1,1,8,10.78,11.89,5,28,5.60,0,0,0
22,1983,1983-10-23,8,28.210,PIT,@,SEA,W 27-21,*,12,20,60.00,186,0,0,90.8,3,28,9.30,9.30,8,17,2.13,1,1,6
23,1983,1983-10-30,9,28.217,PIT,,TAM,W 17-12,*,20,39,51.28,233,1,3,46.2,5,24,5.97,3.03,8,55,6.88,0,0,0
24,1983,1983-11-06,10,28.224,PIT,,SDG,W 26-3,*,11,23,47.83,150,0,1,51.0,3,18,6.52,4.57,5,27,5.40,0,0,0
25,1983,1983-11-13,11,28.231,PIT,@,BAL,W 24-13,*,13,23,56.52,173,2,1,91.4,3,21,7.52,7.30,7,42,6.00,0,0,0
26,1983,1983-11-20,12,28.238,PIT,,MIN,L 14-17,*,13,30,43.33,168,1,0,72.6,5,40,5.60,6.27,4,21,5.25,1,1,6
27,1983,1983-11-24,13,28.242,PIT,@,DET,L 3-45,*,9,25,36.00,83,0,4,6.3,2,15,3.32,-3.88,2,17,8.50,0,0,0
28,1983,1983-12-04,14,28.252,PIT,,CIN,L 10-23,*,8,19,42.11,88,1,2,34.4,3,18,4.63,0.95,4,36,9.00,0,0,0
29,1983,1983-12-10,15,28.258,PIT,@,NYJ,W 34-7,,8,15,53.33,83,2,1,81.4,4,22,5.53,5.20,2,29,14.50,0,0,0
30,1983,1983-12-18,16,28.266,PIT,@,CLE,L 17-30,*,7,21,33.33,94,0,1,28.7,5,35,4.48,2.33,4,29,7.25,1,1,6
31,1986,1986-09-14,2,31.171,STL,@,ATL,L 13-33,,2,5,40.00,21,0,0,52.9,0,0,4.20,4.20,0,0,,0,0,0
32,1986,1986-10-19,7,31.206,STL,@,WAS,L 21-28,,1,1,100.00,5,0,0,87.5,0,0,5.00,5.00,0,0,,0,0,0
33,1986,1986-11-02,9,31.220,STL,,PHI,W 13-10,,7,10,70.00,54,1,1,76.7,3,18,5.40,2.90,1,17,17.00,0,0,0
34,1986,1986-11-09,10,31.227,STL,@,SFO,L 17-43,*,23,40,57.50,276,2,3,64.2,1,7,6.90,4.53,3,17,5.67,0,0,0
35,1986,1986-11-16,11,31.234,STL,,NOR,L 7-16,*,19,35,54.29,186,0,3,33.8,3,18,5.31,1.46,3,19,6.33,0,0,0
36,1987,1987-09-13,1,32.170,STL,,DAL,W 24-13,,0,0,,0,0,0,,0,,,,0,0,,0,,
37,1987,1987-09-20,2,32.177,STL,@,SDG,L 24-28,,0,0,,0,0,0,,0,,,,0,0,,0,,
38,1987,1987-10-25,6,32.212,STL,@,NYG,L 7-30,,0,0,,0,0,0,,0,,,,0,0,,0,,
39,1987,1987-11-01,7,32.219,STL,,PHI,L 23-28,,0,0,,0,0,0,,0,,,,0,0,,0,,
40,1987,1987-11-08,8,32.226,STL,,TAM,W 31-28,,0,0,,0,0,0,,0,,,,0,0,,0,,
41,1987,1987-11-15,9,32.233,STL,,RAM,L 24-27,,0,0,,0,0,0,,0,,,,0,0,,0,,
