ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2015,2015-09-13,1,23.039,HOU,,KAN,L 20-27,,0.0,1,0,0,0,0
2,2015,2015-09-20,2,23.046,HOU,@,CAR,L 17-24,,0.0,2,0,0,0,0
3,2015,2015-09-27,3,23.053,HOU,,TAM,W 19-9,,0.0,2,1,0,0,0
4,2015,2015-10-04,4,23.060,HOU,@,ATL,L 21-48,*,0.0,5,0,0,0,0
5,2015,2015-10-08,5,23.064,HOU,,IND,L 20-27,*,0.0,3,1,0,0,0
6,2015,2015-10-18,6,23.074,HOU,@,JAX,W 31-20,,0.0,4,0,0,0,0
7,2015,2015-10-25,7,23.081,HOU,@,MIA,L 26-44,*,0.0,1,0,0,0,0
8,2015,2015-11-01,8,23.088,HOU,,TEN,W 20-6,*,0.0,5,1,1,22,0
9,2015,2015-11-16,9,23.103,HOU,@,CIN,W 10-6,*,0.0,2,1,0,0,0
10,2015,2015-11-22,10,23.109,HOU,,NYJ,W 24-17,*,0.0,4,0,0,0,0
11,2015,2015-11-29,11,23.116,HOU,,NOR,W 24-6,*,0.0,4,0,0,0,0
12,2015,2015-12-06,12,23.123,HOU,@,BUF,L 21-30,*,0.0,2,1,0,0,0
13,2015,2015-12-13,13,23.130,HOU,,NWE,L 6-27,,0.0,2,0,0,0,0
14,2015,2015-12-20,14,23.137,HOU,@,IND,W 16-10,*,0.0,4,0,0,0,0
15,2015,2015-12-27,15,23.144,HOU,@,TEN,W 34-6,,0.0,3,0,0,0,0
16,2015,2016-01-03,16,23.151,HOU,,JAX,W 30-6,*,0.0,3,0,0,0,0
17,2016,2016-09-11,1,24.037,HOU,,CHI,W 23-14,,0.0,1,0,0,0,0
18,2016,2016-09-18,2,24.044,HOU,,KAN,W 19-12,,0.0,3,0,0,0,0
19,2016,2016-09-22,3,24.048,HOU,@,NWE,L 0-27,,0.0,0,1,0,0,0
20,2016,2016-10-02,4,24.058,HOU,,TEN,W 27-20,*,0.0,1,0,0,0,0
21,2016,2016-10-09,5,24.065,HOU,@,MIN,L 13-31,*,0.0,4,1,0,0,0
22,2016,2016-10-16,6,24.072,HOU,,IND,W 26-23,*,0.0,9,1,0,0,0
23,2017,2017-09-10,1,25.036,HOU,,JAX,L 7-29,*,0.0,3,2,0,0,0
24,2017,2017-09-14,2,25.040,HOU,@,CIN,W 13-9,*,0.0,3,1,0,0,0
25,2017,2017-10-29,7,25.085,HOU,@,SEA,L 38-41,,0.0,3,2,0,0,0
26,2017,2017-11-05,8,25.092,HOU,,IND,L 14-20,,0.0,5,0,0,0,0
27,2017,2017-11-12,9,25.099,HOU,@,LAR,L 7-33,,0.0,3,1,0,0,0
28,2017,2017-11-19,10,25.106,HOU,,ARI,W 31-21,,0.0,1,0,0,0,0
29,2017,2017-11-27,11,25.114,HOU,@,BAL,L 16-23,*,0.0,7,0,0,0,0
30,2017,2017-12-03,12,25.120,HOU,@,TEN,L 13-24,*,0.0,1,1,0,0,0
31,2017,2017-12-10,13,25.127,HOU,,SFO,L 16-26,,0.0,4,1,0,0,0
32,2017,2017-12-17,14,25.134,HOU,@,JAX,L 7-45,,0.0,2,0,0,0,0
33,2017,2017-12-25,15,25.142,HOU,,PIT,L 6-34,,0.0,2,2,0,0,0
34,2017,2017-12-31,16,25.148,HOU,@,IND,L 13-22,,0.0,1,0,0,0,0
35,2018,2018-09-09,1,26.035,HOU,@,NWE,L 20-27,*,0.0,1,3,0,0,0
