ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-10-15,6,25.195,BUF,,SDG,W 27-24,,
2,2000,2000-10-22,7,25.202,BUF,@,MIN,L 27-31,,
3,2000,2000-11-05,9,25.216,BUF,@,NWE,W 16-13,,
4,2000,2000-11-12,10,25.223,BUF,,CHI,W 20-3,,
5,2000,2000-11-19,11,25.230,BUF,@,KAN,W 21-17,,
6,2000,2000-11-26,12,25.237,BUF,@,TAM,L 17-31,,
7,2000,2000-12-23,16,25.264,BUF,@,SEA,W 42-23,,1.0
8,2001,2001-09-09,1,26.159,BUF,,NOR,L 6-24,,
9,2001,2001-09-23,2,26.173,BUF,@,IND,L 26-42,,1.0
10,2001,2001-09-30,3,26.180,BUF,,PIT,L 3-20,,
11,2001,2001-11-18,9,26.229,BUF,,SEA,L 20-23,,
12,2001,2001-12-09,12,26.250,BUF,,CAR,W 25-24,*,
13,2001,2001-12-16,13,26.257,BUF,,NWE,L 9-12,*,
14,2001,2001-12-23,14,26.264,BUF,@,ATL,L 30-33,*,
15,2001,2001-12-30,15,26.271,BUF,@,NYJ,W 14-9,*,
16,2001,2002-01-06,16,26.278,BUF,@,MIA,L 7-34,*,
