ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1972,1972-09-24,2,22.177,MIN,@,DET,W 34-10,,,,,,,,,,,,,,
2,1972,1972-10-08,4,22.191,MIN,,STL,L 17-19,1,4,4.00,0,2,19,9.50,0,0,0,,0,0,0
3,1972,1972-10-15,5,22.198,MIN,@,DEN,W 23-20,0,0,,0,1,16,16.00,0,0,0,,0,0,0
4,1972,1972-10-23,6,22.206,MIN,@,CHI,L 10-13,2,1,0.50,0,3,26,8.67,0,0,0,,0,0,0
5,1972,1972-10-29,7,22.212,MIN,@,GNB,W 27-13,19,80,4.21,0,1,2,2.00,0,0,0,,0,0,0
6,1972,1972-11-05,8,22.219,MIN,,NOR,W 37-6,8,14,1.75,0,4,32,8.00,0,0,0,,0,0,0
7,1972,1972-11-12,9,22.226,MIN,,DET,W 16-14,10,34,3.40,0,4,25,6.25,0,0,0,,0,0,0
8,1972,1972-11-19,10,22.233,MIN,@,RAM,W 45-41,4,2,0.50,0,1,14,14.00,0,0,0,,0,0,0
9,1972,1972-11-26,11,22.240,MIN,@,PIT,L 10-23,6,18,3.00,0,9,62,6.89,0,0,0,,0,0,0
10,1972,1972-12-16,14,22.260,MIN,@,SFO,L 17-20,16,70,4.38,0,3,22,7.33,1,0,0,,0,1,6
11,1973,1973-09-16,1,23.169,MIN,,OAK,W 24-16,8,15,1.88,0,0,0,,0,0,0,,0,0,0
12,1973,1973-09-23,2,23.176,MIN,@,CHI,W 22-13,11,33,3.00,0,1,3,3.00,0,0,0,,0,0,0
13,1973,1973-09-30,3,23.183,MIN,,GNB,W 11-3,20,83,4.15,0,4,27,6.75,0,0,0,,0,0,0
14,1973,1973-10-07,4,23.190,MIN,@,DET,W 23-9,6,12,2.00,0,5,31,6.20,2,0,0,,0,2,12
15,1973,1973-10-14,5,23.197,MIN,@,SFO,W 17-13,6,12,2.00,0,1,12,12.00,0,0,0,,0,0,0
16,1973,1973-10-21,6,23.204,MIN,,PHI,W 28-21,0,0,,0,1,3,3.00,0,0,0,,0,0,0
17,1973,1973-10-28,7,23.211,MIN,,RAM,W 10-9,,,,,,,,,,,,,,
18,1973,1973-11-04,8,23.218,MIN,,CLE,W 26-3,15,48,3.20,0,6,65,10.83,0,0,0,,0,0,0
19,1973,1973-11-11,9,23.225,MIN,,DET,W 28-7,10,52,5.20,1,2,17,8.50,0,0,0,,0,1,6
20,1973,1973-11-19,10,23.233,MIN,@,ATL,L 14-20,4,5,1.25,0,4,21,5.25,0,0,0,,0,0,0
21,1973,1973-11-25,11,23.239,MIN,,CHI,W 31-13,6,16,2.67,0,0,0,,0,0,0,,0,0,0
22,1973,1973-12-02,12,23.246,MIN,@,CIN,L 0-27,1,-2,-2.00,0,1,9,9.00,0,0,0,,0,0,0
23,1973,1973-12-16,14,23.260,MIN,@,NYG,W 31-7,8,28,3.50,1,1,8,8.00,0,0,0,,0,1,6
24,1974,1974-09-15,1,24.168,MIN,@,GNB,W 32-17,4,16,4.00,0,0,0,,0,0,0,,0,0,0
25,1974,1974-09-22,2,24.175,MIN,@,DET,W 7-6,,,,,,,,,,,,,,
26,1974,1974-09-29,3,24.182,MIN,,CHI,W 11-7,5,17,3.40,0,1,11,11.00,0,0,0,,0,0,0
27,1974,1974-10-06,4,24.189,MIN,@,DAL,W 23-21,2,7,3.50,0,2,27,13.50,0,0,0,,0,0,0
28,1974,1974-10-13,5,24.196,MIN,,HOU,W 51-10,4,5,1.25,1,3,6,2.00,0,0,0,,0,1,6
29,1974,1974-10-20,6,24.203,MIN,,DET,L 16-20,3,1,0.33,0,6,59,9.83,0,0,0,,0,0,0
30,1974,1974-10-27,7,24.210,MIN,,NWE,L 14-17,0,0,,0,0,0,,0,1,5,5.00,0,0,0
31,1974,1974-11-03,8,24.217,MIN,@,CHI,W 17-0,3,4,1.33,0,0,0,,0,0,0,,0,0,0
