ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
13,2009,2009-11-26,11,24.281,NYG,@,DEN,L 6-26,,4,27,6.75,0,1,1,-4,-4.00,0,100.0%,-4.00,0,0,,0,,0,0,0.0,1,0
14,2009,2009-12-13,13,24.298,NYG,,PHI,L 38-45,,,,,,,,,,,0.0%,,,,,,,,,,,
15,2009,2010-01-03,16,24.319,NYG,@,MIN,L 7-44,,5,22,4.40,1,3,2,19,9.50,0,66.7%,6.33,0,0,,0,,1,6,0.0,0,0
16,2010,2010-09-12,1,25.206,NYG,,CAR,W 31-18,,0,0,,0,0,0,0,,0,0.0%,,1,0,0.00,0,,0,0,0.0,0,1
17,2010,2010-09-19,2,25.213,NYG,@,IND,L 14-38,,2,15,7.50,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
18,2010,2010-09-26,3,25.220,NYG,,TEN,L 10-29,,,,,,,,,,,0.0%,,,,,,,,,,,
19,2010,2010-10-10,5,25.234,NYG,@,HOU,W 34-10,,,,,,,,,,,0.0%,,,,,,,,,,,
20,2010,2010-10-25,7,25.249,NYG,@,DAL,W 41-35,,,,,,,,,,,0.0%,,,,,,,,,,,
21,2010,2010-11-07,8,25.262,NYG,@,SEA,W 41-7,,13,66,5.08,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
22,2010,2010-11-14,9,25.269,NYG,,DAL,L 20-33,,,,,,,,,,,0.0%,,,,,,,,,,,
23,2010,2010-11-21,10,25.276,NYG,@,PHI,L 17-27,,,,,,,,,,,0.0%,,,,,,,,,,,
24,2010,2010-11-28,11,25.283,NYG,,JAX,W 24-20,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,4,89,22.25,0,,0,0,0.0,0,0
25,2010,2010-12-05,12,25.290,NYG,,WAS,W 31-7,,2,-2,-1.00,0,1,1,3,3.00,0,100.0%,3.00,2,52,26.00,0,,0,0,0.0,0,0
26,2010,2010-12-13,13,25.298,NYG,@,MIN,W 21-3,,3,-6,-2.00,0,1,1,12,12.00,0,100.0%,12.00,1,19,19.00,0,,0,0,0.0,0,0
27,2010,2010-12-19,14,25.304,NYG,,PHI,L 31-38,,0,0,,0,0,0,0,,0,0.0%,,5,113,22.60,0,,0,0,0.0,0,0
28,2010,2010-12-26,15,25.311,NYG,@,GNB,L 17-45,,0,0,,0,4,2,24,12.00,0,50.0%,6.00,7,135,19.29,0,,0,0,0.0,0,0
29,2010,2011-01-02,16,25.318,NYG,@,WAS,W 17-14,,0,0,,0,1,1,16,16.00,0,100.0%,16.00,1,24,24.00,0,,0,0,0.0,0,0
30,2011,2011-09-11,1,26.205,NYG,@,WAS,L 14-28,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,1,0,0.00,0,,0,0,0.0,0,0
31,2011,2011-09-19,2,26.213,NYG,,STL,W 28-16,,3,22,7.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
32,2011,2011-09-25,3,26.219,NYG,@,PHI,W 29-16,,,,,,,,,,,0.0%,,,,,,,,,,,
33,2011,2011-10-02,4,26.226,NYG,@,ARI,W 31-27,,0,0,,0,1,1,2,2.00,0,100.0%,2.00,1,17,17.00,0,,0,0,0.0,0,0
34,2011,2011-10-09,5,26.233,NYG,,SEA,L 25-36,,4,3,0.75,0,1,1,22,22.00,0,100.0%,22.00,0,0,,0,,0,0,0.0,0,0
35,2011,2011-10-16,6,26.240,NYG,,BUF,W 27-24,,5,19,3.80,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
36,2011,2011-10-30,7,26.254,NYG,,MIA,W 20-17,,2,1,0.50,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,,0,0,0.0,0,0
37,2011,2011-11-06,8,26.261,NYG,@,NWE,W 24-20,,7,23,3.29,0,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
38,2011,2011-11-13,9,26.268,NYG,@,SFO,L 20-27,,9,34,3.78,0,6,5,34,6.80,0,83.3%,5.67,0,0,,0,,0,0,0.0,0,0
39,2011,2011-11-20,10,26.275,NYG,,PHI,L 10-17,,3,-3,-1.00,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,,0,0,0.0,0,0
40,2011,2011-11-28,11,26.283,NYG,@,NOR,L 24-49,,5,23,4.60,0,9,8,45,5.63,0,88.9%,5.00,0,0,,0,,0,0,0.0,0,0
41,2011,2011-12-04,12,26.289,NYG,,GNB,L 35-38,,1,3,3.00,0,3,2,8,4.00,0,66.7%,2.67,0,0,,0,1,0,2,0.0,0,0
42,2011,2011-12-11,13,26.296,NYG,@,DAL,W 37-34,*,2,-1,-0.50,0,4,3,19,6.33,0,75.0%,4.75,0,0,,0,1,0,2,0.0,0,0
43,2011,2011-12-18,14,26.303,NYG,,WAS,L 10-23,,0,0,,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,,0,0,0.0,0,0
44,2011,2011-12-24,15,26.309,NYG,@,NYJ,W 29-14,,3,20,6.67,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,,0,0,0.0,0,0
45,2011,2012-01-01,16,26.317,NYG,,DAL,W 31-14,,2,19,9.50,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,,0,0,0.0,0,0
46,2012,2012-09-09,1,27.204,TAM,,CAR,W 16-10,,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
47,2012,2012-09-16,2,27.211,TAM,@,NYG,L 34-41,,1,6,6.00,0,1,1,1,1.00,0,100.0%,1.00,1,18,18.00,0,,0,0,0.0,0,0
48,2012,2012-09-23,3,27.218,TAM,@,DAL,L 10-16,*,1,2,2.00,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0
49,2012,2012-09-30,4,27.225,TAM,,WAS,L 22-24,,1,17,17.00,0,2,2,-2,-1.00,0,100.0%,-1.00,0,0,,0,,0,0,0.0,0,0
50,2012,2012-10-14,5,27.239,TAM,,KAN,W 38-10,,1,6,6.00,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
51,2012,2012-10-21,6,27.246,TAM,,NOR,L 28-35,,1,4,4.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,,0,0,0.0,0,0
52,2012,2012-10-25,7,27.250,TAM,@,MIN,W 36-17,,0,0,,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,,0,0,0.0,0,0
53,2012,2012-11-04,8,27.260,TAM,@,OAK,W 42-32,,0,0,,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,,0,0,0.0,0,0
54,2012,2012-11-11,9,27.267,TAM,,SDG,W 34-24,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
55,2012,2012-11-18,10,27.274,TAM,@,CAR,W 27-21,,1,2,2.00,0,3,3,23,7.67,0,100.0%,7.67,0,0,,0,,0,0,0.0,0,0
56,2012,2012-11-25,11,27.281,TAM,,ATL,L 23-24,,,,,,,,,,,0.0%,,,,,,,,,,,
57,2012,2012-12-02,12,27.288,TAM,@,DEN,L 23-31,,1,8,8.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
58,2012,2012-12-09,13,27.295,TAM,,PHI,L 21-23,,1,-7,-7.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
59,2012,2012-12-16,14,27.302,TAM,@,NOR,L 0-41,,0,0,,0,4,2,32,16.00,0,50.0%,8.00,1,7,7.00,0,,0,0,0.0,0,0
60,2012,2012-12-23,15,27.309,TAM,,STL,L 13-28,,,,,,,,,,,0.0%,,,,,,,,,,,
61,2012,2012-12-30,16,27.316,TAM,@,ATL,W 22-17,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
