ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-11-01,7,25.269,ATL,,NOR,L 0-38,0,0,,0,0,0,,0
2,1987,1987-11-08,8,25.276,ATL,@,CLE,L 3-38,0,0,,0,0,0,,0
3,1987,1987-11-15,9,25.283,ATL,,CIN,L 10-16,0,0,,0,0,0,,0
4,1987,1987-11-22,10,25.290,ATL,@,MIN,L 13-24,1,5,5.00,0,0,0,,0
5,1987,1987-11-29,11,25.297,ATL,,STL,L 21-34,0,0,,0,0,0,,0
6,1987,1987-12-06,12,25.304,ATL,@,DAL,W 21-10,0,0,,0,0,0,,0
7,1987,1987-12-13,13,25.311,ATL,@,RAM,L 0-33,1,1,1.00,0,1,11,11.00,0
8,1987,1987-12-20,14,25.318,ATL,@,SFO,L 7-35,0,0,,0,0,0,,0
9,1987,1987-12-27,15,25.325,ATL,,DET,L 13-30,0,0,,0,0,0,,0
