ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
51,1988,1988-09-18,3,29.230,DEN,@,KAN,L 13-20,,0,0,,0,0,0,,0,0,0,,,,,,2,86,43.00,0
52,1988,1988-09-26,4,29.238,DEN,,RAI,L 27-30,,0,0,,0,0,0,,0,0,0,,,,,,5,286,57.20,0
53,1988,1988-10-02,5,29.244,DEN,@,SDG,W 12-0,,0,0,,0,0,0,,0,0,0,,,,,,3,117,39.00,0
54,1988,1988-10-09,6,29.251,DEN,@,SFO,W 16-13,,0,0,,0,0,0,,0,0,0,,,,,,6,271,45.17,0
55,1988,1988-10-16,7,29.258,DEN,,ATL,W 30-14,,0,0,,0,0,0,,0,0,0,,,,,,3,146,48.67,0
56,1988,1988-10-23,8,29.265,DEN,@,PIT,L 21-39,,0,0,,0,0,0,,0,0,0,,,,,,4,184,46.00,0
57,1988,1988-10-31,9,29.273,DEN,@,IND,L 23-55,,0,0,,0,0,0,,0,0,0,,,,,,4,136,34.00,0
58,1988,1988-11-06,10,29.279,DEN,,KAN,W 17-11,,0,0,,0,0,0,,0,0,0,,,,,,1,19,19.00,0
59,1988,1988-11-13,11,29.286,DEN,,CLE,W 30-7,,0,0,,0,0,0,,0,0,0,,,,,,2,104,52.00,0
60,1988,1988-11-20,12,29.293,DEN,@,NOR,L 0-42,,0,0,,0,0,0,,0,0,0,,,,,,3,122,40.67,0
61,1988,1988-11-27,13,29.300,DEN,,RAM,W 35-24,,0,0,,0,0,0,,0,0,0,,,,,,7,314,44.86,0
62,1988,1988-12-04,14,29.307,DEN,@,RAI,L 20-21,,0,0,,0,0,0,,0,0,0,,,,,,4,169,42.25,0
63,1988,1988-12-11,15,29.314,DEN,@,SEA,L 14-42,,0,0,,0,0,0,,0,0,0,,,,,,2,79,39.50,0
64,1988,1988-12-17,16,29.320,DEN,,NWE,W 21-10,,0,0,,0,0,0,,0,0,0,,,,,,6,262,43.67,0
65,1989,1989-09-10,1,30.221,DEN,,KAN,W 34-20,,0,0,,0,0,0,,0,0,0,,,,,,3,131,43.67,0
66,1989,1989-09-18,2,30.229,DEN,@,BUF,W 28-14,,0,0,,0,0,0,,0,0,0,,,,,,5,190,38.00,0
67,1989,1989-09-24,3,30.235,DEN,,RAI,W 31-21,,0,0,,0,0,0,,0,0,0,,,,,,6,280,46.67,0
68,1989,1989-10-01,4,30.242,DEN,@,CLE,L 13-16,,0,0,,0,0,0,,0,0,0,,,,,,6,245,40.83,0
69,1989,1989-10-08,5,30.249,DEN,,SDG,W 16-10,,0,0,,0,0,0,,0,0,0,,,,,,3,131,43.67,0
70,1989,1989-10-15,6,30.256,DEN,,IND,W 14-3,,0,0,,0,0,0,,0,0,0,,,,,,5,213,42.60,0
71,1989,1989-10-22,7,30.263,DEN,@,SEA,W 24-21,,0,0,,0,0,0,,0,0,0,,,,,,9,318,35.33,0
72,1989,1989-10-29,8,30.270,DEN,,PHI,L 24-28,,0,0,,0,0,0,,0,0,0,,,,,,5,235,47.00,0
73,1989,1989-11-05,9,30.277,DEN,,PIT,W 34-7,,0,0,,0,0,0,,0,0,0,,,,,,3,130,43.33,0
74,1989,1989-11-12,10,30.284,DEN,@,KAN,W 16-13,,0,0,,0,0,0,,0,0,0,,,,,,4,173,43.25,0
75,1989,1989-11-20,11,30.292,DEN,@,WAS,W 14-10,,0,0,,0,0,0,,0,0,0,,,,,,4,137,34.25,0
76,1989,1989-11-26,12,30.298,DEN,,SEA,W 41-14,,0,0,,0,0,0,,0,0,0,,,,,,6,265,44.17,0
77,1989,1989-12-03,13,30.305,DEN,@,RAI,L 13-16,,0,0,,0,0,0,,0,0,0,,,,,,4,131,32.75,0
78,1989,1989-12-10,14,30.312,DEN,,NYG,L 7-14,,0,0,,0,0,0,,0,0,0,,,,,,5,187,37.40,0
79,1989,1989-12-16,15,30.318,DEN,@,PHO,W 37-0,,0,0,,0,0,0,,0,0,0,,,,,,2,76,38.00,0
80,1989,1989-12-24,16,30.326,DEN,@,SDG,L 16-19,,0,0,,0,0,0,,0,0,0,,,,,,7,269,38.43,0
81,1990,1990-09-09,1,31.220,DEN,@,RAI,L 9-14,,0,0,,0,0,0,,0,0,0,,,,,,4,156,39.00,0
82,1990,1990-09-17,2,31.228,DEN,,KAN,W 24-23,,0,0,,0,0,0,,0,0,0,,,,,,4,181,45.25,1
83,1990,1990-09-23,3,31.234,DEN,,SEA,W 34-31,,0,0,,0,0,0,,0,0,0,,,,,,2,93,46.50,0
84,1990,1990-09-30,4,31.241,DEN,@,BUF,L 28-29,,0,0,,0,0,0,,0,0,0,,,,,,3,112,37.33,0
85,1990,1990-10-08,5,31.249,DEN,,CLE,L 29-30,,0,0,,0,0,0,,0,0,0,,,,,,4,177,44.25,0
86,1990,1990-10-14,6,31.255,DEN,,PIT,L 17-34,,0,0,,0,0,0,,0,0,0,,,,,,5,240,48.00,0
87,1990,1990-10-21,7,31.262,DEN,@,IND,W 27-17,,0,0,,0,0,0,,0,0,0,,,,,,2,95,47.50,0
88,1990,1990-11-11,9,31.283,DEN,@,SDG,L 7-19,,0,0,,0,0,0,,0,0,0,,,,,,4,176,44.00,0
89,1990,1990-11-18,10,31.290,DEN,,CHI,L 13-16,,0,0,,0,0,0,,0,0,0,,,,,,7,288,41.14,0
90,1990,1990-11-22,11,31.294,DEN,@,DET,L 27-40,,0,0,,0,0,0,,0,0,0,,,,,,3,127,42.33,0
91,1990,1990-12-02,12,31.304,DEN,,RAI,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,3,135,45.00,0
92,1990,1990-12-09,13,31.311,DEN,@,KAN,L 20-31,,0,0,,0,0,0,,0,0,0,,,,,,3,126,42.00,0
93,1990,1990-12-16,14,31.318,DEN,,SDG,W 20-10,,0,0,,0,0,0,,0,0,0,,,,,,5,279,55.80,0
94,1990,1990-12-23,15,31.325,DEN,@,SEA,L 12-17,,0,0,,0,0,0,,0,0,0,,,,,,5,207,41.40,0
95,1990,1990-12-30,16,31.332,DEN,,GNB,W 22-13,,0,0,,0,0,0,,0,0,0,,,,,,4,183,45.75,0
96,1991,1991-09-01,1,32.212,DEN,,CIN,W 45-14,,0,0,,0,0,0,,0,0,0,,,,,,2,110,55.00,0
97,1991,1991-09-08,2,32.219,DEN,@,RAI,L 13-16,,0,0,,0,0,0,,0,0,0,,,,,,5,182,36.40,0
98,1991,1991-09-15,3,32.226,DEN,,SEA,W 16-10,,0,0,,0,0,0,,0,0,0,,,,,,8,286,35.75,0
99,1991,1991-09-22,4,32.233,DEN,,SDG,W 27-19,,0,0,,0,0,0,,0,0,0,,,,,,3,108,36.00,0
100,1991,1991-09-29,5,32.240,DEN,@,MIN,W 13-6,,0,0,,0,0,0,,0,0,0,,,,,,5,173,34.60,0
101,1991,1991-10-06,6,32.247,DEN,@,HOU,L 14-42,,0,0,,0,0,0,,0,0,0,,,,,,4,178,44.50,1
102,1991,1991-10-20,7,32.261,DEN,,KAN,W 19-16,,0,0,,0,0,0,,0,0,0,,,,,,3,165,55.00,0
103,1991,1991-10-27,8,32.268,DEN,@,NWE,W 9-6,,0,0,,0,0,0,,0,0,0,,,,,,5,275,55.00,0
104,1991,1991-11-03,9,32.275,DEN,,PIT,W 20-13,,0,0,,0,0,0,,0,0,0,,,,,,4,188,47.00,0
105,1991,1991-11-10,10,32.282,DEN,,RAI,L 16-17,,0,0,,0,0,0,,0,0,0,,,,,,3,112,37.33,0
106,1991,1991-11-17,11,32.289,DEN,@,KAN,W 24-20,,1,0,0.00,0,0,0,,0,0,0,,,,,,6,270,45.00,0
107,1991,1991-11-24,12,32.296,DEN,@,SEA,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,3,110,36.67,0
108,1991,1991-12-01,13,32.303,DEN,,NWE,W 20-3,,0,0,,0,0,0,,0,0,0,,,,,,5,212,42.40,0
109,1991,1991-12-08,14,32.310,DEN,@,CLE,W 17-7,,0,0,,0,0,0,,0,0,0,,,,,,4,150,37.50,0
110,1991,1991-12-15,15,32.317,DEN,,PHO,W 24-19,,0,0,,0,0,0,,0,0,0,,,,,,4,177,44.25,0
111,1991,1991-12-22,16,32.324,DEN,@,SDG,W 17-14,,1,9,9.00,0,0,0,,0,0,0,,,,,,8,316,39.50,0
112,1992,1992-09-06,1,33.218,DEN,,RAI,W 17-13,,0,0,,0,0,0,,0,0,0,,,,,,5,219,43.80,0
113,1992,1992-09-13,2,33.225,DEN,,SDG,W 21-13,,0,0,,0,0,0,,0,0,0,,,,,,8,383,47.88,0
114,1992,1992-09-20,3,33.232,DEN,@,PHI,L 0-30,,0,0,,0,0,0,,0,0,0,,,,,,8,359,44.88,0
115,1992,1992-09-27,4,33.239,DEN,@,CLE,W 12-0,,0,0,,0,0,0,,0,0,0,,,,,,4,202,50.50,0
116,1992,1992-10-04,5,33.246,DEN,,KAN,W 20-19,,0,0,,0,0,0,,0,0,0,,,,,,3,139,46.33,0
117,1992,1992-10-12,6,33.254,DEN,@,WAS,L 3-34,,0,0,,0,0,0,,0,0,0,,,,,,9,379,42.11,0
118,1992,1992-10-18,7,33.260,DEN,,HOU,W 27-21,,0,0,,0,0,0,,0,0,,,,,,,0,0,,1
119,1993,1993-11-14,9,34.286,NYG,,WAS,W 20-6,,0,0,,0,0,0,,0,0,0,,,,,,5,236,47.20,0
120,1993,1993-11-21,10,34.293,NYG,@,PHI,W 7-3,,0,0,,0,0,0,,0,0,0,,,,,,7,316,45.14,0
121,1993,1993-11-28,11,34.300,NYG,,PHO,W 19-17,,0,0,,0,0,0,,0,0,0,,,,,,5,210,42.00,0
122,1993,1993-12-05,12,34.307,NYG,@,MIA,W 19-14,,0,0,,0,0,0,,0,0,0,,,,,,6,294,49.00,0
123,1993,1993-12-12,13,34.314,NYG,,IND,W 20-6,,0,0,,0,0,0,,0,0,0,,,,,,5,204,40.80,0
124,1993,1993-12-20,14,34.322,NYG,@,NOR,W 24-14,,0,0,,0,0,0,,0,0,0,,,,,,4,165,41.25,0
125,1993,1993-12-26,15,34.328,NYG,@,PHO,L 6-17,,0,0,,0,0,0,,0,0,0,,,,,,6,244,40.67,0
126,1993,1994-01-02,16,34.335,NYG,,DAL,L 13-16,,0,0,,0,0,0,,0,0,0,,,,,,6,213,35.50,0
127,1994,1994-09-04,1,35.215,NYG,,PHI,W 28-23,,0,0,,0,0,0,,0,0,0,,,,,,5,209,41.80,0
128,1994,1994-09-11,2,35.222,NYG,@,ARI,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,5,153,30.60,1
129,1994,1994-09-18,3,35.229,NYG,,WAS,W 31-23,,0,0,,0,0,0,,0,0,0,,,,,,3,131,43.67,0
130,1994,1994-10-02,4,35.243,NYG,@,NOR,L 22-27,,0,0,,0,0,0,,0,0,0,,,,,,6,295,49.17,0
131,1994,1994-10-10,5,35.251,NYG,,MIN,L 10-27,,0,0,,0,0,0,,0,0,0,,,,,,6,207,34.50,0
132,1994,1994-10-16,6,35.257,NYG,@,RAM,L 10-17,,0,0,,0,0,0,,0,0,0,,,,,,6,271,45.17,0
133,1994,1994-10-23,7,35.264,NYG,,PIT,L 6-10,,0,0,,0,0,0,,0,0,0,,,,,,9,361,40.11,0
134,1994,1994-10-30,8,35.271,NYG,,DET,L 25-28,,0,0,,0,0,0,,0,0,0,,,,,,4,177,44.25,0
135,1994,1994-11-07,9,35.279,NYG,@,DAL,L 10-38,,0,0,,0,0,0,,0,0,0,,,,,,6,289,48.17,0
136,1994,1994-11-13,10,35.285,NYG,,ARI,L 9-10,,0,0,,0,0,0,,0,0,0,,,,,,5,187,37.40,0
137,1994,1994-11-21,11,35.293,NYG,@,HOU,W 13-10,,0,0,,0,0,0,,0,0,0,,,,,,4,186,46.50,0
138,1994,1994-11-27,12,35.299,NYG,@,WAS,W 21-19,,0,0,,0,0,0,,0,0,0,,,,,,5,197,39.40,0
139,1994,1994-12-04,13,35.306,NYG,@,CLE,W 16-13,,0,0,,0,0,0,,0,0,0,,,,,,5,202,40.40,0
140,1994,1994-12-11,14,35.313,NYG,,CIN,W 27-20,,0,0,,0,0,0,,0,0,0,,,,,,5,188,37.60,1
141,1994,1994-12-18,15,35.320,NYG,@,PHI,W 16-13,,0,0,,0,0,0,,0,0,0,,,,,,6,234,39.00,0
142,1994,1994-12-24,16,35.326,NYG,,DAL,W 15-10,,0,0,,0,0,0,,0,0,0,,,,,,5,234,46.80,0
143,1995,1995-09-04,1,36.215,NYG,,DAL,L 0-35,,0,0,,0,0,0,,0,0,0,,,,,,5,219,43.80,0
144,1995,1995-09-10,2,36.221,NYG,@,KAN,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,6,236,39.33,0
145,1995,1995-09-17,3,36.228,NYG,@,GNB,L 6-14,,1,0,0.00,0,0,0,,0,0,0,,,,,,8,377,47.13,0
146,1995,1995-09-24,4,36.235,NYG,,NOR,W 45-29,,0,0,,0,0,0,,0,0,0,,,,,,2,69,34.50,0
147,1995,1995-10-01,5,36.242,NYG,@,SFO,L 6-20,,0,0,,0,0,0,,0,0,0,,,,,,3,109,36.33,0
148,1995,1995-10-08,6,36.249,NYG,,ARI,W 27-21,,0,0,,0,0,0,,0,0,0,,,,,,1,40,40.00,0
149,1995,1995-10-15,7,36.256,NYG,,PHI,L 14-17,,0,0,,0,0,0,,0,0,0,,,,,,8,327,40.88,0
150,1995,1995-10-29,8,36.270,NYG,@,WAS,W 24-15,,0,0,,0,0,0,,0,0,0,,,,,,6,246,41.00,0
151,1995,1995-11-05,9,36.277,NYG,@,SEA,L 28-30,,0,0,,0,0,0,,0,0,0,,,,,,5,238,47.60,0
152,1995,1995-11-12,10,36.284,NYG,,OAK,L 13-17,,0,0,,0,0,0,,0,0,0,,,,,,4,195,48.75,0
153,1995,1995-11-19,11,36.291,NYG,@,PHI,L 19-28,,0,0,,0,0,0,,0,0,0,,,,,,5,219,43.80,0
154,1995,1995-11-26,12,36.298,NYG,,CHI,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,4,140,35.00,0
155,1995,1995-11-30,13,36.302,NYG,@,ARI,W 10-6,,0,0,,0,0,0,,0,0,0,,,,,,5,216,43.20,0
156,1995,1995-12-10,14,36.312,NYG,,WAS,W 20-13,,0,0,,0,0,0,,0,0,0,,,,,,4,173,43.25,0
157,1995,1995-12-17,15,36.319,NYG,@,DAL,L 20-21,,0,0,,0,0,0,,0,0,0,,,,,,3,132,44.00,0
158,1995,1995-12-23,16,36.325,NYG,,SDG,L 17-27,,0,0,,0,0,0,,0,0,0,,,,,,3,127,42.33,0
159,1996,1996-09-01,1,37.213,NYG,,BUF,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,10,397,39.70,0
160,1996,1996-09-08,2,37.220,NYG,@,DAL,L 0-27,,0,0,,0,0,0,,0,0,0,,,,,,8,384,48.00,0
161,1996,1996-09-15,3,37.227,NYG,,WAS,L 10-31,,0,0,,0,0,0,,0,0,0,,,,,,4,179,44.75,0
162,1996,1996-09-22,4,37.234,NYG,@,NYJ,W 13-6,,0,0,,0,0,0,,0,0,0,,,,,,5,222,44.40,0
163,1996,1996-09-29,5,37.241,NYG,,MIN,W 15-10,,0,0,,0,0,0,,0,0,0,,,,,,6,229,38.17,0
164,1996,1996-10-13,6,37.255,NYG,,PHI,L 10-19,,0,0,,0,0,0,,0,0,0,,,,,,9,398,44.22,0
165,1996,1996-10-20,7,37.262,NYG,@,WAS,L 21-31,,0,0,,0,0,0,,0,0,0,,,,,,5,212,42.40,0
166,1996,1996-10-27,8,37.269,NYG,@,DET,W 35-7,,0,0,,0,0,0,,0,0,0,,,,,,6,255,42.50,0
167,1996,1996-11-03,9,37.276,NYG,,ARI,W 16-8,,0,0,,0,0,0,,0,0,0,,,,,,8,334,41.75,0
168,1996,1996-11-10,10,37.283,NYG,@,CAR,L 17-27,,0,0,,0,0,0,,0,0,0,,,,,,5,215,43.00,0
169,1996,1996-11-17,11,37.290,NYG,@,ARI,L 23-31,,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,0
170,1996,1996-11-24,12,37.297,NYG,,DAL,W 20-6,,0,0,,0,0,0,,0,0,0,,,,,,6,228,38.00,0
171,1996,1996-12-01,13,37.304,NYG,@,PHI,L 0-24,,0,0,,0,0,0,,0,0,0,,,,,,7,301,43.00,0
172,1996,1996-12-08,14,37.311,NYG,@,MIA,W 17-7,,0,0,,0,0,0,,0,0,0,,,,,,4,183,45.75,0
173,1996,1996-12-15,15,37.318,NYG,,NOR,L 3-17,,0,0,,0,0,0,,0,0,0,,,,,,9,342,38.00,0
174,1996,1996-12-21,16,37.324,NYG,,NWE,L 22-23,,0,0,,0,0,0,,0,0,0,,,,,,6,240,40.00,0
175,1997,1997-10-19,7,38.260,STL,,SEA,L 9-17,,0,0,,0,0,0,,0,0,0,,,,,,5,227,45.40,0
176,1997,1997-10-26,8,38.267,STL,,KAN,L 20-28,,0,0,,0,0,0,,0,0,0,,,,,,2,74,37.00,0
177,1997,1997-11-02,9,38.274,STL,@,ATL,L 31-34,,0,0,,0,0,0,,0,0,0,,,,,,4,169,42.25,0
178,1997,1997-11-09,10,38.281,STL,@,GNB,L 7-17,,0,0,,0,0,0,,0,0,0,,,,,,9,362,40.22,0
179,1997,1997-11-16,11,38.288,STL,,ATL,L 21-27,,0,0,,0,0,0,,0,0,0,,,,,,5,212,42.40,0
180,1997,1997-11-23,12,38.295,STL,,CAR,L 10-16,,0,0,,0,0,0,,0,0,0,,,,,,6,297,49.50,0
181,1997,1997-11-30,13,38.302,STL,@,WAS,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,7,313,44.71,0
182,1997,1997-12-07,14,38.309,STL,@,NOR,W 34-27,,0,0,,0,0,0,,0,0,0,,,,,,5,195,39.00,0
183,1997,1997-12-14,15,38.316,STL,,CHI,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,6,243,40.50,0
184,1997,1997-12-20,16,38.322,STL,@,CAR,W 30-18,,1,-3,-3.00,0,0,0,,0,0,0,,,,,,4,180,45.00,0
185,1998,1998-09-27,4,39.238,CHI,,MIN,L 28-31,,0,0,,0,0,0,,0,0,0,,0,0,,,6,250,41.67,0
186,1998,1998-10-04,5,39.245,CHI,,DET,W 31-27,,0,0,,0,0,0,,0,0,0,,0,0,,,4,177,44.25,0
187,1998,1998-10-11,6,39.252,CHI,@,ARI,L 7-20,,0,0,,0,0,0,,0,0,0,,0,0,,,5,236,47.20,0
188,1998,1998-10-18,7,39.259,CHI,,DAL,W 13-12,,0,0,,0,0,0,,0,0,0,,0,0,,,6,239,39.83,0
189,1998,1998-10-25,8,39.266,CHI,@,TEN,W 23-20,,0,0,,0,0,0,,0,0,0,,0,0,,,3,117,39.00,0
190,1998,1998-11-08,9,39.280,CHI,,STL,L 12-20,,0,0,,0,0,0,,0,0,0,,0,0,,,6,244,40.67,0
191,1998,1998-11-15,10,39.287,CHI,@,DET,L 3-26,,0,0,,0,0,0,,0,0,0,,0,0,,,3,127,42.33,0
192,1998,1998-11-22,11,39.294,CHI,@,ATL,L 13-20,,0,0,,0,0,0,,0,0,0,,0,0,,,4,178,44.50,0
193,1998,1998-11-29,12,39.301,CHI,,TAM,L 17-31,,0,0,,0,1,1,100.00,18,1,0,158.3,0,0,18.00,38.00,8,283,35.38,0
194,1998,1998-12-06,13,39.308,CHI,@,MIN,L 22-48,,0,0,,0,0,0,,0,0,0,,0,0,,,6,279,46.50,0
195,1998,1998-12-13,14,39.315,CHI,@,GNB,L 20-26,,0,0,,0,0,0,,0,0,0,,0,0,,,6,249,41.50,0
196,1998,1998-12-20,15,39.322,CHI,,BAL,W 24-3,,0,0,,0,0,0,,0,0,0,,0,0,,,5,178,35.60,0
197,1998,1998-12-27,16,39.329,CHI,,GNB,L 13-16,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,86,43.00,0
198,1999,1999-11-14,9,40.286,STL,,CAR,W 35-10,,0,0,,0,0,0,,0,0,0,,,,,,5,196,39.20,0
199,1999,1999-11-21,10,40.293,STL,@,SFO,W 23-7,,0,0,,0,0,0,,0,0,0,,,,,,5,190,38.00,0
200,1999,1999-11-28,11,40.300,STL,,NOR,W 43-12,,0,0,,0,0,0,,0,0,0,,,,,,5,224,44.80,0
201,1999,1999-12-05,12,40.307,STL,@,CAR,W 34-21,,0,0,,0,0,0,,0,0,0,,,,,,1,13,13.00,0
202,1999,1999-12-12,13,40.314,STL,@,NOR,W 30-14,,,,,,,,,,,,,,,,,,,,
