ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2003,2003-09-04,1,21.323,NYJ,@,WAS,L 13-16,*,,,
2,2003,2003-09-14,2,21.333,NYJ,,MIA,L 10-21,*,,,
3,2003,2003-09-21,3,21.340,NYJ,@,NWE,L 16-23,*,,,
4,2003,2003-09-28,4,21.347,NYJ,,DAL,L 6-17,*,,,
5,2003,2003-10-12,5,21.361,NYJ,,BUF,W 30-3,*,1.0,,
6,2003,2003-10-19,6,22.003,NYJ,@,HOU,W 19-14,*,,,
7,2003,2003-10-26,7,22.010,NYJ,@,PHI,L 17-24,*,,,
8,2003,2003-11-02,8,22.017,NYJ,,NYG,L 28-31,*,0.5,,
9,2003,2003-11-09,9,22.024,NYJ,@,OAK,W 27-24,*,,,
10,2003,2003-11-16,10,22.031,NYJ,@,IND,L 31-38,*,,,
11,2003,2003-11-23,11,22.038,NYJ,,JAX,W 13-10,*,,,
12,2003,2003-12-01,12,22.046,NYJ,,TEN,W 24-17,*,,,
13,2003,2003-12-07,13,22.052,NYJ,@,BUF,L 6-17,*,,,
14,2003,2003-12-14,14,22.059,NYJ,,PIT,W 6-0,*,,,
15,2003,2003-12-20,15,22.065,NYJ,,NWE,L 16-21,*,,,
16,2003,2003-12-28,16,22.073,NYJ,@,MIA,L 21-23,*,,,
17,2004,2004-09-12,1,22.332,NYJ,,CIN,W 31-24,*,,,
18,2004,2004-09-19,2,22.339,NYJ,@,SDG,W 34-28,*,0.5,,
19,2004,2004-10-03,3,22.353,NYJ,@,MIA,W 17-9,*,,,
20,2004,2004-10-10,4,22.360,NYJ,,BUF,W 16-14,*,,,
21,2004,2004-10-17,5,23.001,NYJ,,SFO,W 22-14,*,,,
22,2004,2004-10-24,6,23.008,NYJ,@,NWE,L 7-13,*,1.0,,
23,2004,2004-11-01,7,23.016,NYJ,,MIA,W 41-14,*,0.5,,
24,2004,2004-11-07,8,23.022,NYJ,@,BUF,L 17-22,*,,,
25,2004,2004-11-14,9,23.029,NYJ,,BAL,L 17-20,*,0.5,,
26,2004,2004-11-21,10,23.036,NYJ,@,CLE,W 10-7,*,,,
27,2004,2004-11-28,11,23.043,NYJ,@,ARI,W 13-3,*,,,
28,2004,2004-12-05,12,23.050,NYJ,,HOU,W 29-7,*,,,
29,2004,2004-12-12,13,23.057,NYJ,@,PIT,L 6-17,*,0.5,,
30,2004,2004-12-19,14,23.064,NYJ,,SEA,W 37-14,*,,,
31,2004,2004-12-26,15,23.071,NYJ,,NWE,L 7-23,*,,,
32,2004,2005-01-02,16,23.078,NYJ,@,STL,L 29-32,*,,,
33,2005,2005-09-11,1,23.330,NYJ,@,KAN,L 7-27,*,,,
