ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
72,2003,2003-11-02,8,26.085,IND,@,MIA,W 23-17,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,192,48.00,0
73,2003,2003-11-09,9,26.092,IND,@,JAX,L 23-28,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,139,34.75,0
74,2003,2003-11-16,10,26.099,IND,,NYJ,W 38-31,,1,21,21.00,1,0,0,,0,0,0,,,,,,,,,,,,1,6,3,123,41.00,0
75,2003,2003-11-23,11,26.106,IND,@,BUF,W 17-14,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,6,237,39.50,0
76,2003,2003-11-30,12,26.113,IND,,NWE,L 34-38,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,135,45.00,0
77,2003,2003-12-07,13,26.120,IND,@,TEN,W 29-27,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,144,36.00,0
78,2003,2003-12-14,14,26.127,IND,,ATL,W 38-7,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,161,40.25,0
79,2003,2003-12-21,15,26.134,IND,,DEN,L 17-31,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,164,41.00,1
80,2003,2003-12-28,16,26.141,IND,@,HOU,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,175,43.75,0
81,2004,2004-09-09,1,27.031,IND,@,NWE,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,82,41.00,0
82,2004,2004-09-19,2,27.041,IND,@,TEN,W 31-17,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,147,49.00,0
83,2004,2004-09-26,3,27.048,IND,,GNB,W 45-31,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,171,42.75,0
84,2004,2004-10-03,4,27.055,IND,@,JAX,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,144,48.00,0
85,2004,2004-10-10,5,27.062,IND,,OAK,W 35-14,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,156,52.00,0
86,2004,2004-10-24,6,27.076,IND,,JAX,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,144,48.00,0
87,2004,2004-10-31,7,27.083,IND,@,KAN,L 35-45,,1,2,2.00,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,178,44.50,0
88,2004,2004-11-08,8,27.091,IND,,MIN,W 31-28,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,123,41.00,0
89,2004,2004-11-14,9,27.097,IND,,HOU,W 49-14,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,123,41.00,0
90,2004,2004-11-21,10,27.104,IND,@,CHI,W 41-10,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,70,35.00,0
91,2004,2004-11-25,11,27.108,IND,@,DET,W 41-9,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,5,209,41.80,0
92,2004,2004-12-05,12,27.118,IND,,TEN,W 51-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2004,2004-12-12,13,27.125,IND,@,HOU,W 23-14,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,113,37.67,0
94,2004,2004-12-19,14,27.132,IND,,BAL,W 20-10,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,6,292,48.67,0
95,2004,2004-12-26,15,27.139,IND,,SDG,W 34-31,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,98,49.00,0
96,2004,2005-01-02,16,27.146,IND,@,DEN,L 14-33,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,8,393,49.13,0
97,2005,2005-09-11,1,28.033,IND,@,BAL,W 24-7,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,7,275,39.29,0
98,2005,2005-09-18,2,28.040,IND,,JAX,W 10-3,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,7,323,46.14,0
99,2005,2005-09-25,3,28.047,IND,,CLE,W 13-6,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,3,120,40.00,0
100,2005,2005-10-02,4,28.054,IND,@,TEN,W 31-10,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,2,111,55.50,0
101,2005,2005-10-09,5,28.061,IND,@,SFO,W 28-3,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,2,83,41.50,0
102,2005,2005-10-17,6,28.069,IND,,STL,W 45-28,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,1,36,36.00,0
103,2005,2005-10-23,7,28.075,IND,@,HOU,W 38-20,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
104,2005,2005-11-07,8,28.090,IND,@,NWE,W 40-21,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,1,49,49.00,0
105,2005,2005-11-13,9,28.096,IND,,HOU,W 31-17,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,3,137,45.67,0
106,2005,2005-11-20,10,28.103,IND,@,CIN,W 45-37,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,2,78,39.00,0
107,2005,2005-11-28,11,28.111,IND,,PIT,W 26-7,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,5,229,45.80,0
108,2005,2005-12-04,12,28.117,IND,,TEN,W 35-3,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,2,104,52.00,0
109,2005,2005-12-11,13,28.124,IND,@,JAX,W 26-18,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,,,0,0,3,139,46.33,0
110,2005,2005-12-18,14,28.131,IND,,SDG,L 17-26,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,6,270,45.00,0
111,2005,2005-12-24,15,28.137,IND,@,SEA,L 13-28,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,3,115,38.33,0
112,2005,2006-01-01,16,28.145,IND,,ARI,W 17-13,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,5,232,46.40,0
113,2006,2006-09-10,1,29.032,IND,@,NYG,W 26-21,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,102,51.00,0
114,2006,2006-09-17,2,29.039,IND,,HOU,W 43-24,,0,0,,0,0,0,,0,0,0,,,,,,,1,0.0,,,,0,0,1,45,45.00,0
115,2006,2006-09-24,3,29.046,IND,,JAX,W 21-14,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,7,303,43.29,0
116,2006,2006-10-01,4,29.053,IND,@,NYJ,W 31-28,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,186,46.50,0
117,2006,2006-10-08,5,29.060,IND,,TEN,W 14-13,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,6,278,46.33,0
118,2006,2006-10-22,6,29.074,IND,,WAS,W 36-22,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,94,47.00,0
119,2006,2006-10-29,7,29.081,IND,@,DEN,W 34-31,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,1,33,33.00,0
120,2006,2006-11-05,8,29.088,IND,@,NWE,W 27-20,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,1,29,29.00,0
121,2006,2006-11-12,9,29.095,IND,,BUF,W 17-16,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,142,47.33,0
122,2006,2006-11-19,10,29.102,IND,@,DAL,L 14-21,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,146,48.67,0
123,2006,2006-11-26,11,29.109,IND,,PHI,W 45-21,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,97,48.50,0
124,2006,2006-12-03,12,29.116,IND,@,TEN,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,105,35.00,0
125,2006,2006-12-10,13,29.123,IND,@,JAX,L 17-44,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,5,194,38.80,1
126,2006,2006-12-18,14,29.131,IND,,CIN,W 34-16,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,100,50.00,0
127,2006,2006-12-24,15,29.137,IND,@,HOU,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,1,55,55.00,0
128,2006,2006-12-31,16,29.144,IND,,MIA,W 27-22,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,176,44.00,0
129,2007,2007-09-06,1,30.028,IND,,NOR,W 41-10,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,166,41.50,0
130,2007,2007-09-16,2,30.038,IND,@,TEN,W 22-20,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,128,42.67,0
131,2007,2007-09-23,3,30.045,IND,@,HOU,W 30-24,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,173,57.67,0
132,2007,2007-09-30,4,30.052,IND,,DEN,W 38-20,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,60,30.00,0
133,2007,2007-10-07,5,30.059,IND,,TAM,W 33-14,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,1,33,33.00,0
134,2007,2007-10-22,6,30.074,IND,@,JAX,W 29-7,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,121,40.33,0
135,2007,2007-10-28,7,30.080,IND,@,CAR,W 31-7,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,165,41.25,0
136,2007,2007-11-04,8,30.087,IND,,NWE,L 20-24,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,160,53.33,0
137,2007,2007-11-11,9,30.094,IND,@,SDG,L 21-23,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,68,34.00,0
138,2007,2007-11-18,10,30.101,IND,,KAN,W 13-10,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,6,238,39.67,0
139,2007,2007-11-22,11,30.105,IND,@,ATL,W 31-13,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,174,43.50,0
140,2007,2007-12-02,12,30.115,IND,,JAX,W 28-25,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,76,38.00,0
141,2007,2007-12-09,13,30.122,IND,@,BAL,W 44-20,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,5,168,33.60,0
142,2007,2007-12-16,14,30.129,IND,@,OAK,W 21-14,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,123,41.00,0
143,2007,2007-12-23,15,30.136,IND,,HOU,W 38-15,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,70,35.00,0
144,2007,2007-12-30,16,30.143,IND,,TEN,L 10-16,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,5,258,51.60,0
145,2008,2008-09-07,1,31.029,IND,,CHI,L 13-29,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,98,49.00,0
146,2008,2008-09-14,2,31.036,IND,@,MIN,W 18-15,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,7,306,43.71,0
147,2008,2008-09-21,3,31.043,IND,,JAX,L 21-23,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,135,45.00,0
148,2008,2008-10-05,4,31.057,IND,@,HOU,W 31-27,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,150,50.00,0
149,2008,2008-10-12,5,31.064,IND,,BAL,W 31-3,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,6,251,41.83,0
150,2008,2008-10-19,6,31.071,IND,@,GNB,L 14-34,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,4,186,46.50,0
151,2008,2008-10-27,7,31.079,IND,@,TEN,L 21-31,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,111,37.00,0
152,2008,2008-11-02,8,31.085,IND,,NWE,W 18-15,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,163,54.33,0
153,2008,2008-11-09,9,31.092,IND,@,PIT,W 24-20,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,6,255,42.50,0
154,2008,2008-11-16,10,31.099,IND,,HOU,W 33-27,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,1,55,55.00,0
155,2008,2008-11-23,11,31.106,IND,@,SDG,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,121,40.33,0
156,2008,2008-11-30,12,31.113,IND,@,CLE,W 10-6,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,76,38.00,0
157,2008,2008-12-07,13,31.120,IND,,CIN,W 35-3,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,139,46.33,0
158,2008,2008-12-14,14,31.127,IND,,DET,W 31-21,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,3,139,46.33,0
159,2008,2008-12-18,15,31.131,IND,@,JAX,W 31-24,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,82,41.00,0
160,2008,2008-12-28,16,31.141,IND,,TEN,W 23-0,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,2,76,38.00,0
161,2009,2009-09-13,1,32.035,WAS,@,NYG,L 17-23,,1,8,8.00,1,0,0,,0,0,0,,0,,,,,,,,,,1,6,5,193,38.60,0
162,2009,2009-09-20,2,32.042,WAS,,STL,W 9-7,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,2,96,48.00,0
163,2009,2009-09-27,3,32.049,WAS,@,DET,L 14-19,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,5,229,45.80,0
164,2009,2009-10-04,4,32.056,WAS,,TAM,W 16-13,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,1,47,47.00,0
165,2009,2009-10-26,7,32.078,WAS,,PHI,L 17-27,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,7,302,43.14,0
166,2009,2009-11-15,9,32.098,WAS,,DEN,W 27-17,,0,0,,0,1,1,100.00,35,1,0,158.3,0,0,35.00,55.00,,,,,,,0,0,4,152,38.00,0
167,2009,2009-11-22,10,32.105,WAS,@,DAL,L 6-7,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,5,195,39.00,0
168,2009,2009-11-29,11,32.112,WAS,@,PHI,L 24-27,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,5,233,46.60,0
169,2009,2009-12-06,12,32.119,WAS,,NOR,L 30-33,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,1,51,51.00,0
170,2009,2009-12-13,13,32.126,WAS,@,OAK,W 34-13,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,5,233,46.60,0
171,2009,2009-12-21,14,32.134,WAS,,NYG,L 12-45,,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,,,,,,,0,0,4,171,42.75,0
172,2009,2009-12-27,15,32.140,WAS,,DAL,L 0-17,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,8,298,37.25,0
173,2009,2010-01-03,16,32.147,WAS,@,SDG,L 20-23,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,0,0,5,156,31.20,0
174,2010,2010-10-10,5,33.062,WAS,,GNB,W 16-13,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,8,357,44.63,0
175,2010,2010-10-17,6,33.069,WAS,,IND,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,6,277,46.17,0
176,2010,2010-10-24,7,33.076,WAS,@,CHI,W 17-14,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,7,233,33.29,0
