ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-10,1,22.232,BAL,@,TAM,W 27-0,*,0,0,0.0,,,1,60,0
2,2006,2006-09-17,2,22.239,BAL,,OAK,W 28-6,*,,,,,,,,
3,2006,2006-09-24,3,22.246,BAL,@,CLE,W 15-14,*,,,,,,,,
4,2006,2006-10-01,4,22.253,BAL,,SDG,W 16-13,*,,,,,,,,
5,2006,2006-10-09,5,22.261,BAL,@,DEN,L 3-13,*,,,,,,,,
6,2006,2006-10-15,6,22.267,BAL,,CAR,L 21-23,*,,,,,,,,
7,2006,2006-10-29,7,22.281,BAL,@,NOR,W 35-22,*,,,,,,,,
8,2006,2006-11-05,8,22.288,BAL,,CIN,W 26-20,*,,,,,,,,
9,2006,2006-11-12,9,22.295,BAL,@,TEN,W 27-26,*,,,,,,,,
10,2006,2006-11-19,10,22.302,BAL,,ATL,W 24-10,*,,,,,,,,
11,2006,2006-11-26,11,22.309,BAL,,PIT,W 27-0,*,,,,,,,,
12,2006,2006-11-30,12,22.313,BAL,@,CIN,L 7-13,*,,,,,,,,
13,2006,2006-12-10,13,22.323,BAL,@,KAN,W 20-10,*,,,,,,,,
14,2006,2006-12-17,14,22.330,BAL,,CLE,W 27-17,*,,,,,,,,
15,2006,2006-12-24,15,22.337,BAL,@,PIT,W 31-7,*,0,0,1.0,,,0,0,0
16,2006,2006-12-31,16,22.344,BAL,,BUF,W 19-7,*,,,,,,,,
17,2007,2007-09-10,1,23.232,BAL,@,CIN,L 20-27,*,,,,,,,,
18,2007,2007-09-16,2,23.238,BAL,,NYJ,W 20-13,*,,,,,,,,
19,2007,2007-09-23,3,23.245,BAL,,ARI,W 26-23,*,,,,,,,,
20,2007,2007-09-30,4,23.252,BAL,@,CLE,L 13-27,*,,,,,,,,
21,2007,2007-10-07,5,23.259,BAL,@,SFO,W 9-7,*,,,,,,,,
22,2007,2007-10-14,6,23.266,BAL,,STL,W 22-3,*,0,0,1.0,,,0,0,0
23,2007,2007-10-21,7,23.273,BAL,@,BUF,L 14-19,*,,,,,,,,
24,2007,2007-11-05,8,23.288,BAL,@,PIT,L 7-38,*,,,,,,,,
25,2007,2007-11-11,9,23.294,BAL,,CIN,L 7-21,*,,,,,,,,
26,2007,2007-11-18,10,23.301,BAL,,CLE,L 30-33,*,,,,,,,,
27,2007,2007-11-25,11,23.308,BAL,@,SDG,L 14-32,*,,,,,,,,
28,2007,2007-12-03,12,23.316,BAL,,NWE,L 24-27,*,0,0,1.0,,,0,0,0
29,2007,2007-12-09,13,23.322,BAL,,IND,L 20-44,*,,,,,,,,
30,2007,2007-12-16,14,23.329,BAL,@,MIA,L 16-22,*,,,,,,,,
31,2007,2007-12-23,15,23.336,BAL,@,SEA,L 6-27,*,0,0,1.0,,,0,0,0
32,2007,2007-12-30,16,23.343,BAL,,PIT,W 27-21,*,,,,,,,,
33,2008,2008-09-07,1,24.230,BAL,,CIN,W 17-10,*,0,0,0.0,2,1,0,0,0
34,2008,2008-09-21,2,24.244,BAL,,CLE,W 28-10,*,0,0,0.0,3,2,0,0,0
35,2008,2008-09-29,3,24.252,BAL,@,PIT,L 20-23,*,0,0,0.0,4,1,1,1,0
36,2008,2008-10-05,4,24.258,BAL,,TEN,L 10-13,*,0,0,0.0,1,0,0,0,0
37,2008,2008-10-12,5,24.265,BAL,@,IND,L 3-31,*,0,0,0.0,3,1,0,0,0
38,2008,2008-10-19,6,24.272,BAL,@,MIA,W 27-13,*,0,0,0.0,2,0,0,0,0
39,2008,2008-10-26,7,24.279,BAL,,OAK,W 29-10,*,0,0,1.0,2,1,0,0,0
40,2008,2008-11-02,8,24.286,BAL,@,CLE,W 37-27,*,0,0,0.0,2,1,0,0,0
41,2008,2008-11-09,9,24.293,BAL,@,HOU,W 41-13,*,0,0,0.0,1,0,1,0,0
42,2008,2008-11-16,10,24.300,BAL,@,NYG,L 10-30,*,0,0,0.0,5,2,0,0,0
43,2008,2008-11-23,11,24.307,BAL,,PHI,W 36-7,*,0,0,0.0,4,1,0,0,0
44,2008,2008-11-30,12,24.314,BAL,@,CIN,W 34-3,*,0,0,0.0,2,0,0,0,0
45,2008,2008-12-07,13,24.321,BAL,,WAS,W 24-10,*,0,0,0.0,4,0,0,0,0
46,2008,2008-12-14,14,24.328,BAL,,PIT,L 9-13,*,0,0,0.0,3,2,0,0,0
47,2008,2008-12-20,15,24.334,BAL,@,DAL,W 33-24,*,0,0,0.0,3,0,0,0,0
48,2008,2008-12-28,16,24.342,BAL,,JAX,W 27-7,*,0,0,0.0,2,0,0,7,0
49,2009,2009-09-13,1,25.235,BAL,,KAN,W 38-24,*,0,0,0.0,1,0,0,0,0
50,2009,2009-09-20,2,25.242,BAL,@,SDG,W 31-26,*,0,0,0.5,3,0,0,0,0
51,2009,2009-09-27,3,25.249,BAL,,CLE,W 34-3,*,0,0,0.0,2,1,0,0,0
52,2009,2009-10-04,4,25.256,BAL,@,NWE,L 21-27,*,0,0,0.0,3,0,0,0,0
53,2009,2009-10-11,5,25.263,BAL,,CIN,L 14-17,*,0,0,0.0,2,1,0,0,0
54,2009,2009-10-18,6,25.270,BAL,@,MIN,L 31-33,*,0,0,0.0,2,1,0,0,0
55,2009,2009-11-01,7,25.284,BAL,,DEN,W 30-7,*,0,0,0.0,1,2,0,0,0
56,2009,2009-11-22,10,25.305,BAL,,IND,L 15-17,*,0,0,0.0,2,0,0,0,0
57,2009,2009-11-29,11,25.312,BAL,,PIT,W 20-17,*,0,0,0.0,0,4,0,0,0
58,2009,2009-12-07,12,25.320,BAL,@,GNB,L 14-27,*,0,0,0.0,3,0,0,0,0
59,2009,2009-12-13,13,25.326,BAL,,DET,W 48-3,*,,,,,,,,
60,2009,2009-12-20,14,25.333,BAL,,CHI,W 31-7,*,0,0,0.0,4,0,0,0,0
61,2009,2009-12-27,15,25.340,BAL,@,PIT,L 20-23,,0,0,1.0,3,0,0,0,0
62,2009,2010-01-03,16,25.347,BAL,@,OAK,W 21-13,*,0,0,0.0,0,1,0,0,0
63,2010,2010-09-13,1,26.235,BAL,@,NYJ,W 10-9,*,0,0,1.0,3,1,0,0,0
64,2010,2010-09-19,2,26.241,BAL,@,CIN,L 10-15,*,0,0,0.0,5,3,0,0,0
65,2010,2010-09-26,3,26.248,BAL,,CLE,W 24-17,*,0,0,0.0,3,0,0,0,0
66,2010,2010-10-03,4,26.255,BAL,@,PIT,W 17-14,*,0,0,1.0,8,3,0,0,0
67,2010,2010-10-10,5,26.262,BAL,,DEN,W 31-17,,0,0,0.0,3,0,0,0,0
68,2010,2010-10-17,6,26.269,BAL,@,NWE,L 20-23,*,0,0,2.0,5,2,0,0,0
69,2010,2010-10-24,7,26.276,BAL,,BUF,W 37-34,*,0,0,0.0,1,2,0,0,0
70,2010,2010-11-07,8,26.290,BAL,,MIA,W 26-10,*,0,0,1.0,4,0,0,0,0
71,2010,2010-11-11,9,26.294,BAL,@,ATL,L 21-26,*,0,0,0.0,2,1,0,0,0
72,2010,2010-11-21,10,26.304,BAL,@,CAR,W 37-13,*,0,0,0.0,1,1,0,0,0
73,2010,2010-11-28,11,26.311,BAL,,TAM,W 17-10,*,0,0,0.0,1,1,0,0,0
74,2010,2010-12-05,12,26.318,BAL,,PIT,L 10-13,*,0,0,0.5,3,1,0,0,0
75,2010,2010-12-13,13,26.326,BAL,@,HOU,W 34-28,*,0,0,0.0,3,0,0,0,0
76,2010,2010-12-19,14,26.332,BAL,,NOR,W 30-24,*,0,0,0.0,2,1,0,0,0
77,2010,2010-12-26,15,26.339,BAL,@,CLE,W 20-10,*,0,0,0.0,2,0,0,0,0
78,2010,2011-01-02,16,26.346,BAL,,CIN,W 13-7,*,0,0,0.0,1,0,0,0,0
79,2011,2011-09-11,1,27.233,BAL,,PIT,W 35-7,*,0,0,0.0,2,2,0,0,0
80,2011,2011-09-18,2,27.240,BAL,@,TEN,L 13-26,*,0,0,0.0,4,2,0,0,0
81,2011,2011-09-25,3,27.247,BAL,@,STL,W 37-7,*,0,6,0.0,1,0,0,0,0
82,2011,2011-10-02,4,27.254,BAL,,NYJ,W 34-17,*,0,0,1.0,2,0,0,0,0
83,2011,2011-10-16,5,27.268,BAL,,HOU,W 29-14,*,0,0,1.0,6,2,0,0,0
84,2011,2011-10-24,6,27.276,BAL,@,JAX,L 7-12,*,0,0,1.0,1,2,0,0,0
85,2011,2011-10-30,7,27.282,BAL,,ARI,W 30-27,*,0,0,0.0,4,0,0,0,0
86,2011,2011-11-06,8,27.289,BAL,@,PIT,W 23-20,*,0,0,0.0,1,1,0,0,0
87,2011,2011-11-13,9,27.296,BAL,@,SEA,L 17-22,*,0,0,0.0,3,8,0,0,0
88,2011,2011-11-20,10,27.303,BAL,,CIN,W 31-24,*,0,0,0.0,0,1,0,0,0
89,2011,2011-11-24,11,27.307,BAL,,SFO,W 16-6,*,0,0,2.0,4,0,0,0,0
90,2011,2011-12-04,12,27.317,BAL,@,CLE,W 24-10,*,0,0,0.0,1,1,0,0,0
