ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2001,2001-09-09,1,23.030,IND,@,NYJ,W 45-24,,
2,2001,2001-09-23,2,23.044,IND,,BUF,W 42-26,,
3,2001,2001-09-30,3,23.051,IND,@,NWE,L 13-44,,
4,2001,2001-10-14,4,23.065,IND,,OAK,L 18-23,,
5,2001,2001-10-21,5,23.072,IND,,NWE,L 17-38,,
6,2001,2001-10-25,6,23.076,IND,@,KAN,W 35-28,,
7,2001,2001-11-04,7,23.086,IND,@,BUF,W 30-14,,0.5
8,2001,2001-11-11,8,23.093,IND,,MIA,L 24-27,,
9,2001,2001-11-18,9,23.100,IND,@,NOR,L 20-34,,
10,2001,2001-12-10,12,23.122,IND,@,MIA,L 6-41,,
11,2001,2001-12-16,13,23.128,IND,,ATL,W 41-27,,
12,2001,2001-12-23,14,23.135,IND,,NYJ,L 28-29,,
13,2001,2001-12-30,15,23.142,IND,@,STL,L 17-42,,
14,2001,2002-01-06,16,23.149,IND,,DEN,W 29-10,,
15,2002,2002-09-08,1,24.029,IND,@,JAX,W 28-25,*,
16,2002,2002-09-15,2,24.036,IND,,MIA,L 13-21,*,
17,2002,2002-09-22,3,24.043,IND,@,HOU,W 23-3,*,
18,2002,2002-10-27,7,24.078,IND,@,WAS,L 21-26,*,
19,2002,2002-11-03,8,24.085,IND,,TEN,L 15-23,,
20,2002,2002-11-10,9,24.092,IND,@,PHI,W 35-13,,
21,2003,2003-09-07,1,25.028,IND,@,CLE,W 9-6,,
22,2003,2003-09-14,2,25.035,IND,,TEN,W 33-7,,
23,2003,2003-09-21,3,25.042,IND,,JAX,W 23-13,,
24,2003,2003-09-28,4,25.049,IND,@,NOR,W 55-21,,
25,2003,2003-10-06,5,25.057,IND,@,TAM,W 38-35,,
26,2003,2003-10-12,6,25.063,IND,,CAR,L 20-23,,
27,2003,2003-10-26,7,25.077,IND,,HOU,W 30-21,,
28,2003,2003-11-02,8,25.084,IND,@,MIA,W 23-17,,
29,2003,2003-11-09,9,25.091,IND,@,JAX,L 23-28,,
30,2003,2003-11-16,10,25.098,IND,,NYJ,W 38-31,,
31,2003,2003-11-30,12,25.112,IND,,NWE,L 34-38,,
32,2003,2003-12-21,15,25.133,IND,,DEN,L 17-31,,
33,2004,2004-09-19,2,26.040,IND,@,TEN,W 31-17,*,
34,2004,2004-09-26,3,26.047,IND,,GNB,W 45-31,*,
35,2004,2004-10-03,4,26.054,IND,@,JAX,W 24-17,*,
36,2004,2004-10-10,5,26.061,IND,,OAK,W 35-14,*,
37,2004,2004-10-24,6,26.075,IND,,JAX,L 24-27,,
38,2004,2004-11-14,9,26.096,IND,,HOU,W 49-14,,
39,2004,2004-11-21,10,26.103,IND,@,CHI,W 41-10,,
40,2004,2004-11-25,11,26.107,IND,@,DET,W 41-9,,
41,2004,2004-12-05,12,26.117,IND,,TEN,W 51-24,,
42,2004,2004-12-12,13,26.124,IND,@,HOU,W 23-14,,
43,2004,2004-12-19,14,26.131,IND,,BAL,W 20-10,,
44,2004,2004-12-26,15,26.138,IND,,SDG,W 34-31,,
45,2004,2005-01-02,16,26.145,IND,@,DEN,L 14-33,,
