ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1994,1994-09-04,1,24.025,IND,,HOU,W 45-21,,0,0,,0,0.0%,,0,0,,0
2,1994,1994-09-11,2,24.032,IND,@,TAM,L 10-24,,0,0,,0,0.0%,,0,0,,0
3,1994,1994-09-18,3,24.039,IND,@,PIT,L 21-31,,0,0,,0,0.0%,,0,0,,0
4,1994,1994-09-25,4,24.046,IND,,CLE,L 14-21,1,1,6,6.00,0,100.0%,6.00,0,0,,0
5,1994,1994-10-02,5,24.053,IND,,SEA,W 17-15,0,0,0,,0,0.0%,,1,9,9.00,0
6,1994,1994-10-09,6,24.060,IND,@,NYJ,L 6-16,,0,0,,0,0.0%,,0,0,,0
7,1994,1994-10-16,7,24.067,IND,@,BUF,W 27-17,,0,0,,0,0.0%,,0,0,,0
8,1994,1994-10-23,8,24.074,IND,,WAS,L 27-41,0,0,0,,0,0.0%,,0,0,,0
9,1994,1994-10-30,9,24.081,IND,,NYJ,W 28-25,0,0,0,,0,0.0%,,1,14,14.00,0
