ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2010,2010-09-19,2,23.023,CAR,,TAM,L 7-20,*,5,2,18,9.00,0,40.0%,3.60,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2010,2010-09-26,3,23.030,CAR,,CIN,L 7-20,*,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2010,2010-10-03,4,23.037,CAR,@,NOR,L 14-16,*,6,2,37,18.50,0,33.3%,6.17,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2010,2010-10-10,5,23.044,CAR,,CHI,L 6-23,*,6,3,32,10.67,0,50.0%,5.33,1,-6,-6.00,0,0,0,,0,0,0,0.0,0,0
5,2010,2010-10-24,6,23.058,CAR,,SFO,W 23-20,*,9,8,125,15.63,2,88.9%,13.89,0,0,,0,0,0,,0,2,12,0.0,0,0
6,2010,2010-10-31,7,23.065,CAR,@,STL,L 10-20,*,3,0,0,,0,0.0%,0.00,1,-11,-11.00,0,0,0,,0,0,0,0.0,0,0
7,2010,2010-11-07,8,23.072,CAR,,NOR,L 3-34,*,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,0,0,0.0,0,0
8,2010,2010-11-14,9,23.079,CAR,@,TAM,L 16-31,*,3,3,42,14.00,0,100.0%,14.00,0,0,,0,2,35,17.50,0,0,0,0.0,0,0
9,2010,2010-11-21,10,23.086,CAR,,BAL,L 13-37,*,4,2,92,46.00,1,50.0%,23.00,0,0,,0,0,0,,0,1,6,0.0,0,0
10,2010,2010-11-28,11,23.093,CAR,@,CLE,L 23-24,,0,0,0,,0,0.0%,,0,0,,0,5,82,16.40,0,0,0,0.0,0,0
11,2010,2010-12-05,12,23.100,CAR,@,SEA,L 14-31,,3,2,16,8.00,0,66.7%,5.33,0,0,,0,1,28,28.00,0,0,0,0.0,0,0
12,2010,2010-12-12,13,23.107,CAR,,ATL,L 10-31,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,0.0,1,0
13,2010,2010-12-19,14,23.114,CAR,,ARI,W 19-12,*,3,3,32,10.67,0,100.0%,10.67,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2010,2010-12-23,15,23.118,CAR,@,PIT,L 3-27,*,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,0.0,1,0
15,2010,2011-01-02,16,23.128,CAR,@,ATL,L 10-31,*,8,4,33,8.25,0,50.0%,4.13,1,19,19.00,0,1,14,14.00,0,0,0,0.0,1,0
16,2012,2012-11-11,9,25.076,CAR,,DEN,L 14-36,,,,,,,0.0%,,,,,,,,,,,,,,
17,2012,2012-12-09,13,25.104,CAR,,ATL,W 30-20,,,,,,,0.0%,,,,,,,,,,,,,,
