ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1987,1987-10-04,3,23.322,DAL,@,NYJ,W 38-24,*,6,14,42.86,139,3,1,89.0,2,7,9.93,11.00,3,3,1.00,0
2,1987,1987-10-11,4,23.329,DAL,,PHI,W 41-22,*,8,14,57.14,152,1,0,118.7,1,8,10.86,12.29,2,5,2.50,0
3,1987,1987-10-19,5,23.337,DAL,,WAS,L 7-13,,0,0,,0,0,0,,0,,,,0,0,,0
4,1988,1988-11-06,10,24.356,DAL,@,NYG,L 21-29,,19,37,51.35,189,3,0,93.2,1,10,5.11,6.73,1,9,9.00,0
5,1988,1988-11-13,11,24.363,DAL,,MIN,L 3-43,*,10,28,35.71,93,0,4,6.1,6,44,3.32,-3.11,3,10,3.33,0
6,1988,1988-11-20,12,25.004,DAL,,CIN,L 24-38,*,4,13,30.77,32,0,1,8.2,2,26,2.46,-1.00,2,15,7.50,0
