ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1995,1995-09-03,1,23.087,DET,@,PIT,L 20-23,,,0,0,,0,0.0%,,0,0,,0,,
2,1995,1995-09-10,2,23.094,DET,@,MIN,L 10-20,,,0,0,,0,0.0%,,0,0,,0,,
3,1995,1995-09-17,3,23.101,DET,,ARI,L 17-20,,,0,0,,0,0.0%,,0,0,,0,,
4,1995,1995-09-25,4,23.109,DET,,SFO,W 27-24,,,0,0,,0,0.0%,,0,0,,0,,
5,1995,1995-10-08,5,23.122,DET,,CLE,W 38-20,,,0,0,,0,0.0%,,0,0,,0,,
6,1995,1995-10-15,6,23.129,DET,@,GNB,L 21-30,,,0,0,,0,0.0%,,0,0,,0,,
7,1995,1995-10-22,7,23.136,DET,@,WAS,L 30-36,,4,3,24,8.00,0,75.0%,6.00,1,14,14.00,0,0,0
8,1995,1995-10-29,8,23.143,DET,,GNB,W 24-16,,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0
9,1995,1995-11-05,9,23.150,DET,@,ATL,L 22-34,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
10,1995,1995-11-12,10,23.157,DET,,TAM,W 27-24,,2,1,17,17.00,1,50.0%,8.50,0,0,,0,1,6
11,1995,1995-11-19,11,23.164,DET,@,CHI,W 24-17,,2,2,36,18.00,0,100.0%,18.00,0,0,,0,0,0
12,1995,1995-11-23,12,23.168,DET,,MIN,W 44-38,,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0
13,1995,1995-12-04,13,23.179,DET,,CHI,W 27-7,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
14,1995,1995-12-10,14,23.185,DET,@,HOU,W 24-17,,1,0,0,,0,0.0%,0.00,0,0,,0,,
15,1995,1995-12-17,15,23.192,DET,,JAX,W 44-0,,2,2,32,16.00,0,100.0%,16.00,0,0,,0,0,0
16,1995,1995-12-23,16,23.198,DET,@,TAM,W 37-10,,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0
17,1996,1996-09-01,1,24.085,DET,@,MIN,L 13-17,,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0
18,1996,1996-09-08,2,24.092,DET,,TAM,W 21-6,,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0
19,1996,1996-09-15,3,24.099,DET,@,PHI,L 17-24,,,0,0,,0,0.0%,,,,,,,
20,1996,1996-09-22,4,24.106,DET,,CHI,W 35-16,,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0
21,1997,1997-08-31,1,25.084,DET,,ATL,W 28-17,,4,0,0,,0,0.0%,0.00,,,,,,
22,1997,1997-09-07,2,25.091,DET,,TAM,L 17-24,,7,7,49,7.00,0,100.0%,7.00,0,0,,0,0,0
23,1997,1997-09-14,3,25.098,DET,@,CHI,W 32-7,,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0
24,1997,1997-09-28,5,25.112,DET,,GNB,W 26-15,,,0,0,,0,0.0%,,,,,,,
25,1997,1997-10-05,6,25.119,DET,@,BUF,L 13-22,,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
26,1997,1997-10-12,7,25.126,DET,@,TAM,W 27-9,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
27,1997,1997-11-02,9,25.147,DET,@,GNB,L 10-20,,9,5,29,5.80,0,55.6%,3.22,0,0,,0,0,0
28,1997,1997-11-09,10,25.154,DET,@,WAS,L 7-30,,4,1,3,3.00,0,25.0%,0.75,0,0,,0,0,0
29,1997,1997-11-16,11,25.161,DET,,MIN,W 38-15,,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0
30,1997,1997-11-23,12,25.168,DET,,IND,W 32-10,,3,3,43,14.33,0,100.0%,14.33,0,0,,0,0,0
31,1997,1997-11-27,13,25.172,DET,,CHI,W 55-20,,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0
32,1997,1997-12-07,14,25.182,DET,@,MIA,L 30-33,,3,2,32,16.00,0,66.7%,10.67,0,0,,0,0,0
33,1997,1997-12-14,15,25.189,DET,@,MIN,W 14-13,,2,0,0,,0,0.0%,0.00,,,,,,
34,1997,1997-12-21,16,25.196,DET,,NYJ,W 13-10,,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0
35,1998,1998-10-25,7,26.139,DET,,MIN,L 13-34,,2,2,40,20.00,0,100.0%,20.00,0,0,,0,0,0
36,1998,1998-11-01,8,26.146,DET,,ARI,L 15-17,,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0
37,1998,1998-11-08,9,26.153,DET,@,PHI,L 9-10,,3,2,43,21.50,0,66.7%,14.33,0,0,,0,0,0
38,1998,1998-11-15,10,26.160,DET,,CHI,W 26-3,,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0
39,1998,1998-11-22,11,26.167,DET,@,TAM,W 28-25,,,,,,,0.0%,,,,,,,
40,1998,1998-11-26,12,26.171,DET,,PIT,W 19-16,,,,,,,0.0%,,,,,,,
