ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
23,1980,1980-10-19,7,23.285,SFO,,RAM,L 17-31,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
24,1980,1980-10-26,8,23.292,SFO,,TAM,L 23-24,6,42,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
25,1980,1980-11-02,9,23.299,SFO,@,DET,L 13-17,6,54,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
26,1980,1980-11-09,10,23.306,SFO,@,GNB,L 16-23,4,50,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
27,1980,1980-11-16,11,23.313,SFO,@,MIA,L 13-17,7,72,10.29,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
28,1980,1980-11-23,12,23.320,SFO,,NYG,W 12-0,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
29,1980,1980-11-30,13,23.327,SFO,,NWE,W 21-17,5,32,6.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
30,1980,1980-12-07,14,23.334,SFO,,NOR,W 38-35,6,155,25.83,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
31,1980,1980-12-14,15,23.341,SFO,@,ATL,L 10-35,9,90,10.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
32,1980,1980-12-21,16,23.348,SFO,,BUF,L 13-18,4,37,9.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
33,1981,1981-09-06,1,24.241,SFO,@,DET,L 17-24,5,57,11.40,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
34,1981,1981-09-13,2,24.248,SFO,,CHI,W 28-17,6,81,13.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
35,1981,1981-09-20,3,24.255,SFO,@,ATL,L 17-34,9,77,8.56,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
36,1981,1981-09-27,4,24.262,SFO,,NOR,W 21-14,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
37,1981,1981-10-04,5,24.269,SFO,@,WAS,W 30-17,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
38,1981,1981-10-11,6,24.276,SFO,,DAL,W 45-14,4,135,33.75,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
39,1981,1981-10-18,7,24.283,SFO,@,GNB,W 13-3,6,55,9.17,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
40,1981,1981-10-25,8,24.290,SFO,,RAM,W 20-17,8,109,13.63,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
41,1981,1981-11-01,9,24.297,SFO,@,PIT,W 17-14,7,80,11.43,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
42,1981,1981-11-08,10,24.304,SFO,,ATL,W 17-14,7,128,18.29,0,1,9,9.00,0,0,0,,0,0,0,,0,,,,0,0
43,1981,1981-11-15,11,24.311,SFO,,CLE,L 12-15,6,52,8.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
44,1981,1981-11-22,12,24.318,SFO,@,RAM,W 33-31,4,59,14.75,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
45,1981,1981-11-29,13,24.325,SFO,,NYG,W 17-10,7,87,12.43,0,1,5,5.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
46,1981,1981-12-06,14,24.332,SFO,@,CIN,W 21-3,6,78,13.00,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
47,1981,1981-12-13,15,24.339,SFO,,HOU,W 28-6,5,35,7.00,1,1,18,18.00,0,0,0,,0,0,0,,0,,,,1,6
48,1981,1981-12-20,16,24.346,SFO,@,NOR,W 21-17,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
49,1982,1982-09-12,1,25.247,SFO,,RAI,L 17-23,6,106,17.67,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
50,1982,1982-09-19,2,25.254,SFO,@,DEN,L 21-24,9,127,14.11,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
51,1982,1982-11-21,3,25.317,SFO,@,STL,W 31-20,6,103,17.17,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
52,1982,1982-11-28,4,25.324,SFO,,NOR,L 20-23,6,90,15.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
53,1982,1982-12-02,5,25.328,SFO,@,RAM,W 30-24,5,93,18.60,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
54,1982,1982-12-11,6,25.337,SFO,,SDG,L 37-41,12,135,11.25,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
55,1982,1982-12-19,7,25.345,SFO,,ATL,L 7-17,8,101,12.63,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
56,1982,1982-12-26,8,25.352,SFO,@,KAN,W 26-13,4,104,26.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
57,1982,1983-01-02,9,25.359,SFO,,RAM,L 20-21,4,54,13.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
58,1983,1983-09-03,1,26.238,SFO,,PHI,L 17-22,4,57,14.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
59,1983,1983-09-08,2,26.243,SFO,@,MIN,W 48-17,3,44,14.67,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
60,1983,1983-09-18,3,26.253,SFO,@,STL,W 42-27,4,36,9.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
61,1983,1983-09-25,4,26.260,SFO,,ATL,W 24-20,7,66,9.43,2,1,7,7.00,0,0,0,,0,0,0,,0,,,,2,12
62,1983,1983-10-02,5,26.267,SFO,@,NWE,W 33-13,6,46,7.67,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
63,1983,1983-10-09,6,26.274,SFO,,RAM,L 7-10,9,81,9.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
64,1983,1983-10-16,7,26.281,SFO,@,NOR,W 32-13,3,36,12.00,0,1,2,2.00,0,0,0,,0,0,0,,0,,,,0,0
65,1983,1983-10-23,8,26.288,SFO,@,RAM,W 45-35,5,88,17.60,2,0,0,,0,0,0,,0,0,0,,0,,,,2,12
66,1983,1983-10-30,9,26.295,SFO,,NYJ,L 13-27,4,29,7.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
67,1983,1983-11-06,10,26.302,SFO,,MIA,L 17-20,1,39,39.00,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
68,1983,1983-11-13,11,26.309,SFO,,NOR,W 27-0,6,87,14.50,1,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,6
69,1983,1983-11-20,12,26.316,SFO,@,ATL,L 24-28,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
70,1983,1983-11-27,13,26.323,SFO,@,CHI,L 3-13,3,22,7.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
71,1983,1983-12-04,14,26.330,SFO,,TAM,W 35-21,6,90,15.00,0,1,9,9.00,0,0,0,,0,0,0,,0,,,,0,0
72,1983,1983-12-11,15,26.337,SFO,@,BUF,W 23-10,5,71,14.20,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
73,1983,1983-12-19,16,26.345,SFO,,DAL,W 42-17,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
74,1984,1984-09-02,1,27.238,SFO,@,DET,W 30-27,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
75,1984,1984-09-10,2,27.246,SFO,,WAS,W 37-31,5,105,21.00,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
76,1984,1984-09-16,3,27.252,SFO,,NOR,W 30-20,1,12,12.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
77,1984,1984-09-23,4,27.259,SFO,@,PHI,W 21-9,3,84,28.00,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
78,1984,1984-09-30,5,27.266,SFO,,ATL,W 14-5,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
79,1984,1984-10-08,6,27.274,SFO,@,NYG,W 31-10,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
80,1984,1984-10-14,7,27.280,SFO,,PIT,L 17-20,5,67,13.40,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
81,1984,1984-10-21,8,27.287,SFO,@,HOU,W 34-21,5,127,25.40,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
82,1984,1984-10-28,9,27.294,SFO,@,RAM,W 33-0,4,90,22.50,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
83,1984,1984-11-04,10,27.301,SFO,,CIN,W 23-17,7,124,17.71,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
84,1984,1984-11-11,11,27.308,SFO,@,CLE,W 41-7,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
85,1984,1984-11-18,12,27.315,SFO,,TAM,W 24-17,5,56,11.20,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
86,1984,1984-11-25,13,27.322,SFO,@,NOR,W 35-3,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
87,1984,1984-12-02,14,27.329,SFO,@,ATL,W 35-17,2,12,6.00,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
88,1984,1984-12-08,15,27.335,SFO,,MIN,W 51-7,3,73,24.33,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
89,1984,1984-12-14,16,27.341,SFO,,RAM,W 19-16,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
90,1985,1985-09-08,1,28.243,SFO,@,MIN,L 21-28,3,49,16.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
91,1985,1985-09-15,2,28.250,SFO,,ATL,W 35-16,4,31,7.75,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
92,1985,1985-09-22,3,28.257,SFO,@,RAI,W 34-10,2,34,17.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
93,1985,1985-09-29,4,28.264,SFO,,NOR,L 17-20,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
94,1985,1985-10-06,5,28.271,SFO,@,ATL,W 38-17,6,80,13.33,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
95,1985,1985-10-13,6,28.278,SFO,,CHI,L 10-26,4,41,10.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
96,1985,1985-10-20,7,28.285,SFO,@,DET,L 21-23,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
97,1985,1985-10-27,8,28.292,SFO,@,RAM,W 28-14,3,29,9.67,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
98,1985,1985-11-03,9,28.299,SFO,,PHI,W 24-13,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
99,1985,1985-11-11,10,28.307,SFO,@,DEN,L 16-17,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
100,1985,1985-11-17,11,28.313,SFO,,KAN,W 31-3,3,77,25.67,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
101,1985,1985-11-25,12,28.321,SFO,,SEA,W 19-6,4,42,10.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
102,1985,1985-12-01,13,28.327,SFO,@,WAS,W 35-8,3,21,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
103,1985,1985-12-09,14,28.335,SFO,,RAM,L 20-27,1,7,7.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
104,1985,1985-12-15,15,28.341,SFO,@,NOR,W 31-19,4,61,15.25,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
105,1985,1985-12-22,16,28.348,SFO,,DAL,W 31-16,5,99,19.80,2,0,0,,0,0,0,,0,0,0,,,,,,2,12
106,1986,1986-09-07,1,29.242,SFO,@,TAM,W 31-7,7,100,14.29,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
107,1986,1986-09-14,2,29.249,SFO,@,RAM,L 13-16,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
108,1986,1986-09-21,3,29.256,SFO,,NOR,W 26-17,7,100,14.29,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
109,1986,1986-09-28,4,29.263,SFO,@,MIA,W 31-16,4,41,10.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
110,1986,1986-10-05,5,29.270,SFO,,IND,W 35-14,5,47,9.40,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
111,1986,1986-10-12,6,29.277,SFO,,MIN,L 24-27,3,63,21.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
112,1986,1986-10-19,7,29.284,SFO,@,ATL,T 10-10,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
113,1986,1986-10-26,8,29.291,SFO,@,GNB,W 31-17,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
114,1986,1986-11-02,9,29.298,SFO,@,NOR,L 10-23,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
115,1986,1986-11-09,10,29.305,SFO,,STL,W 43-17,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
116,1986,1986-11-17,11,29.313,SFO,@,WAS,L 6-14,8,99,12.38,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
117,1986,1986-11-23,12,29.319,SFO,,ATL,W 20-0,4,83,20.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
118,1986,1986-12-01,13,29.327,SFO,,NYG,L 17-21,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
119,1986,1986-12-07,14,29.333,SFO,,NYJ,W 24-10,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
120,1986,1986-12-14,15,29.340,SFO,@,NWE,W 29-24,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
121,1986,1986-12-19,16,29.345,SFO,,RAM,W 24-14,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
122,1987,1987-09-13,1,30.248,SFO,@,PIT,L 17-30,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
123,1987,1987-09-20,2,30.255,SFO,@,CIN,W 27-26,0,0,,0,,,,,,,,,,,,,,,,,
124,1987,1987-10-11,4,30.276,SFO,@,ATL,W 25-17,2,27,13.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
125,1987,1987-10-18,5,30.283,SFO,,STL,W 34-28,9,99,11.00,2,0,0,,0,0,0,,0,0,0,,,,,,2,12
126,1987,1987-10-25,6,30.290,SFO,@,NOR,W 24-22,0,0,,0,,,,,,,,,,,,,,,,,
127,1987,1987-11-01,7,30.297,SFO,@,RAM,W 31-10,0,0,,0,,,,,,,,,,,,,,,,,
128,1987,1987-11-08,8,30.304,SFO,,HOU,W 27-20,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
129,1987,1987-11-15,9,30.311,SFO,,NOR,L 24-26,0,0,,0,,,,,,,,,,,,,,,,,
130,1987,1987-11-22,10,30.318,SFO,@,TAM,W 24-10,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
131,1987,1987-11-29,11,30.325,SFO,,CLE,W 38-24,3,57,19.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
132,1987,1987-12-06,12,30.332,SFO,@,GNB,W 23-12,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
133,1987,1987-12-14,13,30.340,SFO,,CHI,W 41-0,2,42,21.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
134,1987,1987-12-20,14,30.346,SFO,,ATL,W 35-7,0,0,,0,,,,,,,,,,,,,,,,,
