ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2002,2002-09-08,1,22.278,ARI,@,WAS,L 23-31,,
2,2002,2002-09-15,2,22.285,ARI,@,SEA,W 24-13,,
3,2002,2002-09-22,3,22.292,ARI,,SDG,L 15-23,,
4,2002,2002-09-29,4,22.299,ARI,,NYG,W 21-7,,
5,2002,2002-11-03,8,22.334,ARI,,STL,L 14-27,,
6,2002,2002-11-10,9,22.341,ARI,,SEA,L 6-27,,
7,2002,2002-11-17,10,22.348,ARI,@,PHI,L 14-38,,
8,2002,2002-11-24,11,22.355,ARI,,OAK,L 20-41,,
9,2002,2002-12-01,12,22.362,ARI,@,KAN,L 0-49,,
10,2002,2002-12-08,13,23.004,ARI,,DET,W 23-20,,
11,2002,2002-12-15,14,23.011,ARI,@,STL,L 28-30,,
12,2002,2002-12-21,15,23.017,ARI,,SFO,L 14-17,,
13,2002,2002-12-29,16,23.025,ARI,@,DEN,L 7-37,,
14,2003,2003-09-07,1,23.277,ARI,@,DET,L 24-42,,
15,2003,2003-09-14,2,23.284,ARI,,SEA,L 0-38,,
16,2003,2003-09-21,3,23.291,ARI,,GNB,W 20-13,*,
17,2003,2003-09-28,4,23.298,ARI,@,STL,L 13-37,,
18,2003,2003-10-05,5,23.305,ARI,@,DAL,L 7-24,,
19,2003,2003-10-12,6,23.312,ARI,,BAL,L 18-26,,
20,2003,2003-10-26,7,23.326,ARI,,SFO,W 16-13,*,1.0
21,2003,2003-11-02,8,23.333,ARI,,CIN,W 17-14,*,
22,2003,2003-11-09,9,23.340,ARI,@,PIT,L 15-28,*,1.0
23,2003,2003-11-16,10,23.347,ARI,@,CLE,L 6-44,*,
24,2003,2003-11-23,11,23.354,ARI,,STL,L 27-30,*,1.0
25,2003,2003-11-30,12,23.361,ARI,@,CHI,L 3-28,*,
26,2003,2003-12-14,14,24.010,ARI,,CAR,L 17-20,*,
27,2003,2003-12-21,15,24.017,ARI,@,SEA,L 10-28,*,
28,2003,2003-12-28,16,24.024,ARI,,MIN,W 18-17,*,
29,2004,2004-09-19,2,24.290,SFO,@,NOR,L 27-30,,
