ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1966,1966-09-18,2,23.351,DET,@,PIT,L 3-17,,1,3,33.33,3,0,0,42.4,0,0,1.00,1.00,0,0,,0,0,0
2,1966,1966-10-16,6,24.014,DET,@,BAL,L 14-45,,4,11,36.36,143,1,1,76.9,0,0,13.00,10.73,1,0,0.00,0,0,0
3,1966,1966-10-23,7,24.021,DET,@,SFO,L 24-27,*,19,34,55.88,227,2,0,96.1,0,0,6.68,7.85,3,21,7.00,0,0,0
4,1966,1966-10-30,8,24.028,DET,,GNB,L 7-31,*,21,45,46.67,271,0,3,38.3,0,0,6.02,3.02,0,0,,0,0,0
5,1966,1966-11-06,9,24.035,DET,@,CHI,T 10-10,*,17,34,50.00,195,0,1,55.4,0,0,5.74,4.41,6,17,2.83,0,0,0
6,1966,1966-11-13,10,24.042,DET,@,MIN,W 32-31,*,24,41,58.54,226,0,1,63.7,0,0,5.51,4.41,5,8,1.60,0,0,0
7,1966,1966-11-20,11,24.049,DET,,BAL,W 20-14,*,16,32,50.00,152,1,2,47.9,0,0,4.75,2.56,5,39,7.80,0,0,0
8,1966,1966-11-24,12,24.053,DET,,SFO,L 14-41,*,14,31,45.16,175,0,1,49.8,0,0,5.65,4.19,3,19,6.33,0,0,0
9,1966,1966-12-04,13,24.063,DET,@,RAM,L 3-23,*,23,46,50.00,216,0,3,36.1,0,0,4.70,1.76,5,46,9.20,0,0,0
10,1966,1966-12-11,14,24.070,DET,,MIN,L 16-28,*,18,32,56.25,201,0,2,49.1,0,0,6.28,3.47,6,69,11.50,1,1,6
11,1967,1967-10-08,4,25.006,DET,,GNB,L 17-27,,4,12,33.33,80,1,2,45.8,0,0,6.67,0.83,0,0,,0,0,0
12,1967,1967-10-15,5,25.013,DET,@,CHI,L 3-14,,2,6,33.33,20,0,1,4.2,0,0,3.33,-4.17,2,-2,-1.00,0,0,0
13,1967,1967-10-22,6,25.020,DET,,ATL,W 24-3,*,11,22,50.00,127,2,1,79.2,0,0,5.77,5.55,0,0,,0,0,0
14,1967,1967-10-29,7,25.027,DET,@,SFO,W 45-3,*,17,33,51.52,162,1,0,75.6,0,0,4.91,5.52,3,29,9.67,1,1,6
15,1967,1967-11-05,8,25.034,DET,,CHI,L 13-27,*,6,33,18.18,100,1,1,37.2,0,0,3.03,2.27,1,1,1.00,0,0,0
16,1967,1967-11-12,9,25.041,DET,@,MIN,T 10-10,*,10,19,52.63,96,1,1,62.6,0,0,5.05,3.74,4,20,5.00,0,0,0
17,1967,1967-11-19,10,25.048,DET,@,BAL,L 7-41,*,6,17,35.29,69,0,3,8.8,0,0,4.06,-3.88,2,16,8.00,0,0,0
18,1967,1967-11-23,11,25.052,DET,,RAM,L 7-31,*,3,7,42.86,16,0,0,50.3,0,0,2.29,2.29,2,13,6.50,0,0,0
19,1967,1967-12-10,13,25.069,DET,@,NYG,W 30-7,*,13,17,76.47,216,3,1,133.0,0,0,12.71,13.59,2,19,9.50,0,0,0
20,1967,1967-12-17,14,25.076,DET,,MIN,W 14-3,*,2,11,18.18,15,1,1,32.0,0,0,1.36,-0.91,1,-3,-3.00,0,0,0
21,1968,1968-09-22,2,25.356,NOR,,WAS,W 37-17,,2,3,66.67,7,0,0,70.1,0,0,2.33,2.33,0,0,,0,0,0
22,1968,1968-11-03,8,26.032,NOR,,DAL,L 3-17,,9,26,34.62,119,0,4,10.4,0,0,4.58,-2.35,1,2,2.00,0,0,0
23,1968,1968-11-10,9,26.039,NOR,@,CLE,L 17-35,*,10,27,37.04,103,1,2,30.3,0,0,3.81,1.22,1,1,1.00,0,0,0
24,1968,1968-11-17,10,26.046,NOR,@,GNB,L 7-29,*,1,5,20.00,6,0,0,39.6,0,0,1.20,1.20,0,0,,0,0,0
25,1968,1968-11-24,11,26.053,NOR,@,DET,T 20-20,*,5,17,29.41,83,0,3,7.8,0,0,4.88,-3.06,2,-8,-4.00,0,0,0
26,1969,1969-09-28,2,26.361,RAM,,ATL,W 17-7,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
27,1969,1969-11-02,7,27.031,RAM,@,ATL,W 38-6,,2,4,50.00,73,1,0,135.4,0,0,18.25,23.25,1,-1,-1.00,0,0,0
28,1969,1969-12-14,13,27.073,RAM,@,DET,L 0-28,,3,8,37.50,28,0,0,47.9,0,0,3.50,3.50,0,0,,0,0,0
29,1970,1970-10-04,3,28.002,RAM,,SDG,W 37-10,,3,7,42.86,27,1,0,93.5,0,0,3.86,6.71,0,0,,0,0,0
30,1970,1970-10-18,5,28.016,RAM,@,GNB,W 31-21,,1,3,33.33,12,0,0,46.5,0,0,4.00,4.00,0,0,,0,0,0
31,1970,1970-12-06,12,28.065,RAM,,NOR,W 34-16,,2,3,66.67,42,0,0,109.7,0,0,14.00,14.00,0,0,,0,0,0
