ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
37,2001,2001-10-07,4,26.021,SEA,,JAX,W 24-15,*,,,,,,0.0%,
38,2001,2001-10-14,5,26.028,SEA,,DEN,W 34-21,*,,,,,,0.0%,
39,2001,2001-10-28,6,26.042,SEA,,MIA,L 20-24,,,,,,,0.0%,
40,2001,2001-11-04,7,26.049,SEA,@,WAS,L 14-27,*,,,,,,0.0%,
41,2001,2001-11-11,8,26.056,SEA,,OAK,W 34-27,*,,,,,,0.0%,
42,2001,2001-11-18,9,26.063,SEA,@,BUF,W 23-20,*,,,,,,0.0%,
43,2001,2001-11-25,10,26.070,SEA,@,KAN,L 7-19,*,0,,,,,0.0%,
44,2001,2001-12-02,11,26.077,SEA,,SDG,W 13-10,*,,,,,,0.0%,
45,2001,2001-12-09,12,26.084,SEA,@,DEN,L 7-20,*,,,,,,0.0%,
46,2001,2001-12-16,13,26.091,SEA,,DAL,W 29-3,*,,,,,,0.0%,
47,2001,2001-12-23,14,26.098,SEA,@,NYG,L 24-27,*,,,,,,0.0%,
48,2001,2001-12-30,15,26.105,SEA,@,SDG,W 25-22,*,,,,,,0.0%,
49,2001,2002-01-06,16,26.112,SEA,,KAN,W 21-18,*,,,,,,0.0%,
50,2002,2002-09-08,1,26.357,ATL,@,GNB,L 34-37,*,0,,,,,0.0%,
51,2002,2002-09-15,2,26.364,ATL,,CHI,L 13-14,*,,,,,,0.0%,
52,2002,2002-09-22,3,27.006,ATL,,CIN,W 30-3,*,,,,,,0.0%,
53,2002,2002-10-06,4,27.020,ATL,,TAM,L 6-20,*,,,,,,0.0%,
54,2002,2002-10-13,5,27.027,ATL,@,NYG,W 17-10,*,,,,,,0.0%,
55,2002,2002-10-20,6,27.034,ATL,,CAR,W 30-0,*,1,1,0,0.00,0,100.0%,0.00
56,2002,2002-10-27,7,27.041,ATL,@,NOR,W 37-35,,,,,,,0.0%,
57,2002,2002-11-03,8,27.048,ATL,,BAL,W 20-17,*,,,,,,0.0%,
58,2002,2002-11-10,9,27.055,ATL,@,PIT,T 34-34,*,0,,,,,0.0%,
59,2002,2002-11-17,10,27.062,ATL,,NOR,W 24-17,*,,,,,,0.0%,
60,2002,2002-11-24,11,27.069,ATL,@,CAR,W 41-0,*,,,,,,0.0%,
61,2002,2002-12-01,12,27.076,ATL,@,MIN,W 30-24,*,0,,,,,0.0%,
62,2002,2002-12-08,13,27.083,ATL,@,TAM,L 10-34,*,,,,,,0.0%,
63,2002,2002-12-15,14,27.090,ATL,,SEA,L 24-30,*,,,,,,0.0%,
64,2002,2002-12-22,15,27.097,ATL,,DET,W 36-15,*,0,,,,,0.0%,
65,2002,2002-12-29,16,27.104,ATL,@,CLE,L 16-24,*,,,,,,0.0%,
66,2003,2003-09-07,1,27.356,ATL,@,DAL,W 27-13,*,0,,,,,0.0%,
67,2003,2003-09-14,2,27.363,ATL,,WAS,L 31-33,*,,,,,,0.0%,
68,2003,2003-09-21,3,28.005,ATL,,TAM,L 10-31,*,,,,,,0.0%,
69,2003,2003-09-28,4,28.012,ATL,@,CAR,L 3-23,*,,,,,,0.0%,
70,2003,2003-10-05,5,28.019,ATL,,MIN,L 26-39,*,,,,,,0.0%,
71,2003,2003-10-13,6,28.027,ATL,@,STL,L 0-36,*,,,,,,0.0%,
72,2003,2003-10-19,7,28.033,ATL,,NOR,L 17-45,*,,,,,,0.0%,
73,2003,2003-11-02,8,28.047,ATL,,PHI,L 16-23,*,0,,,,,0.0%,
74,2003,2003-11-09,9,28.054,ATL,@,NYG,W 27-7,*,,,,,,0.0%,
75,2003,2003-11-16,10,28.061,ATL,@,NOR,L 20-23,*,,,,,,0.0%,
76,2003,2003-11-23,11,28.068,ATL,,TEN,L 31-38,*,,,,,,0.0%,
77,2003,2003-11-30,12,28.075,ATL,@,HOU,L 13-17,*,,,,,,0.0%,
78,2003,2003-12-07,13,28.082,ATL,,CAR,W 20-14,*,,,,,,0.0%,
79,2003,2003-12-14,14,28.089,ATL,@,IND,L 7-38,*,,,,,,0.0%,
80,2003,2003-12-20,15,28.095,ATL,@,TAM,W 30-28,*,,,,,,0.0%,
81,2003,2003-12-28,16,28.103,ATL,,JAX,W 21-14,*,,,,,,0.0%,
82,2004,2004-09-12,1,28.362,ATL,@,SFO,W 21-19,*,,,,,,0.0%,
83,2004,2004-09-19,2,29.003,ATL,,STL,W 34-17,*,,,,,,0.0%,
84,2004,2004-09-26,3,29.010,ATL,,ARI,W 6-3,*,0,,,,,0.0%,
85,2004,2004-10-03,4,29.017,ATL,@,CAR,W 27-10,*,,,,,,0.0%,
86,2004,2004-10-10,5,29.024,ATL,,DET,L 10-17,*,0,,,,,0.0%,
87,2004,2004-10-17,6,29.031,ATL,,SDG,W 21-20,*,,,,,,0.0%,
88,2004,2004-10-24,7,29.038,ATL,@,KAN,L 10-56,*,0,,,,,0.0%,
89,2004,2004-10-31,8,29.045,ATL,@,DEN,W 41-28,*,,,,,,0.0%,
90,2004,2004-11-14,9,29.059,ATL,,TAM,W 24-14,*,,,,,,0.0%,
91,2004,2004-11-21,10,29.066,ATL,@,NYG,W 14-10,*,0,,,,,0.0%,
92,2004,2004-11-28,11,29.073,ATL,,NOR,W 24-21,*,,,,,,0.0%,
93,2004,2004-12-05,12,29.080,ATL,@,TAM,L 0-27,*,,,,,,0.0%,
94,2004,2004-12-12,13,29.087,ATL,,OAK,W 35-10,*,,,,,,0.0%,
95,2004,2004-12-18,14,29.093,ATL,,CAR,W 34-31,*,,,,,,0.0%,
96,2004,2004-12-26,15,29.101,ATL,@,NOR,L 13-26,*,,,,,,0.0%,
97,2004,2005-01-02,16,29.108,ATL,@,SEA,L 26-28,*,0,,,,,0.0%,
98,2005,2005-09-12,1,29.361,ATL,,PHI,W 14-10,*,,,,,,0.0%,
99,2005,2005-09-18,2,30.002,ATL,@,SEA,L 18-21,*,,,,,,0.0%,
100,2005,2005-09-25,3,30.009,ATL,@,BUF,W 24-16,*,,,,,,0.0%,
101,2005,2005-10-02,4,30.016,ATL,,MIN,W 30-10,*,,,,,,0.0%,
102,2005,2005-10-09,5,30.023,ATL,,NWE,L 28-31,*,0,,,,,0.0%,
103,2005,2005-10-16,6,30.030,ATL,@,NOR,W 34-31,*,,,,,,0.0%,
104,2005,2005-10-24,7,30.038,ATL,,NYJ,W 27-14,*,,,,,,0.0%,
105,2005,2005-11-06,8,30.051,ATL,@,MIA,W 17-10,*,,,,,,0.0%,
106,2005,2005-11-13,9,30.058,ATL,,GNB,L 25-33,*,,,,,,0.0%,
107,2005,2005-11-20,10,30.065,ATL,,TAM,L 27-30,*,0,,,,,0.0%,
108,2005,2005-12-04,12,30.079,ATL,@,CAR,L 6-24,*,,,,,,0.0%,
109,2005,2005-12-12,13,30.087,ATL,,NOR,W 36-17,*,,,,,,0.0%,
110,2005,2005-12-18,14,30.093,ATL,@,CHI,L 3-16,*,0,,,,,0.0%,
111,2005,2005-12-24,15,30.099,ATL,@,TAM,L 24-27,*,,,,,,0.0%,
112,2005,2006-01-01,16,30.107,ATL,,CAR,L 11-44,*,,,,,,0.0%,
113,2006,2006-09-10,1,30.359,ATL,@,CAR,W 20-6,*,,,,,,0.0%,
114,2006,2006-09-17,2,31.001,ATL,,TAM,W 14-3,*,0,,,,,0.0%,
115,2006,2006-09-25,3,31.009,ATL,@,NOR,L 3-23,*,0,,,,,0.0%,
116,2006,2006-10-01,4,31.015,ATL,,ARI,W 32-10,*,0,,,,,0.0%,
117,2006,2006-10-15,5,31.029,ATL,,NYG,L 14-27,*,0,,,,,0.0%,
118,2006,2006-10-22,6,31.036,ATL,,PIT,W 41-38,*,,,,,,0.0%,
119,2006,2006-10-29,7,31.043,ATL,@,CIN,W 29-27,*,,,,,,0.0%,
120,2006,2006-11-05,8,31.050,ATL,@,DET,L 14-30,*,,,,,,0.0%,
121,2006,2006-11-12,9,31.057,ATL,,CLE,L 13-17,*,,,,,,0.0%,
122,2006,2006-11-19,10,31.064,ATL,@,BAL,L 10-24,*,,,,,,0.0%,
123,2006,2006-11-26,11,31.071,ATL,,NOR,L 13-31,*,0,,,,,0.0%,
124,2006,2006-12-03,12,31.078,ATL,@,WAS,W 24-14,*,,,,,,0.0%,
125,2006,2006-12-10,13,31.085,ATL,@,TAM,W 17-6,*,,,,,,0.0%,
126,2006,2006-12-16,14,31.091,ATL,,DAL,L 28-38,*,,,,,,0.0%,
127,2006,2006-12-24,15,31.099,ATL,,CAR,L 3-10,*,,,,,,0.0%,
128,2006,2006-12-31,16,31.106,ATL,@,PHI,L 17-24,*,,,,,,0.0%,
129,2007,2007-09-09,1,31.358,ATL,@,MIN,L 3-24,*,0,,,,,0.0%,
130,2007,2007-09-16,2,32.000,ATL,@,JAX,L 7-13,*,,,,,,0.0%,
131,2007,2007-09-23,3,32.007,ATL,,CAR,L 20-27,*,,,,,,0.0%,
132,2007,2007-09-30,4,32.014,ATL,,HOU,W 26-16,*,,,,,,0.0%,
133,2007,2007-10-07,5,32.021,ATL,@,TEN,L 13-20,*,0,,,,,0.0%,
134,2007,2007-11-04,8,32.049,ATL,,SFO,W 20-16,,,,,,,0.0%,
135,2007,2007-11-11,9,32.056,ATL,@,CAR,W 20-13,*,0,,,,,0.0%,
136,2007,2007-11-18,10,32.063,ATL,,TAM,L 7-31,*,,,,,,0.0%,
137,2008,2008-09-07,1,32.357,ATL,,DET,W 34-21,,,,,,,0.0%,
138,2008,2008-09-14,2,32.364,ATL,@,TAM,L 9-24,,0,,,,,0.0%,
139,2008,2008-09-21,3,33.005,ATL,,KAN,W 38-14,,,,,,,0.0%,
140,2008,2008-09-28,4,33.012,ATL,@,CAR,L 9-24,*,,,,,,0.0%,
141,2008,2008-10-05,5,33.019,ATL,@,GNB,W 27-24,,,,,,,0.0%,
142,2008,2008-10-12,6,33.026,ATL,,CHI,W 22-20,,,,,,,0.0%,
143,2008,2008-10-26,7,33.040,ATL,@,PHI,L 14-27,*,0,,,,,0.0%,
144,2008,2008-11-02,8,33.047,ATL,@,OAK,W 24-0,*,,,,,,0.0%,
145,2008,2008-11-09,9,33.054,ATL,,NOR,W 34-20,*,,,,,,0.0%,
146,2008,2008-11-16,10,33.061,ATL,,DEN,L 20-24,*,,,,,,0.0%,
147,2008,2008-11-23,11,33.068,ATL,,CAR,W 45-28,*,,,,,,0.0%,
148,2008,2008-11-30,12,33.075,ATL,@,SDG,W 22-16,*,,,,,,0.0%,
149,2008,2008-12-07,13,33.082,ATL,@,NOR,L 25-29,*,,,,,,0.0%,
150,2008,2008-12-14,14,33.089,ATL,,TAM,W 13-10,*,,,,,,0.0%,
151,2008,2008-12-21,15,33.096,ATL,@,MIN,W 24-17,*,,,,,,0.0%,
152,2008,2008-12-28,16,33.103,ATL,,STL,W 31-27,*,,,,,,0.0%,
