ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2002,2002-12-21,15,23.331,MIA,@,MIN,L 17-20,
2,2002,2002-12-29,16,23.339,MIA,@,NWE,L 24-27,
3,2003,2003-09-14,2,24.233,MIA,@,NYJ,W 21-10,
4,2003,2003-10-19,6,24.268,MIA,,NWE,L 13-19,
5,2003,2003-11-09,9,24.289,MIA,@,TEN,L 7-31,
6,2003,2003-11-16,10,24.296,MIA,,BAL,W 9-6,
7,2003,2003-11-23,11,24.303,MIA,,WAS,W 24-23,*
8,2003,2003-11-27,12,24.307,MIA,@,DAL,W 40-21,
9,2003,2003-12-15,14,24.325,MIA,,PHI,L 27-34,
10,2003,2003-12-28,16,24.338,MIA,,NYJ,W 23-21,
11,2004,2004-11-21,10,25.302,MIA,@,SEA,L 17-24,
12,2005,2005-09-18,2,26.237,BUF,@,TAM,L 3-19,
13,2005,2005-09-25,3,26.244,BUF,,ATL,L 16-24,*
14,2005,2005-10-02,4,26.251,BUF,@,NOR,L 7-19,*
15,2005,2005-10-09,5,26.258,BUF,,MIA,W 20-14,*
16,2005,2005-10-16,6,26.265,BUF,,NYJ,W 27-17,
17,2005,2005-10-23,7,26.272,BUF,@,OAK,L 17-38,
18,2005,2005-11-27,11,26.307,BUF,,CAR,L 9-13,
19,2005,2005-12-04,12,26.314,BUF,@,MIA,L 23-24,
20,2005,2005-12-11,13,26.321,BUF,,NWE,L 7-35,
