ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
27,1989,1989-11-19,11,24.257,RAM,,PHO,W 37-14,,2,48,24.00,0,,,0,0,,0,0,0,,0,0,0
28,1989,1989-11-26,12,24.264,RAM,@,NOR,W 20-17,,15,336,22.40,1,,,0,0,,0,0,0,,0,1,6
29,1989,1989-12-03,13,24.271,RAM,@,DAL,W 35-31,,4,77,19.25,0,,,0,0,,0,0,0,,0,0,0
30,1989,1989-12-11,14,24.279,RAM,,SFO,L 27-30,,2,72,36.00,0,,,1,-1,-1.00,0,0,0,,0,0,0
31,1989,1989-12-17,15,24.285,RAM,,NYJ,W 38-14,,1,43,43.00,1,,,0,0,,0,0,0,,0,1,6
32,1989,1989-12-24,16,24.292,RAM,@,NWE,W 24-20,,3,34,11.33,0,,,0,0,,0,0,0,,0,0,0
33,1990,1990-09-09,1,25.186,RAM,@,GNB,L 24-36,,5,128,25.60,1,,,0,0,,0,0,0,,0,1,6
34,1990,1990-09-16,2,25.193,RAM,@,TAM,W 35-14,,2,47,23.50,0,,,0,0,,0,0,0,,0,0,0
35,1990,1990-09-23,3,25.200,RAM,,PHI,L 21-27,,1,25,25.00,0,,,0,0,,0,0,0,,0,0,0
36,1990,1990-10-07,4,25.214,RAM,,CIN,L 31-34,,7,144,20.57,1,,,0,0,,0,0,0,,0,1,6
37,1990,1990-10-14,5,25.221,RAM,@,CHI,L 9-38,,1,53,53.00,0,,,0,0,,0,0,0,,0,0,0
38,1990,1990-10-21,6,25.228,RAM,,ATL,W 44-24,,2,61,30.50,1,,,0,0,,0,0,0,,0,1,6
39,1990,1990-10-29,7,25.236,RAM,@,PIT,L 10-41,,1,12,12.00,0,,,0,0,,0,0,0,,0,0,0
40,1990,1990-11-04,8,25.242,RAM,,HOU,W 17-13,,2,21,10.50,0,,,0,0,,0,0,0,,0,0,0
41,1990,1990-11-11,9,25.249,RAM,,NYG,L 7-31,,1,30,30.00,0,,,0,0,,0,0,0,,0,0,0
42,1990,1990-11-18,10,25.256,RAM,,DAL,L 21-24,,3,52,17.33,0,,,1,13,13.00,0,0,0,,0,0,0
43,1990,1990-11-25,11,25.263,RAM,@,SFO,W 28-17,,8,149,18.63,0,,,0,0,,0,0,0,,0,0,0
44,1990,1990-12-02,12,25.270,RAM,@,CLE,W 38-23,,3,31,10.33,0,,,0,0,,0,0,0,,0,0,0
45,1990,1990-12-09,13,25.277,RAM,,NOR,L 20-24,,5,123,24.60,0,,,0,0,,0,0,0,,0,0,0
46,1990,1990-12-17,14,25.285,RAM,,SFO,L 10-26,,4,74,18.50,0,,,0,0,,0,0,0,,0,0,0
47,1990,1990-12-23,15,25.291,RAM,@,ATL,L 13-20,,2,58,29.00,0,,,0,0,,0,0,0,,0,0,0
48,1990,1990-12-31,16,25.299,RAM,@,NOR,L 17-20,,4,89,22.25,1,,,0,0,,0,0,0,,0,1,6
49,1991,1991-09-01,1,26.178,RAM,,PHO,L 14-24,,1,18,18.00,0,,,0,0,,0,0,0,,0,0,0
50,1991,1991-09-08,2,26.185,RAM,@,NYG,W 19-13,,1,15,15.00,0,,,0,0,,0,0,0,,0,0,0
51,1991,1991-09-15,3,26.192,RAM,@,NOR,L 7-24,,0,0,,0,,,,,,,,,,,,
52,1991,1991-09-22,4,26.199,RAM,@,SFO,L 10-27,,2,28,14.00,0,,,0,0,,0,0,0,,0,0,0
53,1991,1991-11-03,9,26.241,RAM,,NOR,L 17-24,,4,91,22.75,1,,,0,0,,0,0,0,,0,1,6
54,1991,1991-11-10,10,26.248,RAM,,KAN,L 20-27,,2,21,10.50,0,,,0,0,,0,0,0,,0,0,0
55,1991,1991-11-17,11,26.255,RAM,@,DET,L 10-21,,4,71,17.75,0,,,0,0,,0,0,0,,0,0,0
56,1991,1991-11-25,12,26.263,RAM,,SFO,L 10-33,,4,53,13.25,0,,,0,0,,0,0,0,,0,0,0
57,1991,1991-12-01,13,26.269,RAM,,WAS,L 6-27,,4,47,11.75,0,,,0,0,,0,0,0,,0,0,0
58,1991,1991-12-08,14,26.276,RAM,,ATL,L 14-31,,3,83,27.67,0,,,0,0,,0,0,0,,0,0,0
59,1991,1991-12-15,15,26.283,RAM,@,MIN,L 14-20,,7,103,14.71,0,,,0,0,,0,0,0,,0,0,0
60,1991,1991-12-22,16,26.290,RAM,@,SEA,L 9-23,,0,0,,0,,,,,,,,,,,,
61,1992,1992-09-06,1,27.183,RAM,@,BUF,L 7-40,8,3,30,10.00,0,37.5%,3.75,0,0,,0,0,0,,0,0,0
62,1992,1992-09-13,2,27.190,RAM,,NWE,W 14-0,6,2,57,28.50,0,33.3%,9.50,0,0,,0,0,0,,0,0,0
63,1992,1992-09-20,3,27.197,RAM,@,MIA,L 10-26,7,3,57,19.00,1,42.9%,8.14,0,0,,0,0,0,,0,1,6
64,1992,1992-09-27,4,27.204,RAM,,NYJ,W 18-10,3,1,31,31.00,1,33.3%,10.33,0,0,,0,0,0,,0,1,6
65,1992,1992-10-04,5,27.211,RAM,@,SFO,L 24-27,3,3,33,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,1,6
66,1992,1992-10-11,6,27.218,RAM,@,NOR,L 10-13,6,1,44,44.00,0,16.7%,7.33,0,0,,0,0,0,,0,0,0
67,1992,1992-10-18,7,27.225,RAM,,NYG,W 38-17,1,1,31,31.00,0,100.0%,31.00,0,0,,0,1,9,9.00,0,0,0
68,1992,1992-11-08,9,27.246,RAM,,PHO,L 14-20,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0
69,1992,1992-11-15,10,27.253,RAM,@,DAL,W 27-23,5,3,77,25.67,0,60.0%,15.40,0,0,,0,0,0,,0,0,0
70,1992,1992-11-22,11,27.260,RAM,,SFO,L 10-27,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0
71,1992,1992-11-29,12,27.267,RAM,,MIN,L 17-31,8,5,73,14.60,1,62.5%,9.13,0,0,,0,0,0,,0,1,6
72,1992,1992-12-06,13,27.274,RAM,@,TAM,W 31-27,10,4,63,15.75,1,40.0%,6.30,0,0,,0,0,0,,0,1,6
73,1992,1992-12-13,14,27.281,RAM,,NOR,L 14-37,3,2,23,11.50,1,66.7%,7.67,0,0,,0,0,0,,0,1,6
74,1992,1992-12-20,15,27.288,RAM,@,GNB,L 13-28,9,5,54,10.80,1,55.6%,6.00,0,0,,0,0,0,,0,1,6
75,1992,1992-12-27,16,27.295,RAM,,ATL,W 38-27,2,2,57,28.50,0,100.0%,28.50,0,0,,0,0,0,,0,0,0
76,1993,1993-09-05,1,28.182,RAM,@,GNB,L 6-36,10,3,34,11.33,0,30.0%,3.40,0,0,,0,0,0,,0,0,0
77,1993,1993-09-12,2,28.189,RAM,,PIT,W 27-0,2,0,0,,0,0.0%,0.00,,,,,,,,,,
78,1993,1993-09-19,3,28.196,RAM,@,NYG,L 10-20,10,3,63,21.00,1,30.0%,6.30,0,0,,0,0,0,,0,1,6
79,1993,1993-09-26,4,28.203,RAM,@,HOU,W 28-13,8,5,81,16.20,1,62.5%,10.13,0,0,,0,0,0,,0,1,6
80,1993,1993-10-03,5,28.210,RAM,,NOR,L 6-37,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0
81,1993,1993-10-14,6,28.221,RAM,@,ATL,L 24-30,10,4,95,23.75,1,40.0%,9.50,0,0,,0,0,0,,0,1,6
82,1993,1993-10-24,7,28.231,RAM,,DET,L 13-16,6,0,0,,0,0.0%,0.00,,,,,,,,,,
83,1993,1993-11-14,9,28.252,RAM,,ATL,L 0-13,6,3,41,13.67,0,50.0%,6.83,0,0,,0,0,0,,0,0,0
84,1993,1993-11-21,10,28.259,RAM,,WAS,W 10-6,3,2,45,22.50,0,66.7%,15.00,0,0,,0,0,0,,0,0,0
85,1993,1993-11-28,11,28.266,RAM,,SFO,L 10-35,8,3,34,11.33,0,37.5%,4.25,0,0,,0,0,0,,0,0,0
86,1993,1993-12-05,12,28.273,RAM,@,PHO,L 10-38,4,1,19,19.00,0,25.0%,4.75,0,0,,0,0,0,,0,0,0
87,1993,1993-12-12,13,28.280,RAM,@,NOR,W 23-20,2,0,0,,0,0.0%,0.00,,,,,,,,,,
88,1993,1993-12-19,14,28.287,RAM,@,CIN,L 3-15,4,0,0,,0,0.0%,0.00,,,,,,,,,,
89,1993,1993-12-26,15,28.294,RAM,,CLE,L 14-42,7,5,58,11.60,1,71.4%,8.29,0,0,,0,0,0,,0,1,6
90,1993,1994-01-02,16,28.301,RAM,,CHI,W 20-6,8,6,55,9.17,0,75.0%,6.88,0,0,,0,0,0,,0,0,0
91,1994,1994-09-04,1,29.181,RAM,,ARI,W 14-12,5,1,44,44.00,0,20.0%,8.80,0,0,,0,0,0,,0,0,0
92,1994,1994-09-11,2,29.188,RAM,@,ATL,L 13-31,8,5,154,30.80,1,62.5%,19.25,0,0,,0,0,0,,0,1,6
93,1994,1994-09-18,3,29.195,RAM,,SFO,L 19-34,4,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,
94,1994,1994-09-25,4,29.202,RAM,@,KAN,W 16-0,3,2,83,41.50,1,66.7%,27.67,1,11,11.00,0,0,0,,0,1,6
95,1994,1994-10-02,5,29.209,RAM,,ATL,L 5-8,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,0,0
96,1994,1994-10-09,6,29.216,RAM,@,GNB,L 17-24,9,4,73,18.25,0,44.4%,8.11,0,0,,0,0,0,,0,0,0
97,1994,1994-10-16,7,29.223,RAM,,NYG,W 17-10,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,,0,0,0
98,1994,1994-10-23,8,29.230,RAM,@,NOR,L 34-37,8,3,44,14.67,0,37.5%,5.50,0,0,,0,0,0,,0,0,0
99,1994,1994-11-06,9,29.244,RAM,,DEN,W 27-21,9,5,85,17.00,1,55.6%,9.44,0,0,,0,0,0,,0,1,6
100,1994,1994-11-13,10,29.251,RAM,,RAI,L 17-20,7,5,105,21.00,1,71.4%,15.00,0,0,,0,0,0,,0,1,6
101,1994,1994-11-20,11,29.258,RAM,@,SFO,L 27-31,7,5,99,19.80,1,71.4%,14.14,0,0,,0,0,0,,0,1,6
102,1994,1994-11-27,12,29.265,RAM,@,SDG,L 17-31,5,1,23,23.00,0,20.0%,4.60,0,0,,0,0,0,,0,0,0
103,1994,1994-12-04,13,29.272,RAM,,NOR,L 15-31,10,4,43,10.75,0,40.0%,4.30,0,0,,0,0,0,,0,0,0
104,1994,1994-12-11,14,29.279,RAM,@,TAM,L 14-24,6,3,36,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0
105,1994,1994-12-18,15,29.286,RAM,@,CHI,L 13-27,5,2,69,34.50,0,40.0%,13.80,0,0,,0,0,0,,0,0,0
106,1994,1994-12-24,16,29.292,RAM,,WAS,L 21-24,7,2,39,19.50,0,28.6%,5.57,0,0,,0,0,0,,0,0,0
107,1995,1995-09-03,1,30.180,IND,,CIN,L 21-24,10,6,67,11.17,2,60.0%,6.70,0,0,,0,0,0,,0,2,12
108,1995,1995-09-10,2,30.187,IND,@,NYJ,W 27-24,3,2,44,22.00,0,66.7%,14.67,0,0,,0,0,0,,0,0,0
109,1996,1996-11-28,13,31.266,WAS,@,DAL,L 10-21,,,,,,0.0%,,,,,,,,,,,
110,1996,1996-12-08,14,31.276,WAS,@,TAM,L 10-24,,,,,,0.0%,,,,,,,,,,,
111,1997,1997-08-31,1,32.177,DEN,,KAN,W 19-3,,,,,,0.0%,,,,,,,,,,,
112,1997,1997-09-07,2,32.184,DEN,@,SEA,W 35-14,,,,,,0.0%,,,,,,,,,,,
113,1997,1997-09-14,3,32.191,DEN,,STL,W 35-14,,,,,,0.0%,,,,,,,,,,,
114,1997,1997-10-19,7,32.226,DEN,@,OAK,L 25-28,,,,,,0.0%,,,,,,,,,,,
