ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
42,1990,1990-11-18,10,25.221,CHI,@,DEN,W 16-13,11,48,4.36,1,,6,47,7.83,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
43,1990,1990-11-25,11,25.228,CHI,@,MIN,L 13-41,8,43,5.38,0,,3,26,8.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
44,1990,1990-12-02,12,25.235,CHI,,DET,W 23-17,14,70,5.00,1,,7,50,7.14,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
45,1990,1990-12-09,13,25.242,CHI,@,WAS,L 9-10,9,23,2.56,0,,2,11,5.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
46,1990,1990-12-16,14,25.249,CHI,@,DET,L 21-38,4,15,3.75,1,,2,1,0.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
47,1990,1990-12-23,15,25.256,CHI,,TAM,W 27-14,14,50,3.57,0,,5,93,18.60,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
48,1990,1990-12-29,16,25.262,CHI,,KAN,L 10-21,5,16,3.20,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1991,1991-09-15,3,26.157,CHI,,NYG,W 20-17,3,8,2.67,0,,5,29,5.80,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1991,1991-09-23,4,26.165,CHI,,NYJ,W 19-13,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,,,0,
51,1991,1991-10-17,7,26.189,CHI,@,GNB,W 10-0,9,30,3.33,0,,3,24,8.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,1991,1991-10-27,8,26.199,CHI,@,NOR,W 20-17,10,57,5.70,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
53,1991,1991-11-03,9,26.206,CHI,,DET,W 20-10,10,22,2.20,0,,4,41,10.25,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,1991,1991-11-11,10,26.214,CHI,@,MIN,W 34-17,11,56,5.09,0,,3,41,13.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,1991,1991-11-17,11,26.220,CHI,@,IND,W 31-17,15,101,6.73,1,,6,44,7.33,1,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
56,1991,1991-11-24,12,26.227,CHI,,MIA,L 13-16,8,54,6.75,1,,6,26,4.33,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
57,1991,1991-12-08,14,26.241,CHI,,GNB,W 27-13,9,44,4.89,2,,2,23,11.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
58,1991,1991-12-14,15,26.247,CHI,,TAM,W 27-0,12,34,2.83,1,,1,19,19.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
59,1991,1991-12-23,16,26.256,CHI,@,SFO,L 14-52,3,6,2.00,0,,5,40,8.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
60,1992,1992-09-06,1,27.148,CHI,,DET,W 27-24,5,16,3.20,0,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0
61,1992,1992-09-13,2,27.155,CHI,@,NOR,L 6-28,7,37,5.29,0,3,2,36,18.00,0,66.7%,12.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
62,1992,1992-09-21,3,27.163,CHI,,NYG,L 14-27,4,20,5.00,0,4,3,61,20.33,1,75.0%,15.25,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,1,6
63,1992,1992-09-27,4,27.169,CHI,,ATL,W 41-31,10,96,9.60,1,4,3,51,17.00,0,75.0%,12.75,0,0,,0,0,0,,0,,,,0,0,,0,1,6
64,1992,1992-10-04,5,27.176,CHI,@,MIN,L 20-21,8,16,2.00,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
65,1992,1992-10-18,6,27.190,CHI,,TAM,W 31-14,10,20,2.00,1,5,3,52,17.33,1,60.0%,10.40,0,0,,0,0,0,,0,,,,0,0,,0,2,12
66,1992,1992-10-25,7,27.197,CHI,@,GNB,W 30-10,11,23,2.09,1,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
67,1992,1992-11-02,8,27.205,CHI,,MIN,L 10-38,5,27,5.40,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0
68,1992,1992-11-08,9,27.211,CHI,,CIN,L 28-31,5,4,0.80,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
69,1992,1992-11-15,10,27.218,CHI,@,TAM,L 17-20,1,5,5.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
70,1992,1992-11-22,11,27.225,CHI,,GNB,L 3-17,4,20,5.00,0,8,5,25,5.00,0,62.5%,3.13,0,0,,0,0,0,,0,,,,0,0,,0,0,0
71,1992,1992-11-29,12,27.232,CHI,@,CLE,L 14-27,5,25,5.00,0,5,5,64,12.80,0,100.0%,12.80,0,0,,0,0,0,,0,,,,0,0,,0,0,0
72,1992,1992-12-07,13,27.240,CHI,@,HOU,L 7-24,10,54,5.40,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
73,1992,1992-12-13,14,27.246,CHI,,PIT,W 30-6,8,27,3.38,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
74,1992,1992-12-20,15,27.253,CHI,@,DET,L 3-16,3,19,6.33,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
75,1992,1992-12-27,16,27.260,CHI,@,DAL,L 14-27,2,5,2.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
76,1993,1993-09-26,4,28.168,NOR,,SFO,W 16-13,2,7,3.50,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,1993,1993-10-03,5,28.175,NOR,@,RAM,W 37-6,6,19,3.17,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1993,1993-10-17,6,28.189,NOR,@,PIT,L 14-37,2,5,2.50,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
79,1993,1993-10-24,7,28.196,NOR,,ATL,L 15-26,1,0,0.00,0,1,1,31,31.00,0,100.0%,31.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,1993,1993-10-31,8,28.203,NOR,@,PHO,W 20-17,7,23,3.29,1,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
81,1993,1993-11-14,9,28.217,NOR,,GNB,L 17-19,9,22,2.44,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
82,1993,1993-11-22,10,28.225,NOR,@,SFO,L 7-42,6,38,6.33,0,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,,,,,0,0,,0,0,0
83,1993,1993-11-28,11,28.231,NOR,@,MIN,W 17-14,3,7,2.33,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
84,1993,1993-12-05,12,28.238,NOR,@,CLE,L 13-17,1,2,2.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
85,1993,1993-12-12,13,28.245,NOR,,RAM,L 20-23,13,53,4.08,0,5,4,31,7.75,0,80.0%,6.20,0,0,,0,0,0,,,,,,0,0,,0,0,0
86,1993,1993-12-20,14,28.253,NOR,,NYG,L 14-24,2,1,0.50,1,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
87,1993,1993-12-26,15,28.259,NOR,@,PHI,L 26-37,8,21,2.63,1,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,,,,,0,0,,0,1,6
88,1993,1994-01-02,16,28.266,NOR,,CIN,W 20-13,4,16,4.00,0,7,5,26,5.20,0,71.4%,3.71,0,0,,0,0,0,,,,,,0,0,,0,0,0
89,1994,1994-09-04,1,29.146,NOR,,KAN,L 17-30,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
90,1994,1994-09-11,2,29.153,NOR,,WAS,L 24-38,1,3,3.00,1,5,5,50,10.00,0,100.0%,10.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
91,1994,1994-09-18,3,29.160,NOR,@,TAM,W 9-7,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
92,1994,1994-12-04,13,29.237,NOR,@,RAM,W 31-15,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
93,1994,1994-12-11,14,29.244,NOR,@,ATL,W 29-20,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
94,1994,1994-12-19,15,29.252,NOR,,DAL,L 16-24,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
95,1994,1994-12-24,16,29.257,NOR,@,DEN,W 30-28,0,0,,0,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
