ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1978,1978-09-03,1,24.023,PIT,@,BUF,W 28-17,
2,1978,1978-09-10,2,24.030,PIT,,SEA,W 21-10,
3,1978,1978-09-17,3,24.037,PIT,@,CIN,W 28-3,
4,1978,1978-09-24,4,24.044,PIT,,CLE,W 15-9,
5,1978,1978-10-01,5,24.051,PIT,@,NYJ,W 28-17,
6,1978,1978-10-08,6,24.058,PIT,,ATL,W 31-7,
7,1978,1978-10-15,7,24.065,PIT,@,CLE,W 34-14,
8,1978,1978-10-23,8,24.073,PIT,,HOU,L 17-24,
9,1978,1978-10-29,9,24.079,PIT,,KAN,W 27-24,
10,1978,1978-11-05,10,24.086,PIT,,NOR,W 20-14,
11,1978,1978-11-12,11,24.093,PIT,@,RAM,L 7-10,
12,1978,1978-11-19,12,24.100,PIT,,CIN,W 7-6,
13,1978,1978-11-27,13,24.108,PIT,@,SFO,W 24-7,
14,1978,1978-12-09,15,24.120,PIT,,BAL,W 35-13,
15,1978,1978-12-16,16,24.127,PIT,@,DEN,W 21-17,
16,1979,1979-09-03,1,25.023,PIT,@,NWE,W 16-13,
17,1979,1979-09-09,2,25.029,PIT,,HOU,W 38-7,
18,1979,1979-09-16,3,25.036,PIT,@,STL,W 24-21,
19,1979,1979-09-23,4,25.043,PIT,,BAL,W 17-13,
20,1979,1979-09-30,5,25.050,PIT,@,PHI,L 14-17,
21,1979,1979-10-07,6,25.057,PIT,@,CLE,W 51-35,
22,1979,1979-10-14,7,25.064,PIT,@,CIN,L 10-34,
23,1979,1979-10-22,8,25.072,PIT,,DEN,W 42-7,
24,1979,1979-11-04,10,25.085,PIT,,WAS,W 38-7,
25,1979,1979-11-11,11,25.092,PIT,@,KAN,W 30-3,
26,1979,1979-12-02,14,25.113,PIT,,CIN,W 37-17,
27,1979,1979-12-10,15,25.121,PIT,@,HOU,L 17-20,
28,1979,1979-12-16,16,25.127,PIT,,BUF,W 28-0,
29,1980,1980-09-07,1,26.027,PIT,,HOU,W 31-17,
30,1980,1980-09-14,2,26.034,PIT,@,BAL,W 20-17,
31,1980,1980-09-21,3,26.041,PIT,@,CIN,L 28-30,
32,1980,1980-09-28,4,26.048,PIT,,CHI,W 38-3,
33,1980,1980-10-05,5,26.055,PIT,@,MIN,W 23-17,
34,1980,1980-10-12,6,26.062,PIT,,CIN,L 16-17,
35,1980,1980-10-20,7,26.070,PIT,,OAK,L 34-45,
36,1980,1980-11-02,9,26.083,PIT,,GNB,W 22-20,
37,1980,1980-11-09,10,26.090,PIT,@,TAM,W 24-21,
38,1980,1980-11-16,11,26.097,PIT,,CLE,W 16-13,
39,1980,1980-11-23,12,26.104,PIT,@,BUF,L 13-28,
40,1980,1980-11-30,13,26.111,PIT,,MIA,W 23-10,
41,1980,1980-12-04,14,26.115,PIT,@,HOU,L 0-6,
42,1980,1980-12-14,15,26.125,PIT,,KAN,W 21-16,
43,1980,1980-12-22,16,26.133,PIT,@,SDG,L 17-26,
44,1981,1981-09-06,1,27.026,PIT,,KAN,L 33-37,
45,1981,1981-09-10,2,27.030,PIT,@,MIA,L 10-30,
46,1981,1981-10-11,6,27.061,PIT,,CLE,W 13-7,
47,1981,1981-10-18,7,27.068,PIT,@,CIN,L 7-34,
48,1981,1981-10-26,8,27.076,PIT,,HOU,W 26-13,
49,1981,1981-11-01,9,27.082,PIT,,SFO,L 14-17,
50,1981,1981-11-08,10,27.089,PIT,@,SEA,L 21-24,
51,1981,1981-11-15,11,27.096,PIT,@,ATL,W 34-20,
52,1981,1981-11-22,12,27.103,PIT,@,CLE,W 32-10,
53,1981,1981-11-29,13,27.110,PIT,,RAM,W 24-0,
54,1981,1981-12-07,14,27.118,PIT,@,OAK,L 27-30,
55,1981,1981-12-13,15,27.124,PIT,,CIN,L 10-17,
56,1981,1981-12-20,16,27.131,PIT,@,HOU,L 20-21,
57,1982,1982-09-13,1,28.033,PIT,@,DAL,W 36-28,1.0
58,1982,1982-09-19,2,28.039,PIT,,CIN,W 26-20,
59,1982,1982-11-21,3,28.102,PIT,@,HOU,W 24-10,1.0
60,1982,1982-11-28,4,28.109,PIT,@,SEA,L 0-16,2.0
61,1982,1982-12-05,5,28.116,PIT,,KAN,W 35-14,1.0
62,1982,1982-12-12,6,28.123,PIT,@,BUF,L 0-13,
63,1982,1982-12-19,7,28.130,PIT,@,CLE,L 9-10,1.0
64,1983,1983-09-04,1,29.024,PIT,,DEN,L 10-14,1.5
65,1983,1983-09-11,2,29.031,PIT,@,GNB,W 25-21,
66,1983,1983-09-18,3,29.038,PIT,@,HOU,W 40-28,
67,1983,1983-09-25,4,29.045,PIT,,NWE,L 23-28,
68,1983,1983-10-02,5,29.052,PIT,,HOU,W 17-10,
69,1983,1983-10-10,6,29.060,PIT,@,CIN,W 24-14,1.0
70,1983,1983-10-16,7,29.066,PIT,,CLE,W 44-17,
71,1983,1983-10-23,8,29.073,PIT,@,SEA,W 27-21,
72,1983,1983-10-30,9,29.080,PIT,,TAM,W 17-12,
73,1983,1983-11-06,10,29.087,PIT,,SDG,W 26-3,
74,1983,1983-11-13,11,29.094,PIT,@,BAL,W 24-13,
75,1983,1983-11-20,12,29.101,PIT,,MIN,L 14-17,
76,1983,1983-11-24,13,29.105,PIT,@,DET,L 3-45,
77,1983,1983-12-04,14,29.115,PIT,,CIN,L 10-23,
78,1983,1983-12-10,15,29.121,PIT,@,NYJ,W 34-7,
79,1983,1983-12-18,16,29.129,PIT,@,CLE,L 17-30,
80,1984,1984-09-23,4,30.043,WAS,@,NWE,W 26-10,
81,1984,1984-09-30,5,30.050,WAS,,PHI,W 20-0,
82,1984,1984-10-07,6,30.057,WAS,@,IND,W 35-7,1.0
83,1984,1984-10-14,7,30.064,WAS,,DAL,W 34-14,
84,1984,1984-10-21,8,30.071,WAS,@,STL,L 24-26,
85,1984,1984-10-28,9,30.078,WAS,@,NYG,L 13-37,
86,1984,1984-11-05,10,30.086,WAS,,ATL,W 27-14,1.0
87,1984,1984-11-11,11,30.092,WAS,,DET,W 28-14,
88,1984,1984-11-18,12,30.099,WAS,@,PHI,L 10-16,
89,1984,1984-11-25,13,30.106,WAS,,BUF,W 41-14,
90,1984,1984-11-29,14,30.110,WAS,@,MIN,W 31-17,
91,1984,1984-12-09,15,30.120,WAS,@,DAL,W 30-28,
92,1984,1984-12-16,16,30.127,WAS,,STL,W 29-27,
93,1985,1985-09-09,1,31.029,WAS,@,DAL,L 14-44,
94,1985,1985-09-22,3,31.042,WAS,,PHI,L 6-19,
95,1985,1985-09-29,4,31.049,WAS,@,CHI,L 10-45,
96,1985,1985-10-07,5,31.057,WAS,,STL,W 27-10,
97,1985,1985-10-13,6,31.063,WAS,,DET,W 24-3,
98,1985,1985-10-20,7,31.070,WAS,@,NYG,L 3-17,
99,1985,1985-11-10,10,31.091,WAS,,DAL,L 7-13,
100,1985,1985-11-18,11,31.099,WAS,,NYG,W 23-21,1.0
101,1985,1985-11-24,12,31.105,WAS,@,PIT,W 30-23,
102,1985,1985-12-08,14,31.119,WAS,@,PHI,W 17-12,
103,1985,1985-12-15,15,31.126,WAS,,CIN,W 27-24,
104,1985,1985-12-21,16,31.132,WAS,@,STL,W 27-16,
105,1986,1986-12-21,16,32.132,WAS,@,PHI,W 21-14,
