ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
42,1987,1987-10-26,6,25.041,CLE,,RAM,W 30-17,7,15,2.14,0,,5,70,14.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1987,1987-11-01,7,25.047,CLE,@,SDG,L 24-27,5,9,1.80,1,,6,62,10.33,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
44,1987,1987-11-08,8,25.054,CLE,,ATL,W 38-3,10,29,2.90,2,,4,40,10.00,1,,,0,0,,0,0,0,,,,,,0,0,,0,3,18
45,1987,1987-11-15,9,25.061,CLE,,BUF,W 27-21,10,21,2.10,0,,6,64,10.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
46,1987,1987-11-22,10,25.068,CLE,@,HOU,W 40-7,12,57,4.75,2,,2,24,12.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
47,1987,1987-11-29,11,25.075,CLE,@,SFO,L 24-38,7,42,6.00,1,,8,83,10.38,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
48,1987,1987-12-06,12,25.082,CLE,,IND,L 7-9,6,19,3.17,0,,4,45,11.25,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1987,1987-12-13,13,25.089,CLE,,CIN,W 38-24,2,20,10.00,0,,2,28,14.00,0,,,0,0,,0,0,0,,,,,,1,2,2.00,0,0,0
50,1987,1987-12-20,14,25.096,CLE,@,RAI,W 24-17,12,74,6.17,1,,2,21,10.50,1,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
51,1987,1987-12-26,15,25.102,CLE,@,PIT,W 19-13,12,48,4.00,1,,3,19,6.33,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
52,1988,1988-09-04,1,25.355,CLE,@,KAN,W 6-3,12,33,2.75,0,,3,44,14.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
53,1988,1988-09-11,2,25.362,CLE,,NYJ,L 3-23,5,5,1.00,0,,4,46,11.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,1988,1988-09-19,3,26.004,CLE,,IND,W 23-17,10,22,2.20,0,,2,27,13.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,1988,1988-09-25,4,26.010,CLE,@,CIN,L 17-24,4,17,4.25,0,,8,64,8.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1988,1988-10-02,5,26.017,CLE,@,PIT,W 23-9,20,78,3.90,0,,1,2,2.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,1988,1988-10-09,6,26.024,CLE,,SEA,L 10-16,7,52,7.43,0,,4,42,10.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,1988,1988-10-16,7,26.031,CLE,,PHI,W 19-3,17,74,4.35,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1988,1988-10-23,8,26.038,CLE,@,PHO,W 29-21,4,8,2.00,0,,6,64,10.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
60,1988,1988-10-30,9,26.045,CLE,,CIN,W 23-16,4,14,3.50,0,,4,26,6.50,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
61,1988,1988-11-07,10,26.053,CLE,@,HOU,L 17-24,5,17,3.40,0,,3,29,9.67,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
62,1988,1988-11-13,11,26.059,CLE,@,DEN,L 7-30,11,60,5.45,1,,4,36,9.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
63,1988,1988-11-20,12,26.066,CLE,,PIT,W 27-7,11,34,3.09,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
64,1988,1988-11-27,13,26.073,CLE,@,WAS,W 17-13,5,44,8.80,1,,7,48,6.86,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
65,1988,1988-12-04,14,26.080,CLE,,DAL,W 24-21,10,24,2.40,0,,1,29,29.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
66,1988,1988-12-12,15,26.088,CLE,@,MIA,L 31-38,13,58,4.46,0,,7,88,12.57,1,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
67,1988,1988-12-18,16,26.094,CLE,,HOU,W 28-23,19,36,1.89,1,,5,31,6.20,1,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
68,1989,1989-09-11,1,26.361,WAS,,NYG,L 24-27,0,0,,0,,1,1,1.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
69,1989,1989-09-17,2,27.002,WAS,,PHI,L 37-42,0,0,,0,,1,11,11.00,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
70,1989,1989-09-24,3,27.009,WAS,@,DAL,W 30-7,3,30,10.00,1,,1,11,11.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
71,1989,1989-10-01,4,27.016,WAS,@,NOR,W 16-14,2,18,9.00,0,,2,11,5.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
72,1989,1989-10-08,5,27.023,WAS,,PHO,W 30-28,14,100,7.14,0,,5,71,14.20,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
73,1989,1989-10-15,6,27.030,WAS,@,NYG,L 17-20,4,24,6.00,0,,5,45,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
74,1989,1989-10-22,7,27.037,WAS,,TAM,W 32-28,5,43,8.60,0,,1,4,4.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
75,1989,1989-10-29,8,27.044,WAS,@,RAI,L 24-37,6,9,1.50,0,,5,43,8.60,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
76,1989,1989-11-05,9,27.051,WAS,,DAL,L 3-13,3,10,3.33,0,,9,75,8.33,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
77,1989,1989-11-12,10,27.058,WAS,@,PHI,W 10-3,4,15,3.75,1,,2,19,9.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
78,1989,1989-11-20,11,27.066,WAS,,DEN,L 10-14,6,15,2.50,0,,3,16,5.33,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
79,1989,1989-11-26,12,27.072,WAS,,CHI,W 38-14,20,82,4.10,1,,5,45,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
80,1989,1989-12-03,13,27.079,WAS,@,PHO,W 29-10,20,86,4.30,1,,4,54,13.50,0,,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,6
81,1989,1989-12-10,14,27.086,WAS,,SDG,W 26-21,16,60,3.75,0,,2,12,6.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
82,1989,1989-12-17,15,27.093,WAS,@,ATL,W 31-30,12,25,2.08,1,,4,5,1.25,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
83,1989,1989-12-23,16,27.099,WAS,@,SEA,W 29-0,19,63,3.32,2,,4,35,8.75,0,,,0,0,,0,0,0,,0,,,,0,0,,0,2,12
84,1990,1990-09-09,1,27.359,WAS,,PHO,W 31-0,17,63,3.71,0,,1,4,4.00,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
85,1990,1990-09-16,2,28.001,WAS,@,SFO,L 13-26,11,62,5.64,0,,1,6,6.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
86,1990,1990-09-23,3,28.008,WAS,,DAL,W 19-15,13,57,4.38,0,,2,16,8.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
87,1990,1990-09-30,4,28.015,WAS,@,PHO,W 38-10,16,56,3.50,1,,2,18,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
88,1990,1990-10-14,5,28.029,WAS,,NYG,L 20-24,12,61,5.08,0,,2,23,11.50,0,,,1,1,100.00,31,1,0,158.3,0,0,31.00,51.00,0,0,,0,0,0
89,1990,1990-10-21,6,28.036,WAS,,PHI,W 13-7,16,46,2.88,0,,1,4,4.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
90,1990,1990-10-28,7,28.043,WAS,@,NYG,L 10-21,9,22,2.44,0,,6,47,7.83,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
91,1990,1990-11-04,8,28.050,WAS,@,DET,W 41-38,11,53,4.82,0,,4,30,7.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
92,1990,1990-11-12,9,28.058,WAS,@,PHI,L 14-28,11,29,2.64,0,,2,25,12.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
93,1990,1990-11-18,10,28.064,WAS,,NOR,W 31-17,26,116,4.46,0,,4,31,7.75,0,,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
94,1990,1990-11-22,11,28.068,WAS,@,DAL,L 17-27,14,39,2.79,1,,2,23,11.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
95,1990,1990-12-02,12,28.078,WAS,,MIA,W 42-20,32,157,4.91,3,,1,9,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,3,18
96,1990,1990-12-09,13,28.085,WAS,,CHI,W 10-9,28,121,4.32,0,,1,6,6.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
97,1990,1990-12-15,14,28.091,WAS,@,NWE,W 25-10,39,149,3.82,1,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
98,1990,1990-12-22,15,28.098,WAS,@,IND,L 28-35,31,154,4.97,0,,2,37,18.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
99,1990,1990-12-30,16,28.106,WAS,,BUF,W 29-14,11,34,3.09,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
100,1991,1991-09-01,1,28.351,WAS,,DET,W 45-0,16,83,5.19,1,,2,25,12.50,0,,,1,2,50.00,18,1,0,120.8,0,0,9.00,19.00,0,0,,0,1,6
101,1991,1991-09-09,2,28.359,WAS,@,DAL,W 33-31,22,101,4.59,0,,1,3,3.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
102,1991,1991-09-15,3,29.000,WAS,,PHO,W 34-0,23,109,4.74,1,,4,51,12.75,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
103,1991,1991-09-22,4,29.007,WAS,@,CIN,W 34-27,18,75,4.17,0,,5,56,11.20,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
104,1991,1991-09-30,5,29.015,WAS,,PHI,W 23-0,29,95,3.28,1,,2,24,12.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
105,1991,1991-10-06,6,29.021,WAS,@,CHI,W 20-7,21,63,3.00,0,,3,17,5.67,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
106,1991,1991-10-13,7,29.028,WAS,,CLE,W 42-17,12,65,5.42,1,,1,2,2.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
107,1991,1991-10-27,8,29.042,WAS,@,NYG,W 17-13,10,11,1.10,0,,1,5,5.00,0,,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
108,1991,1991-11-03,9,29.049,WAS,,HOU,W 16-13,21,112,5.33,1,,1,5,5.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
109,1991,1991-11-10,10,29.056,WAS,,ATL,W 56-17,12,33,2.75,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
110,1991,1991-11-17,11,29.063,WAS,@,PIT,W 41-14,9,5,0.56,0,,3,37,12.33,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
111,1991,1991-11-24,12,29.070,WAS,,DAL,L 21-24,8,22,2.75,0,,3,24,8.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
112,1991,1991-12-01,13,29.077,WAS,@,RAM,W 27-6,19,62,3.26,0,,3,35,11.67,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
113,1991,1991-12-08,14,29.084,WAS,@,PHO,W 20-14,25,116,4.64,0,,4,15,3.75,0,,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
114,1991,1991-12-15,15,29.091,WAS,,NYG,W 34-17,17,68,4.00,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
115,1991,1991-12-22,16,29.098,WAS,@,PHI,L 22-24,12,28,2.33,0,,1,9,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
116,1992,1992-09-07,1,29.358,WAS,@,DAL,L 10-23,13,56,4.31,0,7,4,31,7.75,0,57.1%,4.43,0,0,,0,0,0,,0,,,,0,0,,0,0,0
117,1992,1992-09-13,2,29.364,WAS,,ATL,W 24-17,22,91,4.14,0,5,4,26,6.50,1,80.0%,5.20,0,0,,0,0,0,,0,,,,0,0,,0,1,6
118,1992,1992-09-20,3,30.005,WAS,,DET,W 13-10,30,120,4.00,1,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,0,,,,0,0,,0,1,6
119,1992,1992-10-04,4,30.019,WAS,@,PHO,L 24-27,20,73,3.65,2,2,2,48,24.00,0,100.0%,24.00,0,0,,0,0,0,,0,,,,0,0,,0,2,12
120,1992,1992-10-12,5,30.027,WAS,,DEN,W 34-3,16,46,2.88,0,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0
121,1992,1992-10-18,6,30.033,WAS,,PHI,W 16-12,18,45,2.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
122,1992,1992-10-25,7,30.040,WAS,@,MIN,W 15-13,17,79,4.65,0,5,5,37,7.40,0,100.0%,7.40,0,0,,0,0,0,,0,,,,0,0,,0,0,0
123,1992,1992-11-01,8,30.047,WAS,,NYG,L 7-24,9,32,3.56,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
124,1992,1992-11-08,9,30.054,WAS,@,SEA,W 16-3,13,47,3.62,0,7,7,61,8.71,0,100.0%,8.71,0,0,,0,0,0,,0,,,,0,0,,0,0,0
125,1992,1992-11-15,10,30.061,WAS,@,KAN,L 16-35,6,21,3.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
126,1992,1992-11-23,11,30.069,WAS,@,NOR,L 3-20,13,29,2.23,0,4,4,10,2.50,0,100.0%,2.50,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
127,1992,1992-11-29,12,30.075,WAS,,PHO,W 41-3,16,62,3.88,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
128,1992,1992-12-06,13,30.082,WAS,@,NYG,W 28-10,20,100,5.00,2,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,,,,0,0,,0,2,12
129,1992,1992-12-13,14,30.089,WAS,,DAL,W 20-17,19,69,3.63,0,3,2,19,9.50,0,66.7%,6.33,1,1,100.00,41,1,0,158.3,0,0,41.00,61.00,0,0,,0,0,0
130,1992,1992-12-20,15,30.096,WAS,@,PHI,L 13-17,16,93,5.81,0,4,2,33,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,,,,0,0,,0,0,0
131,1992,1992-12-26,16,30.102,WAS,,RAI,L 20-21,14,35,2.50,0,1,1,19,19.00,0,100.0%,19.00,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
132,1993,1993-09-06,1,30.356,WAS,,DAL,W 35-16,1,5,5.00,0,9,5,30,6.00,0,55.6%,3.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
133,1993,1993-09-12,2,30.362,WAS,,PHO,L 10-17,1,-1,-1.00,0,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
134,1993,1993-09-19,3,31.004,WAS,@,PHI,L 31-34,1,7,7.00,0,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
135,1993,1993-10-04,4,31.019,WAS,@,MIA,L 10-17,0,0,,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
136,1993,1993-10-10,5,31.025,WAS,,NYG,L 7-41,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
137,1993,1993-10-17,6,31.032,WAS,@,PHO,L 6-36,1,-2,-2.00,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
138,1993,1993-11-01,7,31.047,WAS,@,BUF,L 10-24,4,16,4.00,0,4,1,20,20.00,0,25.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
139,1993,1993-11-07,8,31.053,WAS,,IND,W 30-24,1,4,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
140,1993,1993-11-14,9,31.060,WAS,@,NYG,L 6-20,1,0,0.00,0,6,1,8,8.00,0,16.7%,1.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
141,1993,1993-11-21,10,31.067,WAS,@,RAM,L 6-10,0,0,,0,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
142,1993,1993-11-28,11,31.074,WAS,,PHI,L 14-17,0,0,,0,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
143,1993,1993-12-05,12,31.081,WAS,@,TAM,W 23-17,2,9,4.50,0,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
144,1993,1993-12-11,13,31.087,WAS,,NYJ,L 0-3,1,3,3.00,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
145,1993,1993-12-19,14,31.095,WAS,,ATL,W 30-17,2,12,6.00,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
146,1993,1993-12-26,15,31.102,WAS,@,DAL,L 3-38,3,12,4.00,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
147,1993,1993-12-31,16,31.107,WAS,,MIN,L 9-14,5,40,8.00,0,9,6,30,5.00,0,66.7%,3.33,0,0,,0,0,0,,,,,,0,0,,0,0,0
148,1994,1994-09-04,1,31.354,CLE,@,CIN,W 28-20,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
149,1994,1994-09-11,2,31.361,CLE,,PIT,L 10-17,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
150,1994,1994-09-18,3,32.003,CLE,,ARI,W 32-0,8,24,3.00,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
151,1994,1994-09-25,4,32.010,CLE,@,IND,W 21-14,7,24,3.43,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
152,1994,1994-10-02,5,32.017,CLE,,NYJ,W 27-7,9,15,1.67,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
153,1994,1994-10-13,6,32.028,CLE,@,HOU,W 11-8,11,25,2.27,0,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
154,1994,1994-10-23,7,32.038,CLE,,CIN,W 37-13,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
155,1994,1994-10-30,8,32.045,CLE,@,DEN,L 14-26,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
156,1994,1994-11-06,9,32.052,CLE,,NWE,W 13-6,6,19,3.17,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
157,1994,1994-11-13,10,32.059,CLE,@,PHI,W 26-7,9,26,2.89,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
