ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1979,1979-09-02,1,22.277,SFO,@,MIN,L 22-28,
2,1979,1979-09-09,2,22.284,SFO,,DAL,L 13-21,
3,1979,1979-09-16,3,22.291,SFO,@,RAM,L 24-27,
4,1979,1979-09-23,4,22.298,SFO,,NOR,L 21-30,
5,1979,1979-09-30,5,22.305,SFO,@,SDG,L 9-31,
6,1979,1979-10-07,6,22.312,SFO,,SEA,L 24-35,
7,1979,1979-10-14,7,22.319,SFO,@,NYG,L 16-32,
8,1979,1979-10-21,8,22.326,SFO,,ATL,W 20-15,
9,1979,1979-10-28,9,22.333,SFO,,CHI,L 27-28,
10,1979,1979-11-04,10,22.340,SFO,@,OAK,L 10-23,
11,1979,1979-11-11,11,22.347,SFO,@,NOR,L 20-31,
12,1979,1979-11-18,12,22.354,SFO,,DEN,L 28-38,
13,1979,1979-11-25,13,22.361,SFO,,RAM,L 20-26,
14,1979,1979-12-02,14,23.003,SFO,@,STL,L 10-13,
15,1979,1979-12-09,15,23.010,SFO,,TAM,W 23-7,
16,1979,1979-12-16,16,23.017,SFO,@,ATL,L 21-31,
17,1980,1980-09-07,1,23.283,SFO,@,NOR,W 26-23,
18,1980,1980-09-14,2,23.290,SFO,,STL,W 24-21,
19,1980,1980-09-21,3,23.297,SFO,@,NYJ,W 37-27,
20,1981,1981-09-06,1,24.281,SFO,@,DET,L 17-24,
21,1981,1981-09-13,2,24.288,SFO,,CHI,W 28-17,
22,1981,1981-09-20,3,24.295,SFO,@,ATL,L 17-34,
23,1981,1981-09-27,4,24.302,SFO,,NOR,W 21-14,
24,1981,1981-10-04,5,24.309,SFO,@,WAS,W 30-17,
25,1981,1981-10-11,6,24.316,SFO,,DAL,W 45-14,
26,1981,1981-10-18,7,24.323,SFO,@,GNB,W 13-3,
27,1981,1981-10-25,8,24.330,SFO,,RAM,W 20-17,
28,1981,1981-11-01,9,24.337,SFO,@,PIT,W 17-14,
29,1981,1981-11-08,10,24.344,SFO,,ATL,W 17-14,
30,1981,1981-11-15,11,24.351,SFO,,CLE,L 12-15,
31,1981,1981-11-22,12,24.358,SFO,@,RAM,W 33-31,
32,1981,1981-11-29,13,25.000,SFO,,NYG,W 17-10,
33,1981,1981-12-06,14,25.007,SFO,@,CIN,W 21-3,
34,1981,1981-12-13,15,25.014,SFO,,HOU,W 28-6,
35,1981,1981-12-20,16,25.021,SFO,@,NOR,W 21-17,
36,1982,1982-09-12,1,25.287,SFO,,RAI,L 17-23,0.5
37,1983,1983-09-03,1,26.278,SFO,,PHI,L 17-22,1.0
38,1983,1983-09-08,2,26.283,SFO,@,MIN,W 48-17,
39,1983,1983-09-18,3,26.293,SFO,@,STL,W 42-27,
40,1983,1983-09-25,4,26.300,SFO,,ATL,W 24-20,1.0
41,1983,1983-10-02,5,26.307,SFO,@,NWE,W 33-13,1.0
42,1983,1983-10-09,6,26.314,SFO,,RAM,L 7-10,
43,1983,1983-10-16,7,26.321,SFO,@,NOR,W 32-13,2.0
44,1983,1983-10-23,8,26.328,SFO,@,RAM,W 45-35,1.0
45,1983,1983-10-30,9,26.335,SFO,,NYJ,L 13-27,1.0
46,1983,1983-11-06,10,26.342,SFO,,MIA,L 17-20,1.0
47,1983,1983-11-13,11,26.349,SFO,,NOR,W 27-0,2.5
48,1983,1983-11-20,12,26.356,SFO,@,ATL,L 24-28,1.0
49,1983,1983-11-27,13,26.363,SFO,@,CHI,L 3-13,1.0
50,1983,1983-12-04,14,27.005,SFO,,TAM,W 35-21,0.5
51,1983,1983-12-11,15,27.012,SFO,@,BUF,W 23-10,
52,1983,1983-12-19,16,27.020,SFO,,DAL,W 42-17,
53,1984,1984-09-02,1,27.278,SFO,@,DET,W 30-27,1.0
54,1984,1984-09-10,2,27.286,SFO,,WAS,W 37-31,1.0
55,1984,1984-09-16,3,27.292,SFO,,NOR,W 30-20,1.0
56,1984,1984-09-23,4,27.299,SFO,@,PHI,W 21-9,
57,1984,1984-09-30,5,27.306,SFO,,ATL,W 14-5,1.0
58,1984,1984-10-08,6,27.314,SFO,@,NYG,W 31-10,
59,1984,1984-10-14,7,27.320,SFO,,PIT,L 17-20,1.0
60,1984,1984-10-21,8,27.327,SFO,@,HOU,W 34-21,
61,1984,1984-10-28,9,27.334,SFO,@,RAM,W 33-0,2.0
62,1984,1984-11-04,10,27.341,SFO,,CIN,W 23-17,
63,1984,1984-11-11,11,27.348,SFO,@,CLE,W 41-7,1.0
64,1984,1984-11-18,12,27.355,SFO,,TAM,W 24-17,
65,1984,1984-11-25,13,27.362,SFO,@,NOR,W 35-3,
66,1984,1984-12-02,14,28.003,SFO,@,ATL,W 35-17,
67,1984,1984-12-08,15,28.009,SFO,,MIN,W 51-7,2.0
68,1984,1984-12-14,16,28.015,SFO,,RAM,W 19-16,
69,1985,1985-09-08,1,28.283,SFO,@,MIN,L 21-28,
