ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1975,1975-09-22,1,22.325,MIA,,OAK,L 21-31,,,,,,,,,,
2,1975,1975-09-28,2,22.331,MIA,@,NWE,W 22-14,,,,,,,,,,
3,1975,1975-10-05,3,22.338,MIA,@,GNB,W 31-7,,,,,,,,,,
4,1975,1975-10-12,4,22.345,MIA,,PHI,W 24-16,,,,,,,,,,
5,1975,1975-10-19,5,22.352,MIA,@,NYJ,W 43-0,2,19,9.50,0,0,0,,0,0,0
6,1975,1975-10-26,6,22.359,MIA,@,BUF,W 35-30,,,,,,,,,,
7,1975,1975-11-02,7,23.001,MIA,@,CHI,W 46-13,,,,,,,,,,
8,1975,1975-11-09,8,23.008,MIA,,NYJ,W 27-7,,,,,,,,,,
9,1975,1975-11-16,9,23.015,MIA,@,HOU,L 19-20,,,,,,,,,,
10,1975,1975-11-23,10,23.022,MIA,,BAL,L 17-33,1,11,11.00,0,0,0,,0,0,0
11,1975,1975-12-01,11,23.030,MIA,,NWE,W 20-7,1,14,14.00,0,0,0,,0,0,0
12,1975,1975-12-07,12,23.036,MIA,,BUF,W 31-21,1,16,16.00,0,0,0,,0,0,0
13,1975,1975-12-14,13,23.043,MIA,@,BAL,L 7-10,,,,,,,,,,
14,1975,1975-12-20,14,23.049,MIA,,DEN,W 14-13,,,,,,,,,,
15,1976,1976-09-13,1,23.317,MIA,@,BUF,W 30-21,,,,,,,,,,
16,1976,1976-09-19,2,23.323,MIA,@,NWE,L 14-30,2,7,3.50,1,0,0,,0,1,6
17,1976,1976-09-26,3,23.330,MIA,,NYJ,W 16-0,1,16,16.00,0,0,0,,0,0,0
18,1976,1976-10-03,4,23.337,MIA,,RAM,L 28-31,,,,,,,,,,
19,1976,1976-10-10,5,23.344,MIA,@,BAL,L 14-28,,,,,,,,,,
20,1976,1976-10-17,6,23.351,MIA,,KAN,L 17-20,,,,,,,,,,
