ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-23,4,23.231,STL,@,NOR,L 24-34,,,,,,,,,,
2,1984,1984-09-30,5,23.238,STL,,MIA,L 28-36,,,,,,,,,,
3,1984,1984-10-07,6,23.245,STL,@,DAL,W 31-20,,,,,,,,,,
4,1984,1984-10-14,7,23.252,STL,,CHI,W 38-21,,,,,,,,,,
5,1984,1984-11-25,13,23.294,STL,,PHI,W 17-16,,,,,,,,,,
6,1984,1984-12-02,14,23.301,STL,@,NWE,W 33-10,,,,,,,,,,
7,1984,1984-12-09,15,23.308,STL,,NYG,W 31-21,,,,,,,,,,
8,1984,1984-12-16,16,23.315,STL,@,WAS,L 27-29,,,,,,,,,,
9,1985,1985-09-08,1,24.215,STL,@,CLE,W 27-24,0,0,,0,1,9,9.00,0,0,0
10,1985,1985-09-15,2,24.222,STL,,CIN,W 41-27,0,0,,0,1,34,34.00,0,0,0
11,1985,1985-09-22,3,24.229,STL,@,NYG,L 17-27,1,14,14.00,0,6,122,20.33,0,0,0
12,1985,1985-10-27,8,24.264,STL,,HOU,L 10-20,0,0,,0,3,61,20.33,0,0,0
13,1985,1985-11-04,9,24.272,STL,,DAL,W 21-10,2,23,11.50,0,1,0,0.00,0,0,0
14,1985,1985-11-10,10,24.278,STL,@,TAM,L 0-16,0,0,,0,5,116,23.20,0,0,0
15,1985,1985-11-17,11,24.285,STL,,PHI,L 14-24,0,0,,0,3,50,16.67,0,0,0
16,1985,1985-11-24,12,24.292,STL,,NYG,L 3-34,0,0,,0,4,87,21.75,0,0,0
17,1985,1985-11-28,13,24.296,STL,@,DAL,L 17-35,0,0,,0,2,38,19.00,0,0,0
18,1985,1985-12-08,14,24.306,STL,,NOR,W 28-16,0,0,,0,2,33,16.50,0,0,0
19,1985,1985-12-21,16,24.319,STL,,WAS,L 16-27,1,2,2.00,1,0,0,,0,1,6
