ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,30.014,SDG,,BAL,L 14-16
2,1970,1970-10-12,4,30.036,SDG,,GNB,L 20-22
3,1970,1970-10-18,5,30.042,SDG,@,CHI,W 20-7
4,1970,1970-10-25,6,30.049,SDG,,HOU,T 31-31
5,1970,1970-11-01,7,30.056,SDG,@,CLE,W 27-10
6,1970,1970-11-08,8,30.063,SDG,,DEN,W 24-21
7,1970,1970-11-29,11,30.084,SDG,@,KAN,L 14-26
8,1970,1970-12-06,12,30.091,SDG,,CIN,L 14-17
9,1970,1970-12-20,14,30.105,SDG,,KAN,W 31-13
10,1971,1971-09-19,1,31.013,SDG,,KAN,W 21-14
11,1971,1971-09-26,2,31.020,SDG,,OAK,L 0-34
12,1971,1971-10-03,3,31.027,SDG,@,PIT,L 17-21
13,1971,1971-10-10,4,31.034,SDG,@,KAN,L 10-31
14,1971,1971-10-23,6,31.047,SDG,,BUF,W 20-3
15,1971,1971-10-31,7,31.055,SDG,,NYJ,W 49-21
16,1971,1971-11-07,8,31.062,SDG,@,NYG,L 17-35
17,1971,1971-11-21,10,31.076,SDG,@,OAK,L 33-34
18,1971,1971-11-28,11,31.083,SDG,@,CIN,L 0-31
19,1971,1971-12-05,12,31.090,SDG,,MIN,W 30-14
20,1971,1971-12-12,13,31.097,SDG,,DEN,W 45-17
21,1971,1971-12-19,14,31.104,SDG,@,HOU,L 33-49
22,1972,1972-09-17,1,32.011,CHI,,ATL,L 21-37
23,1972,1972-09-24,2,32.018,CHI,,RAM,T 13-13
24,1972,1972-10-01,3,32.025,CHI,,DET,L 24-38
25,1972,1972-10-08,4,32.032,CHI,@,GNB,L 17-20
26,1972,1972-10-15,5,32.039,CHI,@,CLE,W 17-0
27,1972,1972-10-23,6,32.047,CHI,,MIN,W 13-10
28,1972,1972-10-29,7,32.053,CHI,@,STL,W 27-10
29,1972,1972-11-05,8,32.060,CHI,@,DET,L 0-14
30,1972,1972-11-12,9,32.067,CHI,,GNB,L 17-23
31,1972,1972-11-19,10,32.074,CHI,,SFO,L 21-34
32,1972,1972-11-26,11,32.081,CHI,,CIN,L 3-13
33,1972,1972-12-03,12,32.088,CHI,@,MIN,L 10-23
34,1972,1972-12-10,13,32.095,CHI,@,PHI,W 21-12
35,1972,1972-12-17,14,32.102,CHI,@,OAK,L 21-28
36,1973,1973-09-16,1,33.010,CHI,,DAL,L 17-20
37,1973,1973-09-23,2,33.017,CHI,,MIN,L 13-22
38,1973,1973-09-30,3,33.024,CHI,@,DEN,W 33-14
39,1973,1973-10-07,4,33.031,CHI,@,NOR,L 16-21
40,1973,1973-10-14,5,33.038,CHI,@,ATL,L 6-46
41,1973,1973-10-21,6,33.045,CHI,,NWE,L 10-13
42,1973,1973-10-28,7,33.052,CHI,,HOU,W 35-14
43,1973,1973-11-04,8,33.059,CHI,@,GNB,W 31-17
44,1973,1973-11-12,9,33.067,CHI,@,KAN,L 7-19
45,1973,1973-11-18,10,33.073,CHI,,DET,L 7-30
46,1973,1973-11-25,11,33.080,CHI,@,MIN,L 13-31
47,1973,1973-12-02,12,33.087,CHI,,RAM,L 0-26
48,1973,1973-12-09,13,33.094,CHI,@,DET,L 7-40
49,1973,1973-12-16,14,33.101,CHI,,GNB,L 0-21
