ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
46,2012,2012-12-16,14,25.188,DAL,,PIT,W 27-24,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
47,2012,2012-12-23,15,25.195,DAL,,NOR,L 31-34,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
48,2012,2012-12-30,16,25.202,DAL,@,WAS,L 18-28,*,0,0,0,,0,0.0%,,1,20,20.00,0,0,0,0.0,0,0
49,2013,2013-09-09,1,26.090,SDG,,HOU,L 28-31,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
50,2013,2013-09-15,2,26.096,SDG,@,PHI,W 33-30,,,,,,,0.0%,,,,,,,,,,
51,2013,2013-09-22,3,26.103,SDG,@,TEN,L 17-20,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
52,2013,2013-09-29,4,26.110,SDG,,DAL,W 30-21,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
53,2013,2013-10-06,5,26.117,SDG,@,OAK,L 17-27,,,,,,,0.0%,,,,,,,,,,
54,2013,2013-10-14,6,26.125,SDG,,IND,W 19-9,*,,,,,,0.0%,,,,,,,,,,
55,2013,2013-10-20,7,26.131,SDG,@,JAX,W 24-6,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
56,2013,2013-11-03,8,26.145,SDG,@,WAS,L 24-30,,,,,,,0.0%,,,,,,,,,,
57,2013,2013-11-10,9,26.152,SDG,,DEN,L 20-28,,0,,,,,0.0%,,,,,,,,,,
58,2013,2013-11-17,10,26.159,SDG,@,MIA,L 16-20,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,1,0
59,2013,2013-11-24,11,26.166,SDG,@,KAN,W 41-38,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
60,2013,2013-12-01,12,26.173,SDG,,CIN,L 10-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,1
61,2013,2013-12-08,13,26.180,SDG,,NYG,W 37-14,,,,,,,0.0%,,,,,,,,,,
62,2013,2013-12-12,14,26.184,SDG,@,DEN,W 27-20,,,,,,,0.0%,,,,,,,,,,
63,2013,2013-12-22,15,26.194,SDG,,OAK,W 26-13,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
64,2014,2014-09-08,1,27.089,SDG,@,ARI,L 17-18,,,,,,,0.0%,,,,,,,,,,
65,2014,2014-09-14,2,27.095,SDG,,SEA,W 30-21,,0,,,,,0.0%,,,,,,,,,,
66,2014,2014-09-21,3,27.102,SDG,@,BUF,W 22-10,,,,,,,0.0%,,,,,,,,,,
67,2014,2014-09-28,4,27.109,SDG,,JAX,W 33-14,,0,,,,,0.0%,,,,,,,,,,
68,2014,2014-10-05,5,27.116,SDG,,NYJ,W 31-0,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
69,2014,2014-10-12,6,27.123,SDG,@,OAK,W 31-28,,,,,,,0.0%,,,,,,,,,,
70,2014,2014-10-19,7,27.130,SDG,,KAN,L 20-23,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6,0.0,0,0
71,2014,2014-10-23,8,27.134,SDG,@,DEN,L 21-35,,,,,,,0.0%,,,,,,,,,,
72,2014,2014-11-02,9,27.144,SDG,@,MIA,L 0-37,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,2,0
73,2014,2014-11-16,10,27.158,SDG,,OAK,W 13-6,,,,,,,0.0%,,,,,,,,,,
74,2014,2014-11-23,11,27.165,SDG,,STL,W 27-24,,,,,,,0.0%,,,,,,,,,,
75,2014,2014-11-30,12,27.172,SDG,@,BAL,W 34-33,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
76,2014,2014-12-07,13,27.179,SDG,,NWE,L 14-23,,,,,,,0.0%,,,,,,,,,,
77,2014,2014-12-14,14,27.186,SDG,,DEN,L 10-22,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,2,1
78,2014,2014-12-20,15,27.192,SDG,@,SFO,W 38-35,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,2,0
79,2014,2014-12-28,16,27.200,SDG,@,KAN,L 7-19,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
80,2015,2015-09-13,1,28.094,SDG,,DET,W 33-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
81,2015,2015-09-20,2,28.101,SDG,@,CIN,L 19-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
82,2015,2015-09-27,3,28.108,SDG,@,MIN,L 14-31,*,4,4,35,8.75,0,100.0%,8.75,0,0,,0,0,0,0.0,0,0
83,2015,2015-10-04,4,28.115,SDG,,CLE,W 30-27,*,2,1,1,1.00,1,50.0%,0.50,1,5,5.00,0,1,6,0.0,0,0
84,2015,2015-10-12,5,28.123,SDG,,PIT,L 20-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
85,2015,2015-10-18,6,28.129,SDG,@,GNB,L 20-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
86,2015,2015-10-25,7,28.136,SDG,,OAK,L 29-37,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
87,2015,2015-11-01,8,28.143,SDG,@,BAL,L 26-29,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,0,0
88,2015,2015-11-09,9,28.151,SDG,,CHI,L 19-22,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
89,2015,2015-11-22,10,28.164,SDG,,KAN,L 3-33,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
90,2015,2015-11-29,11,28.171,SDG,@,JAX,W 31-25,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
91,2015,2015-12-06,12,28.178,SDG,,DEN,L 3-17,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
92,2015,2015-12-13,13,28.185,SDG,@,KAN,L 3-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
93,2015,2015-12-20,14,28.192,SDG,,MIA,W 30-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
94,2015,2015-12-24,15,28.196,SDG,@,OAK,L 20-23,*,1,1,9,9.00,0,100.0%,9.00,1,13,13.00,0,0,0,0.0,0,0
95,2015,2016-01-03,16,28.206,SDG,@,DEN,L 20-27,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
96,2016,2016-09-08,1,29.089,DEN,,CAR,W 21-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
97,2016,2016-09-18,2,29.099,DEN,,IND,W 34-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
98,2016,2016-09-25,3,29.106,DEN,@,CIN,W 29-17,*,4,2,9,4.50,1,50.0%,2.25,0,0,,0,1,6,0.0,0,0
99,2016,2016-10-02,4,29.113,DEN,@,TAM,W 27-7,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
100,2016,2016-10-09,5,29.120,DEN,,ATL,L 16-23,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
101,2016,2016-10-13,6,29.124,DEN,@,SDG,L 13-21,,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,0.0,0,0
102,2016,2016-10-24,7,29.135,DEN,,HOU,W 27-9,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
103,2016,2016-10-30,8,29.141,DEN,,SDG,W 27-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
104,2016,2016-11-13,9,29.155,NOR,,DEN,L 23-25,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
105,2016,2016-11-17,10,29.159,NOR,@,CAR,L 20-23,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0
106,2016,2016-11-27,11,29.169,NOR,,LAR,W 49-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
107,2016,2016-12-04,12,29.176,NOR,,DET,L 13-28,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
108,2016,2016-12-11,13,29.183,NOR,@,TAM,L 11-16,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
109,2016,2016-12-18,14,29.190,NOR,@,ARI,W 48-41,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
110,2016,2016-12-24,15,29.196,NOR,,TAM,W 31-24,*,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,0.0,0,0
111,2016,2017-01-01,16,29.204,NOR,@,ATL,L 32-38,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
112,2017,2017-12-24,15,30.196,NOR,,ATL,W 23-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
