ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
28,1978,1978-12-03,14,23.317,NYJ,,BAL,W 24-16,19,107,5.63,0,2,7,3.50,0,0,0
29,1978,1978-12-10,15,23.324,NYJ,@,CLE,L 34-37,11,30,2.73,1,2,15,7.50,0,1,6
30,1978,1978-12-17,16,23.331,NYJ,,DAL,L 7-30,9,40,4.44,0,0,0,,0,0,0
31,1979,1979-09-02,1,24.225,NYJ,,CLE,L 22-25,21,69,3.29,1,1,27,27.00,0,1,6
32,1979,1979-09-09,2,24.232,NYJ,@,NWE,L 3-56,10,46,4.60,0,2,14,7.00,0,0,0
33,1979,1979-09-16,3,24.239,NYJ,,DET,W 31-10,19,76,4.00,3,0,0,,0,3,18
34,1979,1979-10-07,6,24.260,NYJ,@,BAL,L 8-10,10,50,5.00,0,0,0,,0,0,0
35,1979,1979-10-15,7,24.268,NYJ,,MIN,W 14-7,15,78,5.20,0,2,20,10.00,0,0,0
36,1979,1979-10-21,8,24.274,NYJ,,OAK,W 28-19,8,58,7.25,0,2,26,13.00,0,0,0
37,1979,1979-10-28,9,24.281,NYJ,@,HOU,L 24-27,7,19,2.71,0,1,16,16.00,0,0,0
38,1979,1979-11-04,10,24.288,NYJ,@,GNB,W 27-22,13,34,2.62,1,1,4,4.00,0,1,6
39,1979,1979-11-11,11,24.295,NYJ,,BUF,L 12-14,4,6,1.50,1,0,0,,0,1,6
40,1979,1979-11-18,12,24.302,NYJ,@,CHI,L 13-23,3,1,0.33,0,0,0,,0,0,0
41,1979,1979-11-26,13,24.310,NYJ,@,SEA,L 7-30,4,5,1.25,1,1,8,8.00,0,1,6
42,1979,1979-12-02,14,24.316,NYJ,,BAL,W 30-17,2,0,0.00,0,0,0,,0,0,0
43,1980,1980-09-07,1,25.231,NYJ,,BAL,L 14-17,2,6,3.00,0,1,8,8.00,0,0,0
44,1980,1980-09-14,2,25.238,NYJ,@,BUF,L 10-20,1,-3,-3.00,0,0,0,,0,0,0
45,1980,1980-09-21,3,25.245,NYJ,,SFO,L 27-37,1,1,1.00,0,1,16,16.00,0,0,0
46,1980,1980-09-28,4,25.252,NYJ,@,BAL,L 21-35,5,25,5.00,2,0,0,,0,2,12
47,1980,1980-10-05,5,25.259,NYJ,,NWE,L 11-21,3,7,2.33,0,4,27,6.75,0,0,0
48,1980,1980-10-12,6,25.266,NYJ,@,ATL,W 14-7,25,100,4.00,1,1,4,4.00,0,1,6
49,1980,1980-10-19,7,25.273,NYJ,,SEA,L 17-27,20,54,2.70,0,2,6,3.00,0,0,0
50,1980,1980-10-27,8,25.281,NYJ,,MIA,W 17-14,16,48,3.00,0,2,19,9.50,0,0,0
51,1980,1980-11-02,9,25.287,NYJ,@,NWE,L 21-34,11,31,2.82,1,1,3,3.00,0,1,6
52,1980,1980-11-09,10,25.294,NYJ,,BUF,L 24-31,5,9,1.80,0,4,24,6.00,0,0,0
53,1980,1980-11-16,11,25.301,NYJ,@,DEN,L 24-31,6,17,2.83,0,3,17,5.67,0,0,0
54,1980,1980-11-23,12,25.308,NYJ,,HOU,W 31-28,12,37,3.08,1,1,13,13.00,0,1,6
55,1980,1980-12-07,14,25.322,NYJ,@,CLE,L 14-17,2,9,4.50,0,0,0,,0,0,0
56,1980,1980-12-14,15,25.329,NYJ,,NOR,L 20-21,5,15,3.00,1,0,0,,0,1,6
57,1980,1980-12-20,16,25.335,NYJ,@,MIA,W 24-17,1,-1,-1.00,0,0,0,,0,0,0
58,1981,1981-09-06,1,26.229,NYJ,@,BUF,L 0-31,3,12,4.00,0,3,17,5.67,0,0,0
59,1981,1981-09-13,2,26.236,NYJ,,CIN,L 30-31,2,13,6.50,0,1,3,3.00,0,0,0
60,1981,1981-09-20,3,26.243,NYJ,@,PIT,L 10-38,0,0,,0,0,0,,0,0,
61,1981,1981-09-27,4,26.250,NYJ,,HOU,W 33-17,6,8,1.33,1,1,1,1.00,1,2,12
62,1981,1981-10-04,5,26.257,NYJ,@,MIA,T 28-28,8,31,3.88,0,4,19,4.75,0,0,0
63,1981,1981-10-11,6,26.264,NYJ,,NWE,W 28-24,2,6,3.00,0,0,0,,0,0,0
64,1981,1981-10-18,7,26.271,NYJ,,BUF,W 33-14,3,8,2.67,0,0,0,,0,0,0
65,1981,1981-10-25,8,26.278,NYJ,,SEA,L 3-19,2,6,3.00,0,0,0,,0,0,0
66,1981,1981-11-01,9,26.285,NYJ,@,NYG,W 26-7,2,8,4.00,0,0,0,,0,0,0
67,1981,1981-11-08,10,26.292,NYJ,@,BAL,W 41-14,5,18,3.60,0,1,1,1.00,1,1,6
68,1981,1981-11-15,11,26.299,NYJ,@,NWE,W 17-6,2,3,1.50,0,0,0,,0,0,0
69,1981,1981-11-22,12,26.306,NYJ,,MIA,W 16-15,0,0,,0,0,0,,0,0,
70,1981,1981-11-29,13,26.313,NYJ,,BAL,W 25-0,7,21,3.00,0,0,0,,0,0,0
71,1981,1981-12-06,14,26.320,NYJ,@,SEA,L 23-27,11,51,4.64,0,3,25,8.33,1,1,6
72,1981,1981-12-12,15,26.326,NYJ,@,CLE,W 14-13,5,27,5.40,0,0,0,,0,0,0
73,1981,1981-12-20,16,26.334,NYJ,,GNB,W 28-3,15,57,3.80,1,0,0,,0,1,6
