ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
32,1997,1997-12-21,16,24.279,KAN,,NOR,W 25-13,,0,0,,0,0,0,0.0,1,0,0
33,1998,1998-09-06,1,25.173,KAN,,OAK,W 28-8,,,,,,,,,,,
34,1998,1998-09-13,2,25.180,KAN,@,JAX,L 16-21,,,,,,,,,,,
35,1998,1998-09-20,3,25.187,KAN,,SDG,W 23-7,,,,,,,,,,,
36,1998,1998-09-27,4,25.194,KAN,@,PHI,W 24-21,,,,,,,,,,,
37,1998,1998-10-04,5,25.201,KAN,,SEA,W 17-6,,,,,,,,,,,
38,1998,1998-10-11,6,25.208,KAN,@,NWE,L 10-40,,,,,,,,,,,
39,1998,1998-10-26,7,25.223,KAN,,PIT,L 13-20,,,,,,,,,,,
40,1998,1998-11-01,8,25.229,KAN,,NYJ,L 17-20,,,,,,,,,,,
41,1998,1998-11-08,9,25.236,KAN,@,SEA,L 12-24,,,,,,,,,,,
42,1998,1998-11-16,10,25.244,KAN,,DEN,L 7-30,,,,,,,,,,,
43,1998,1998-11-22,11,25.250,KAN,@,SDG,L 37-38,,0,0,,0,0,0,0.0,1,19,0
44,1998,1998-11-29,12,25.257,KAN,,ARI,W 34-24,,,,,,,,,,,
45,1998,1998-12-06,13,25.264,KAN,@,DEN,L 31-35,,,,,,,,,,,
46,1998,1998-12-13,14,25.271,KAN,,DAL,W 20-17,,0,0,,0,0,0,0.0,1,28,0
47,1998,1998-12-20,15,25.278,KAN,@,NYG,L 7-28,,,,,,,,,,,
48,1998,1998-12-26,16,25.284,KAN,@,OAK,W 31-24,,,,,,,,,,,
49,1999,1999-09-12,1,26.179,KAN,@,CHI,L 17-20,*,,,,,,,,,,
50,1999,1999-09-19,2,26.186,KAN,,DEN,W 26-10,*,0,0,,0,0,0,0.0,1,5,0
51,1999,1999-09-26,3,26.193,KAN,,DET,W 31-21,*,,,,,,,,,,
52,1999,1999-10-10,5,26.207,KAN,,NWE,W 16-14,*,,,,,,,,,,
53,1999,1999-10-21,6,26.218,KAN,@,BAL,W 35-8,*,,,,,,,,,,
54,1999,1999-10-31,7,26.228,KAN,,SDG,W 34-0,*,,,,,,,,,,
55,1999,1999-11-07,8,26.235,KAN,@,IND,L 17-25,*,,,,,,,,,,
56,1999,1999-11-14,9,26.242,KAN,@,TAM,L 10-17,*,,,,,,,,,,
57,1999,1999-11-21,10,26.249,KAN,,SEA,L 19-31,*,,,,,,,,,,
58,1999,1999-11-28,11,26.256,KAN,@,OAK,W 37-34,*,,,,,,,,,,
59,1999,1999-12-05,12,26.263,KAN,@,DEN,W 16-10,*,,,,,,,,,,
60,1999,1999-12-12,13,26.270,KAN,,MIN,W 31-28,*,,,,,,,,,,
61,1999,1999-12-18,14,26.276,KAN,,PIT,W 35-19,*,,,,,,,,,,
62,1999,1999-12-26,15,26.284,KAN,@,SEA,L 14-23,*,,,,,,,,,,
63,1999,2000-01-02,16,26.291,KAN,,OAK,L 38-41,*,,,,,,,,,,
64,2000,2000-09-03,1,27.170,KAN,,IND,L 14-27,,,,,,,,,,,
65,2000,2000-09-10,2,27.177,KAN,@,TEN,L 14-17,*,,,,,,,,,,
66,2000,2000-09-17,3,27.184,KAN,,SDG,W 42-10,,,,,,,,,,,
67,2000,2000-09-24,4,27.191,KAN,@,DEN,W 23-22,,,,,,,,,,,
68,2000,2000-10-02,5,27.199,KAN,,SEA,W 24-17,*,0,0,,0,0,0,0.0,1,0,0
69,2000,2000-10-15,6,27.212,KAN,,OAK,L 17-20,*,,,,,,,,,,
70,2000,2000-10-22,7,27.219,KAN,,STL,W 54-34,*,0,0,,0,0,0,1.0,0,0,0
71,2000,2000-10-29,8,27.226,KAN,@,SEA,W 24-19,,0,0,,0,0,0,1.0,0,0,0
72,2000,2000-11-05,9,27.233,KAN,@,OAK,L 31-49,,,,,,,,,,,
73,2000,2000-11-12,10,27.240,KAN,@,SFO,L 7-21,*,,,,,,,,,,
74,2000,2000-11-19,11,27.247,KAN,,BUF,L 17-21,*,,,,,,,,,,
75,2000,2000-11-26,12,27.254,KAN,@,SDG,L 16-17,,,,,,,,,,,
76,2000,2000-12-04,13,27.262,KAN,@,NWE,L 24-30,,,,,,,,,,,
77,2000,2000-12-10,14,27.268,KAN,,CAR,W 15-14,*,0,0,,0,0,0,0.0,1,0,0
78,2000,2000-12-17,15,27.275,KAN,,DEN,W 20-7,,,,,,,,,,,
79,2000,2000-12-24,16,27.282,KAN,@,ATL,L 13-29,*,,,,,,,,,,
80,2001,2001-09-09,1,28.176,KAN,,OAK,L 24-27,*,,,,,,,,,,
81,2001,2001-09-23,2,28.190,KAN,,NYG,L 3-13,*,,,,,,,,,,
82,2001,2001-09-30,3,28.197,KAN,@,WAS,W 45-13,*,,,,,,,,,,
83,2001,2001-10-07,4,28.204,KAN,@,DEN,L 6-20,*,,,,,,,,,,
84,2001,2001-10-14,5,28.211,KAN,,PIT,L 17-20,*,,,,,,,,,,
85,2001,2001-10-21,6,28.218,KAN,@,ARI,L 16-24,*,,,,,,,,,,
86,2001,2001-10-25,7,28.222,KAN,,IND,L 28-35,*,,,,,,,,,,
87,2001,2001-11-04,8,28.232,KAN,@,SDG,W 25-20,*,0,0,,0,0,0,1.0,1,25,0
88,2001,2001-11-11,9,28.239,KAN,@,NYJ,L 7-27,*,,,,,,,,,,
89,2001,2001-11-25,10,28.253,KAN,,SEA,W 19-7,*,,,,,,,,,,
90,2001,2001-11-29,11,28.257,KAN,,PHI,L 10-23,*,,,,,,,,,,
91,2001,2001-12-09,12,28.267,KAN,@,OAK,L 26-28,*,0,0,,0,0,0,0.0,1,0,0
92,2001,2001-12-16,13,28.274,KAN,,DEN,W 26-23,*,,,,,,,,,,
93,2001,2001-12-23,14,28.281,KAN,,SDG,W 20-17,*,,,,,,,,,,
94,2001,2001-12-30,15,28.288,KAN,@,JAX,W 30-26,*,0,0,,0,0,0,0.0,1,23,0
95,2001,2002-01-06,16,28.295,KAN,@,SEA,L 18-21,*,,,,,,,,,,
96,2003,2003-09-07,1,30.174,KAN,,SDG,W 27-14,*,,,,,,,,,,
97,2003,2003-09-14,2,30.181,KAN,,PIT,W 41-20,*,0,0,,0,1,6,0.0,1,46,1
98,2003,2003-09-21,3,30.188,KAN,@,HOU,W 42-14,*,,,,,,,,,,
99,2003,2003-09-28,4,30.195,KAN,@,BAL,W 17-10,*,,,,,,,,,,
100,2003,2003-10-05,5,30.202,KAN,,DEN,W 24-23,*,,,,,,,,,,
101,2003,2003-10-12,6,30.209,KAN,@,GNB,W 40-34,*,0,0,,0,1,6,0.0,1,79,1
102,2003,2003-10-20,7,30.217,KAN,@,OAK,W 17-10,*,,,,,,,,,,
103,2003,2003-10-26,8,30.223,KAN,,BUF,W 38-5,*,0,0,,0,0,0,0.0,1,0,0
104,2003,2003-11-09,9,30.237,KAN,,CLE,W 41-20,*,,,,,,,,,,
105,2003,2003-11-16,10,30.244,KAN,@,CIN,L 19-24,*,,,,,,,,,,
106,2003,2003-11-23,11,30.251,KAN,,OAK,W 27-24,*,,,,,,,,,,
107,2003,2003-11-30,12,30.258,KAN,@,SDG,W 28-24,*,,,,,,,,,,
108,2003,2003-12-07,13,30.265,KAN,@,DEN,L 27-45,*,,,,,,,,,,
109,2003,2003-12-14,14,30.272,KAN,,DET,W 45-17,*,,,,,,,,,,
110,2003,2003-12-20,15,30.278,KAN,@,MIN,L 20-45,*,,,,,,,,,,
111,2003,2003-12-28,16,30.286,KAN,,CHI,W 31-3,*,,,,,,,,,,
112,2004,2004-09-12,1,31.179,KAN,@,DEN,L 24-34,*,,,,,,,,,,
113,2004,2004-09-19,2,31.186,KAN,,CAR,L 17-28,*,,,,,,,,,,
114,2004,2004-09-26,3,31.193,KAN,,HOU,L 21-24,*,,,,,,,,,,
115,2004,2004-10-04,4,31.201,KAN,@,BAL,W 27-24,*,,,,,,,,,,
116,2004,2004-10-17,5,31.214,KAN,@,JAX,L 16-22,*,,,,,,,,,,
117,2004,2004-10-24,6,31.221,KAN,,ATL,W 56-10,*,,,,,,,,,,
118,2004,2004-10-31,7,31.228,KAN,,IND,W 45-35,*,,,,,,,,,,
119,2004,2004-11-07,8,31.235,KAN,@,TAM,L 31-34,*,,,,,,,,,,
120,2004,2004-11-14,9,31.242,KAN,@,NOR,L 20-27,*,0,0,,0,0,0,1.0,0,0,0
121,2004,2004-11-22,10,31.250,KAN,,NWE,L 19-27,*,,,,,,,,,,
122,2005,2005-09-11,1,32.178,KAN,,NYJ,W 27-7,,,,,,,,,,,
123,2005,2005-09-18,2,32.185,KAN,@,OAK,W 23-17,,,,,,,,,,,
124,2005,2005-09-26,3,32.193,KAN,@,DEN,L 10-30,,,,,,,,,,,
125,2005,2005-10-02,4,32.199,KAN,,PHI,L 31-37,,,,,,,,,,,
126,2005,2005-10-16,5,32.213,KAN,,WAS,W 28-21,,,,,,,,,,,
127,2005,2005-10-21,6,32.218,KAN,@,MIA,W 30-20,,,,,,,,,,,
128,2005,2005-10-30,7,32.227,KAN,@,SDG,L 20-28,,,,,,,,,,,
