ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,22.232,MIA,@,BOS,L 14-27,,,
2,1970,1970-09-27,2,22.239,MIA,@,HOU,W 20-10,,,
3,1970,1970-10-03,3,22.245,MIA,,OAK,W 20-13,,,
4,1970,1970-10-10,4,22.252,MIA,@,NYJ,W 20-6,,,
5,1970,1970-10-18,5,22.260,MIA,@,BUF,W 33-14,,,
6,1970,1970-10-25,6,22.267,MIA,,CLE,L 0-28,,,
7,1970,1970-11-01,7,22.274,MIA,@,BAL,L 0-35,,,
8,1970,1970-11-08,8,22.281,MIA,@,PHI,L 17-24,,,
9,1970,1970-11-15,9,22.288,MIA,,NOR,W 21-10,,,
10,1970,1970-11-22,10,22.295,MIA,,BAL,W 34-17,,,
11,1970,1970-11-30,11,22.303,MIA,@,ATL,W 20-7,,,
12,1970,1970-12-06,12,22.309,MIA,,BOS,W 37-20,,,
13,1970,1970-12-13,13,22.316,MIA,,NYJ,W 16-10,,,
14,1970,1970-12-20,14,22.323,MIA,,BUF,W 45-7,,,
15,1971,1971-09-19,1,23.231,MIA,@,DEN,T 10-10,,,
16,1971,1971-09-26,2,23.238,MIA,@,BUF,W 29-14,,,
17,1971,1971-10-03,3,23.245,MIA,,NYJ,L 10-14,,,
18,1971,1971-10-10,4,23.252,MIA,@,CIN,W 23-13,,,
19,1971,1971-10-17,5,23.259,MIA,,NWE,W 41-3,,,
20,1971,1971-10-24,6,23.266,MIA,@,NYJ,W 30-14,,,
21,1971,1971-10-31,7,23.273,MIA,@,RAM,W 20-14,,,
22,1971,1971-11-07,8,23.280,MIA,,BUF,W 34-0,,,
23,1971,1971-11-14,9,23.287,MIA,,PIT,W 24-21,,,
24,1971,1971-11-21,10,23.294,MIA,,BAL,W 17-14,,,
25,1971,1971-11-29,11,23.302,MIA,,CHI,W 34-3,,,
26,1971,1971-12-05,12,23.308,MIA,@,NWE,L 13-34,,,
27,1971,1971-12-11,13,23.314,MIA,@,BAL,L 3-14,,,
28,1971,1971-12-19,14,23.322,MIA,,GNB,W 27-6,,,
29,1972,1972-09-17,1,24.230,MIA,@,KAN,W 20-10,1,14,0
30,1972,1972-09-24,2,24.237,MIA,,HOU,W 34-13,,,
31,1972,1972-10-01,3,24.244,MIA,@,MIN,W 16-14,,,
32,1972,1972-10-08,4,24.251,MIA,@,NYJ,W 27-17,,,
33,1972,1972-10-15,5,24.258,MIA,,SDG,W 24-10,,,
34,1972,1972-10-22,6,24.265,MIA,,BUF,W 24-23,,,
