ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1972,1972-09-24,2,23.021,ATL,@,NWE,L 20-21,,,,,,,
2,1972,1972-10-01,3,23.028,ATL,,RAM,W 31-3,,,,,,,
3,1972,1972-10-08,4,23.035,ATL,,DET,L 23-26,,,,,,,
4,1972,1972-10-15,5,23.042,ATL,@,NOR,W 21-14,,,,,,,
5,1972,1972-10-22,6,23.049,ATL,@,GNB,W 10-9,,,,,,,
6,1972,1972-10-29,7,23.056,ATL,,SFO,L 14-49,,,,,,,
7,1972,1972-11-05,8,23.063,ATL,@,RAM,L 7-20,,,,,,,
8,1972,1972-11-12,9,23.070,ATL,,NOR,W 36-20,,,,,,,
9,1973,1973-09-23,2,24.020,ATL,@,RAM,L 0-31,,,,,,,
10,1974,1974-09-15,1,25.012,ATL,,DAL,L 0-24,,,,,,,
11,1974,1974-09-22,2,25.019,ATL,,SFO,L 10-16,,,,,,,
12,1974,1974-09-29,3,25.026,ATL,@,NOR,L 13-14,,,,,,,
13,1974,1974-10-06,4,25.033,ATL,@,NYG,W 14-7,,,,,,,
14,1974,1974-10-13,5,25.040,ATL,,CHI,W 13-10,,,,,,,
15,1974,1974-10-20,6,25.047,ATL,,NOR,L 3-13,,,,,,,
16,1974,1974-10-28,7,25.055,ATL,@,PIT,L 17-24,1,13,13.00,0,0,0,0
17,1974,1974-11-03,8,25.061,ATL,@,MIA,L 7-42,,,,,,,
18,1974,1974-11-10,9,25.068,ATL,@,RAM,L 0-21,,,,,,,
19,1974,1974-11-17,10,25.075,ATL,,BAL,L 7-17,,,,,,,
20,1974,1974-11-24,11,25.082,ATL,@,SFO,L 0-27,,,,,,,
21,1974,1974-12-01,12,25.089,ATL,,RAM,L 7-30,,,,,,,
22,1974,1974-12-07,13,25.095,ATL,@,MIN,L 10-23,,,,,,,
23,1974,1974-12-15,14,25.103,ATL,,GNB,W 10-3,1,21,21.00,0,0,0,0
24,1975,1975-09-21,1,26.018,ATL,@,STL,L 20-23,,,,,,,
25,1975,1975-09-28,2,26.025,ATL,,DET,L 14-17,,,,,,,
26,1975,1975-10-05,3,26.032,ATL,,NOR,W 14-7,0,0,,0,1,6,0
27,1975,1975-10-12,4,26.039,ATL,@,SFO,W 17-3,,,,,,,
28,1975,1975-10-19,5,26.046,ATL,@,RAM,L 7-22,,,,,,,
29,1975,1975-10-26,6,26.053,ATL,,CIN,L 14-21,,,,,,,
30,1975,1975-11-02,7,26.060,ATL,@,NOR,L 7-23,,,,,,,
31,1975,1975-11-09,8,26.067,ATL,@,MIN,L 0-38,,,,,,,
32,1975,1975-11-16,9,26.074,ATL,,RAM,L 7-16,,,,,,,
33,1975,1975-11-23,10,26.081,ATL,,DEN,W 35-21,0,0,,0,1,15,0
34,1975,1975-11-30,11,26.088,ATL,@,OAK,L 34-37,,,,,,,
35,1975,1975-12-07,12,26.095,ATL,,WAS,L 27-30,0,0,,0,1,11,0
36,1975,1975-12-14,13,26.102,ATL,,SFO,W 31-9,,,,,,,
37,1975,1975-12-21,14,26.109,ATL,@,GNB,L 13-22,,,,,,,
38,1976,1976-09-12,1,27.009,ATL,,RAM,L 14-30,,,,,,,
39,1976,1976-09-19,2,27.016,ATL,@,DET,L 10-24,,,,,,,
40,1976,1976-09-26,3,27.023,ATL,@,CHI,W 10-0,0,0,,0,1,19,0
41,1976,1976-10-03,4,27.030,ATL,,PHI,L 13-14,,,,,,,
42,1976,1976-10-10,5,27.037,ATL,@,NOR,L 0-30,,,,,,,
43,1976,1976-10-17,6,27.044,ATL,,CLE,L 17-20,0,0,,0,1,0,0
44,1976,1976-10-23,7,27.050,ATL,@,SFO,L 0-15,,,,,,,
45,1976,1976-10-31,8,27.058,ATL,,NOR,W 23-20,,,,,,,
46,1976,1976-11-07,9,27.065,ATL,@,SEA,L 13-30,,,,,,,
47,1976,1976-11-14,10,27.072,ATL,,SFO,W 21-16,,,,,,,
48,1976,1976-11-21,11,27.079,ATL,,DAL,W 17-10,,,,,,,
49,1976,1976-11-28,12,27.086,ATL,@,HOU,L 14-20,,,,,,,
50,1976,1976-12-04,13,27.092,ATL,@,RAM,L 0-59,,,,,,,
51,1976,1976-12-12,14,27.100,ATL,,GNB,L 20-24,0,0,,0,1,14,0
52,1977,1977-09-18,1,28.015,ATL,,RAM,W 17-6,,,,,,,
53,1977,1977-09-25,2,28.022,ATL,@,WAS,L 6-10,,,,,,,
