ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1968,1968-09-29,3,25.190,BAL,@,PIT,W 41-7,1,6,1,13,1
2,1970,1970-09-20,1,27.181,BAL,@,SDG,W 16-14,,,,,
3,1970,1970-09-28,2,27.189,BAL,,KAN,L 24-44,,,,,
4,1970,1970-10-04,3,27.195,BAL,@,BOS,W 14-6,,,,,
5,1970,1970-10-11,4,27.202,BAL,@,HOU,W 24-20,,,,,
6,1970,1970-10-18,5,27.209,BAL,@,NYJ,W 29-22,,,,,
7,1970,1970-10-25,6,27.216,BAL,,BOS,W 27-3,,,,,
8,1970,1970-11-01,7,27.223,BAL,,MIA,W 35-0,,,,,
9,1970,1970-11-09,8,27.231,BAL,@,GNB,W 13-10,,,,,
10,1970,1970-11-15,9,27.237,BAL,,BUF,T 17-17,,,,,
11,1970,1970-11-22,10,27.244,BAL,@,MIA,L 17-34,,,,,
12,1970,1970-11-29,11,27.251,BAL,,CHI,W 21-20,,,,,
13,1970,1970-12-06,12,27.258,BAL,,PHI,W 29-10,,,,,
14,1970,1970-12-13,13,27.265,BAL,@,BUF,W 20-14,,,,,
15,1970,1970-12-19,14,27.271,BAL,,NYJ,W 35-20,,,,,
16,1971,1971-09-19,1,28.180,BAL,,NYJ,W 22-0,,,,,
17,1971,1971-09-26,2,28.187,BAL,,CLE,L 13-14,,,,,
18,1971,1971-10-03,3,28.194,BAL,@,NWE,W 23-3,,,,,
19,1971,1971-10-10,4,28.201,BAL,@,BUF,W 43-0,,,,,
20,1971,1971-10-17,5,28.208,BAL,@,NYG,W 31-7,,,,,
21,1971,1971-10-25,6,28.216,BAL,@,MIN,L 3-10,,,,,
22,1971,1971-10-31,7,28.222,BAL,,PIT,W 34-21,,,,,
23,1971,1971-11-08,8,28.230,BAL,,RAM,W 24-17,,,,,
24,1971,1971-11-14,9,28.236,BAL,@,NYJ,W 14-13,,,,,
25,1971,1971-11-21,10,28.243,BAL,@,MIA,L 14-17,,,,,
26,1971,1971-11-28,11,28.250,BAL,@,OAK,W 37-14,,,,,
27,1971,1971-12-05,12,28.257,BAL,,BUF,W 24-0,,,,,
28,1971,1971-12-11,13,28.263,BAL,,MIA,W 14-3,,,,,
29,1971,1971-12-19,14,28.271,BAL,,NWE,L 17-21,,,,,
30,1972,1972-09-17,1,29.178,BAL,,STL,L 3-10,,,,,
31,1972,1972-09-24,2,29.185,BAL,,NYJ,L 34-44,,,,,
32,1972,1972-10-01,3,29.192,BAL,@,BUF,W 17-0,,,,,
33,1972,1972-10-08,4,29.199,BAL,,SDG,L 20-23,,,,,
34,1972,1972-10-15,5,29.206,BAL,,DAL,L 0-21,,,,,
35,1972,1972-10-22,6,29.213,BAL,@,NYJ,L 20-24,,,,,
36,1972,1972-10-29,7,29.220,BAL,,MIA,L 0-23,,,,,
37,1972,1972-11-06,8,29.228,BAL,@,NWE,W 24-17,,,,,
38,1972,1972-11-12,9,29.234,BAL,@,SFO,L 21-24,,,,,
39,1972,1972-11-19,10,29.241,BAL,@,CIN,W 20-19,,,,,
40,1972,1972-11-26,11,29.248,BAL,,NWE,W 31-0,,,,,
41,1972,1972-12-03,12,29.255,BAL,,BUF,W 35-7,,,,,
42,1972,1972-12-10,13,29.262,BAL,@,KAN,L 10-24,,,,,
43,1972,1972-12-16,14,29.268,BAL,@,MIA,L 0-16,,,,,
44,1973,1973-09-16,1,30.177,BAL,@,CLE,L 14-24,,,,,
45,1973,1973-09-23,2,30.184,BAL,,NYJ,L 10-34,,,,,
46,1973,1973-10-07,4,30.198,BAL,@,NWE,L 16-24,,,,,
47,1973,1973-10-14,5,30.205,BAL,@,BUF,L 13-31,,,,,
48,1973,1973-10-21,6,30.212,BAL,@,DET,W 29-27,,,,,
49,1973,1973-10-28,7,30.219,BAL,,OAK,L 21-34,,,,,
50,1973,1973-11-04,8,30.226,BAL,,HOU,L 27-31,,,,,
51,1973,1973-11-11,9,30.233,BAL,@,MIA,L 0-44,,,,,
52,1973,1973-11-18,10,30.240,BAL,@,WAS,L 14-22,,,,,
53,1973,1973-11-25,11,30.247,BAL,,BUF,L 17-24,,,,,
54,1973,1973-12-02,12,30.254,BAL,@,NYJ,L 17-20,,,,,
55,1973,1973-12-09,13,30.261,BAL,,MIA,W 16-3,,,,,
56,1973,1973-12-16,14,30.268,BAL,,NWE,W 18-13,,,,,
57,1974,1974-09-15,1,31.176,NYG,,WAS,L 10-13,,,,,
58,1974,1974-09-22,2,31.183,NYG,,NWE,L 20-28,,,,,
59,1974,1974-09-29,3,31.190,NYG,@,DAL,W 14-6,,,,,
60,1974,1974-10-06,4,31.197,NYG,,ATL,L 7-14,,,,,
61,1974,1974-10-13,5,31.204,NYG,@,PHI,L 7-35,,,,,
62,1974,1974-10-20,6,31.211,NYG,@,WAS,L 3-24,,,,,
63,1974,1974-10-27,7,31.218,NYG,,DAL,L 7-21,,,,,
64,1974,1974-11-03,8,31.225,NYG,@,KAN,W 33-27,,,,,
65,1974,1974-11-10,9,31.232,NYG,,NYJ,L 20-26,,,,,
66,1974,1974-11-17,10,31.239,NYG,@,DET,L 19-20,,,,,
67,1974,1974-11-24,11,31.246,NYG,,STL,L 21-23,,,,,
68,1974,1974-12-01,12,31.253,NYG,@,CHI,L 13-16,,,,,
69,1974,1974-12-08,13,31.260,NYG,,PHI,L 7-20,,,,,
70,1974,1974-12-15,14,31.267,NYG,@,STL,L 14-26,,,,,
71,1975,1975-10-05,3,32.196,ATL,,NOR,W 14-7,,,,,
