ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2016,2016-10-09,5,25.044,BUF,@,LAR,W 30-19,,0,0,0,,0,0.0%,
2,2016,2016-10-30,8,25.065,BUF,,NWE,L 25-41,,0,0,0,,0,0.0%,
3,2016,2016-12-04,12,25.100,BUF,@,OAK,L 24-38,,2,1,14,14.00,0,50.0%,7.00
