ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2005,2005-11-13,9,23.013,ARI,@,DET,L 21-29,,,,
2,2005,2005-11-20,10,23.020,ARI,@,STL,W 38-28,,,,
3,2005,2005-11-27,11,23.027,ARI,,JAX,L 17-24,,,,
4,2005,2005-12-04,12,23.034,ARI,@,SFO,W 17-10,,,,
5,2005,2005-12-11,13,23.041,ARI,,WAS,L 13-17,,,,
6,2005,2005-12-18,14,23.048,ARI,@,HOU,L 19-30,,,,
7,2005,2005-12-24,15,23.054,ARI,,PHI,W 27-21,*,,,
8,2005,2006-01-01,16,23.062,ARI,@,IND,L 13-17,,,,
9,2007,2007-12-23,15,25.053,HOU,@,IND,L 15-38,,,,
10,2007,2007-12-30,16,25.060,HOU,,JAX,W 42-28,,,,
11,2008,2008-09-21,2,25.326,HOU,@,TEN,L 12-31,,,,
12,2008,2008-10-05,4,25.340,HOU,,IND,L 27-31,,0.0,1,3
13,2008,2008-10-12,5,25.347,HOU,,MIA,W 29-28,,0.0,0,0
14,2008,2008-10-19,6,25.354,HOU,,DET,W 28-21,,1.0,1,1
15,2008,2008-10-26,7,25.361,HOU,,CIN,W 35-6,,0.0,1,1
16,2008,2008-11-02,8,26.002,HOU,@,MIN,L 21-28,,1.0,1,0
17,2008,2008-11-09,9,26.009,HOU,,BAL,L 13-41,,1.0,2,0
18,2008,2008-11-16,10,26.016,HOU,@,IND,L 27-33,,0.0,2,0
19,2008,2008-11-23,11,26.023,HOU,@,CLE,W 16-6,,0.0,1,0
20,2008,2008-12-01,12,26.031,HOU,,JAX,W 30-17,,,,
21,2008,2008-12-07,13,26.037,HOU,@,GNB,W 24-21,,1.0,1,1
22,2008,2008-12-14,14,26.044,HOU,,TEN,W 13-12,,0.0,0,0
23,2008,2008-12-21,15,26.051,HOU,@,OAK,L 16-27,,0.0,0,1
24,2008,2008-12-28,16,26.058,HOU,,CHI,W 31-24,,,,
25,2009,2009-09-13,1,26.317,HOU,,NYJ,L 7-24,,0.0,2,0
26,2009,2009-09-20,2,26.324,HOU,@,TEN,W 34-31,*,,,
27,2009,2009-09-27,3,26.331,HOU,,JAX,L 24-31,,0.0,1,0
28,2009,2009-10-04,4,26.338,HOU,,OAK,W 29-6,,,,
29,2009,2009-10-11,5,26.345,HOU,@,ARI,L 21-28,,0.0,3,1
30,2009,2009-10-18,6,26.352,HOU,@,CIN,W 28-17,,0.0,0,1
31,2009,2009-10-25,7,26.359,HOU,,SFO,W 24-21,,,,
32,2009,2009-11-01,8,27.001,HOU,@,BUF,W 31-10,,0.0,1,0
33,2009,2009-11-08,9,27.008,HOU,@,IND,L 17-20,,0.0,2,0
34,2009,2009-11-23,10,27.023,HOU,,TEN,L 17-20,,0.0,0,1
35,2009,2009-11-29,11,27.029,HOU,,IND,L 27-35,,0.0,1,1
36,2009,2009-12-06,12,27.036,HOU,@,JAX,L 18-23,,0.0,2,1
37,2009,2009-12-20,14,27.050,HOU,@,STL,W 16-13,,,,
38,2009,2009-12-27,15,27.057,HOU,@,MIA,W 27-20,,,,
39,2009,2010-01-03,16,27.064,HOU,,NWE,W 34-27,,0.0,0,1
40,2011,2011-09-18,2,28.322,HOU,@,MIA,W 23-13,,,,
41,2011,2011-09-25,3,28.329,HOU,@,NOR,L 33-40,,,,
42,2011,2011-10-02,4,28.336,HOU,,PIT,W 17-10,,0.0,1,0
43,2011,2011-10-09,5,28.343,HOU,,OAK,L 20-25,,,,
44,2011,2011-10-16,6,28.350,HOU,@,BAL,L 14-29,,0.0,1,1
45,2011,2011-10-30,8,28.364,HOU,,JAX,W 24-14,,,,
46,2011,2011-11-06,9,29.006,HOU,,CLE,W 30-12,,0.0,1,0
47,2011,2011-11-13,10,29.013,HOU,@,TAM,W 37-9,,0.0,2,0
48,2011,2011-12-22,15,29.052,HOU,@,IND,L 16-19,,0.0,0,3
49,2011,2012-01-01,16,29.062,HOU,,TEN,L 22-23,,0.0,1,2
