ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1989,1989-09-10,1,23.319,NOR,,DAL,W 28-0,,1.0,0,0,0
2,1989,1989-09-17,2,23.326,NOR,@,GNB,L 34-35,,,,,
3,1989,1989-09-24,3,23.333,NOR,@,TAM,L 10-20,,,,,
4,1989,1989-10-01,4,23.340,NOR,,WAS,L 14-16,,,,,
5,1989,1989-10-08,5,23.347,NOR,,SFO,L 20-24,,,,,
6,1989,1989-10-15,6,23.354,NOR,,NYJ,W 29-14,,1.0,0,0,0
7,1989,1989-10-22,7,23.361,NOR,@,RAM,W 40-21,,,,,
8,1989,1989-10-29,8,24.003,NOR,,ATL,W 20-13,,,,,
9,1989,1989-11-06,9,24.011,NOR,@,SFO,L 13-31,,,,,
10,1989,1989-11-12,10,24.017,NOR,@,NWE,W 28-24,,,,,
11,1989,1989-11-19,11,24.024,NOR,@,ATL,W 26-17,,0.5,0,0,0
12,1989,1989-11-26,12,24.031,NOR,,RAM,L 17-20,,,,,
13,1989,1989-12-03,13,24.038,NOR,@,DET,L 14-21,,,,,
14,1989,1989-12-10,14,24.045,NOR,@,BUF,W 22-19,,,,,
15,1989,1989-12-18,15,24.053,NOR,,PHI,W 30-20,,,,,
16,1989,1989-12-24,16,24.059,NOR,,IND,W 41-6,,,,,
17,1990,1990-09-10,1,24.319,NOR,,SFO,L 12-13,,,,,
18,1990,1990-09-16,2,24.325,NOR,@,MIN,L 3-32,,1.0,0,0,0
19,1990,1990-09-23,3,24.332,NOR,,PHO,W 28-7,,,,,
20,1990,1990-10-07,4,24.346,NOR,@,ATL,L 27-28,,,,,
21,1990,1990-10-14,5,24.353,NOR,,CLE,W 25-20,,1.0,0,0,0
22,1990,1990-10-21,6,24.360,NOR,@,HOU,L 10-23,,,,,
23,1990,1990-10-28,7,25.002,NOR,,DET,L 10-27,,1.0,0,0,0
24,1990,1990-11-25,11,25.030,NOR,,ATL,W 10-7,,1.0,0,0,0
25,1990,1990-12-02,12,25.037,NOR,@,DAL,L 13-17,,,,,
26,1990,1990-12-09,13,25.044,NOR,@,RAM,W 24-20,,,,,
27,1990,1990-12-16,14,25.051,NOR,,PIT,L 6-9,,,,,
28,1991,1991-09-01,1,25.310,NOR,,SEA,W 27-24,,1.0,0,0,0
29,1991,1991-09-08,2,25.317,NOR,@,KAN,W 17-10,,,,,
30,1991,1991-09-15,3,25.324,NOR,,RAM,W 24-7,,,,,
31,1991,1991-09-22,4,25.331,NOR,,MIN,W 26-0,,,,,
32,1991,1991-09-29,5,25.338,NOR,@,ATL,W 27-6,,,,,
33,1991,1991-10-13,6,25.352,NOR,@,PHI,W 13-6,,0.5,0,0,0
34,1991,1991-10-20,7,25.359,NOR,,TAM,W 23-7,,1.0,0,0,0
35,1991,1991-10-27,8,26.001,NOR,,CHI,L 17-20,,,,,
36,1991,1991-11-03,9,26.008,NOR,@,RAM,W 24-17,,,,,
37,1991,1991-11-10,10,26.015,NOR,,SFO,W 10-3,,,,,
38,1991,1991-11-17,11,26.022,NOR,@,SDG,L 21-24,,,,,
39,1991,1991-11-24,12,26.029,NOR,,ATL,L 20-23,,,,,
40,1991,1991-12-01,13,26.036,NOR,@,SFO,L 24-38,,,,,
41,1991,1991-12-08,14,26.043,NOR,@,DAL,L 14-23,,,,,
42,1991,1991-12-16,15,26.051,NOR,,RAI,W 27-0,,1.0,0,0,0
43,1991,1991-12-22,16,26.057,NOR,@,PHO,W 27-3,,,,,
44,1992,1992-09-06,1,26.316,NOR,@,PHI,L 13-15,,1.0,0,0,0
