ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1999,1999-09-12,1,23.006,IND,,BUF,W 31-14,,
2,1999,1999-09-19,2,23.013,IND,@,NWE,L 28-31,,
3,1999,1999-10-10,4,23.034,IND,,MIA,L 31-34,,
4,1999,1999-10-31,7,23.055,IND,,DAL,W 34-24,,
5,1999,1999-11-07,8,23.062,IND,,KAN,W 25-17,,
6,1999,1999-11-14,9,23.069,IND,@,NYG,W 27-19,,
7,1999,1999-11-21,10,23.076,IND,@,PHI,W 44-17,,
8,1999,1999-11-28,11,23.083,IND,,NYJ,W 13-6,,
9,1999,1999-12-19,14,23.104,IND,,WAS,W 24-21,,
10,1999,2000-01-02,16,23.118,IND,@,BUF,L 6-31,,
11,2000,2000-09-03,1,23.363,IND,@,KAN,W 27-14,,
12,2000,2000-09-10,2,24.004,IND,,OAK,L 31-38,,
13,2000,2000-09-25,3,24.019,IND,,JAX,W 43-14,,
14,2000,2000-10-01,4,24.025,IND,@,BUF,W 18-16,,
15,2000,2000-10-08,5,24.032,IND,@,NWE,L 16-24,,
16,2000,2000-10-15,6,24.039,IND,@,SEA,W 37-24,,
17,2000,2000-10-22,7,24.046,IND,,NWE,W 30-23,,
18,2000,2000-10-29,8,24.053,IND,,DET,W 30-18,,
19,2000,2000-11-05,9,24.060,IND,@,CHI,L 24-27,,
20,2000,2000-11-12,10,24.067,IND,,NYJ,W 23-15,,
21,2000,2000-11-19,11,24.074,IND,@,GNB,L 24-26,,
22,2000,2000-11-26,12,24.081,IND,,MIA,L 14-17,,
23,2000,2000-12-03,13,24.088,IND,@,NYJ,L 17-27,,
24,2000,2000-12-11,14,24.096,IND,,BUF,W 44-20,,2.0
25,2000,2000-12-17,15,24.102,IND,@,MIA,W 20-13,*,
26,2000,2000-12-24,16,24.109,IND,,MIN,W 31-10,*,
27,2001,2001-09-09,1,25.003,IND,@,NYJ,W 45-24,*,
28,2001,2001-09-23,2,25.017,IND,,BUF,W 42-26,*,
29,2001,2001-09-30,3,25.024,IND,@,NWE,L 13-44,*,1.0
30,2001,2001-10-14,4,25.038,IND,,OAK,L 18-23,*,
31,2001,2001-10-21,5,25.045,IND,,NWE,L 17-38,*,
32,2001,2001-10-25,6,25.049,IND,@,KAN,W 35-28,*,
33,2001,2001-11-04,7,25.059,IND,@,BUF,W 30-14,*,1.0
34,2001,2001-11-11,8,25.066,IND,,MIA,L 24-27,*,1.0
35,2001,2001-11-18,9,25.073,IND,@,NOR,L 20-34,*,1.0
36,2001,2001-11-25,10,25.080,IND,,SFO,L 21-40,*,
