ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2011,2011-09-11,1,23.188,IND,@,HOU,L 7-34,,,,,,,0.0%,
2,2011,2011-11-13,10,23.251,IND,,JAX,L 3-17,,,,,,,0.0%,
3,2011,2011-11-27,11,23.265,IND,,CAR,L 19-27,,,,,,,0.0%,
4,2011,2011-12-04,12,23.272,IND,@,NWE,L 24-31,,,,,,,0.0%,
5,2012,2012-09-09,1,24.186,STL,@,DET,L 23-27,,1,1,10,10.00,0,100.0%,10.00
6,2012,2012-09-16,2,24.193,STL,,WAS,W 31-28,,,,,,,0.0%,
7,2012,2012-09-23,3,24.200,STL,@,CHI,L 6-23,,,,,,,0.0%,
8,2012,2012-09-30,4,24.207,STL,,SEA,W 19-13,,,,,,,0.0%,
9,2012,2012-10-04,5,24.211,STL,,ARI,W 17-3,,,,,,,0.0%,
10,2012,2012-10-14,6,24.221,STL,@,MIA,L 14-17,*,,,,,,0.0%,
11,2012,2012-10-21,7,24.228,STL,,GNB,L 20-30,,,,,,,0.0%,
12,2012,2012-10-28,8,24.235,STL,,NWE,L 7-45,,2,2,12,6.00,0,100.0%,6.00
13,2012,2012-11-11,9,24.249,STL,@,SFO,T 24-24,,,,,,,0.0%,
14,2012,2012-11-18,10,24.256,STL,,NYJ,L 13-27,,2,1,9,9.00,0,50.0%,4.50
15,2012,2012-11-25,11,24.263,STL,@,ARI,W 31-17,,,,,,,0.0%,
16,2012,2012-12-02,12,24.270,STL,,SFO,W 16-13,,,,,,,0.0%,
17,2012,2012-12-23,15,24.291,STL,@,TAM,W 28-13,,1,0,0,,0,0.0%,0.00
18,2012,2012-12-30,16,24.298,STL,@,SEA,L 13-20,,1,0,0,,0,0.0%,0.00
19,2013,2013-09-08,1,25.185,STL,,ARI,W 27-24,,,,,,,0.0%,
20,2013,2013-09-15,2,25.192,STL,@,ATL,L 24-31,,1,1,5,5.00,0,100.0%,5.00
21,2013,2013-10-06,5,25.213,STL,,JAX,W 34-20,,,,,,,0.0%,
22,2013,2013-10-13,6,25.220,STL,@,HOU,W 38-13,,,,,,,0.0%,
23,2013,2013-10-20,7,25.227,STL,@,CAR,L 15-30,,,,,,,0.0%,
24,2013,2013-10-28,8,25.235,STL,,SEA,L 9-14,,,,,,,0.0%,
25,2013,2013-11-03,9,25.241,STL,,TEN,L 21-28,,,,,,,0.0%,
26,2013,2013-11-10,10,25.248,STL,@,IND,W 38-8,,,,,,,0.0%,
27,2013,2013-11-24,11,25.262,STL,,CHI,W 42-21,,,,,,,0.0%,
28,2013,2013-12-01,12,25.269,STL,@,SFO,L 13-23,,,,,,,0.0%,
29,2013,2013-12-08,13,25.276,STL,@,ARI,L 10-30,,,,,,,0.0%,
30,2013,2013-12-15,14,25.283,STL,,NOR,W 27-16,,,,,,,0.0%,
31,2013,2013-12-22,15,25.290,STL,,TAM,W 23-13,,,,,,,0.0%,
32,2013,2013-12-29,16,25.297,STL,@,SEA,L 9-27,,,,,,,0.0%,
